lang_pair,source_lang,target_lang,n_shards_in,n_shards_out,rows_total,rows_scored,rows_failed,mean_score,elapsed_sec
tso_Latn-tum_Latn,tso_Latn,tum_Latn,1,1,108915,108895,20,0.5636,1065.8
vec_Latn-srd_Latn,vec_Latn,srd_Latn,1,1,22649,22639,10,0.5662,226.6
tel_Telu-tgk_Cyrl,tel_Telu,tgk_Cyrl,1,1,110552,110529,23,0.5354,1202.9
mar_Deva-pbt_Arab,mar_Deva,pbt_Arab,1,1,54630,0,54630,nan,6998.6
vec_Latn-mkd_Cyrl,vec_Latn,mkd_Cyrl,1,1,44957,44949,8,0.7491,383.8
pan_Guru-wln_Latn,pan_Guru,wln_Latn,1,1,35655,0,35655,nan,4581.0
swa_Latn-tum_Latn,swa_Latn,tum_Latn,1,1,127062,0,127062,nan,16218.8
plt_Latn-mya_Mymr,plt_Latn,mya_Mymr,1,1,41623,41610,13,0.5744,2089.3
snd_Arab-sin_Sinh,snd_Arab,sin_Sinh,1,1,62170,62169,1,0.1479,2723.6
som_Latn-tum_Latn,som_Latn,tum_Latn,1,1,100774,100750,24,0.3737,4711.7
srd_Latn-fur_Latn,srd_Latn,fur_Latn,1,1,88816,88815,1,0.5333,3434.2
srd_Latn-nno_Latn,srd_Latn,nno_Latn,1,1,53380,53340,40,0.5734,1518.4
nob_Latn-nor_Latn,nob_Latn,nor_Latn,1,1,309967,309739,228,0.6839,11722.6
srd_Latn-yue_Hani,srd_Latn,yue_Hani,1,1,48197,48197,0,0.5566,1886.4
smo_Latn-sun_Latn,smo_Latn,sun_Latn,1,1,346907,346850,57,0.6489,13614.7
tat_Cyrl-uig_Arab,tat_Cyrl,uig_Arab,1,1,202547,202543,4,0.3423,7657.6
vec_Latn-fur_Latn,vec_Latn,fur_Latn,1,1,20066,20063,3,0.6178,838.5
srd_Latn-nob_Latn,srd_Latn,nob_Latn,1,1,254202,254131,71,0.6266,9071.7
srd_Latn-mkd_Cyrl,srd_Latn,mkd_Cyrl,1,1,285981,285919,62,0.6019,12478.7
srd_Latn-nor_Latn,srd_Latn,nor_Latn,1,1,402287,401598,689,0.5848,15282.2
nya_Latn-som_Latn,nya_Latn,som_Latn,1,1,457570,457539,31,0.4736,15643.2
sna_Latn-som_Latn,sna_Latn,som_Latn,1,1,457103,456953,150,0.5679,15927.6
nya_Latn-sna_Latn,nya_Latn,sna_Latn,1,1,748919,748658,261,0.6161,29034.0
plt_Latn-nor_Latn,plt_Latn,nor_Latn,1,1,58774,58768,6,0.4187,2359.4
pus_Arab-sqi_Latn,pus_Arab,sqi_Latn,1,1,59301,59297,4,0.5488,2330.9
som_Latn-sqi_Latn,som_Latn,sqi_Latn,1,1,133918,133909,9,0.3204,4233.7
sna_Latn-tum_Latn,sna_Latn,tum_Latn,1,1,166911,166909,2,0.6691,5955.5
plt_Latn-sin_Sinh,plt_Latn,sin_Sinh,1,1,103906,103882,24,0.5465,6227.5
sin_Sinh-tgk_Cyrl,sin_Sinh,tgk_Cyrl,1,1,110583,110579,4,0.5106,3979.4
nya_Latn-twi_Latn,nya_Latn,twi_Latn,1,1,189818,189810,8,0.4957,7078.2
sqi_Latn-tel_Telu,sqi_Latn,tel_Telu,1,1,173454,173320,134,0.6044,7096.7
sna_Latn-twi_Latn,sna_Latn,twi_Latn,1,1,174947,174917,30,0.5157,7422.4
sot_Latn-tso_Latn,sot_Latn,tso_Latn,1,1,198551,198547,4,0.5018,7787.0
run_Latn-som_Latn,run_Latn,som_Latn,1,1,149320,149312,8,0.2758,5943.2
nya_Latn-tso_Latn,nya_Latn,tso_Latn,1,1,223058,223049,9,0.6272,8782.3
sqi_Latn-lzh_Hani,sqi_Latn,lzh_Hani,1,1,43850,43850,0,0.6156,1110.0
sqi_Latn-yue_Hani,sqi_Latn,yue_Hani,1,1,74988,74987,1,0.3928,2392.2
sot_Latn-swc_Latn,sot_Latn,swc_Latn,1,1,101186,101179,7,0.6399,3840.5
plt_Latn-nep_Deva,plt_Latn,nep_Deva,1,1,35927,35921,6,0.4790,1184.6
sun_Latn-war_Latn,sun_Latn,war_Latn,1,1,155883,155877,6,0.2840,5987.8
run_Latn-tum_Latn,run_Latn,tum_Latn,1,1,121550,121548,2,0.6376,3569.3
sot_Latn-twi_Latn,sot_Latn,twi_Latn,1,1,136776,136757,19,0.3836,5085.8
sqi_Latn-sun_Latn,sqi_Latn,sun_Latn,1,1,123707,123684,23,0.4100,4102.3
srd_Latn-epo_Latn,srd_Latn,epo_Latn,1,1,84655,84653,2,0.4272,3042.4
sot_Latn-tum_Latn,sot_Latn,tum_Latn,1,1,108765,108757,8,0.5115,4116.3
sun_Latn-tgk_Cyrl,sun_Latn,tgk_Cyrl,1,1,64733,64729,4,0.4450,2639.0
srd_Latn-lzh_Hani,srd_Latn,lzh_Hani,1,1,37122,37122,0,0.6016,1833.8
srd_Latn-jav_Latn,srd_Latn,jav_Latn,1,1,90744,90599,145,0.2298,3773.6
sna_Latn-tso_Latn,sna_Latn,tso_Latn,1,1,208400,208386,14,0.6400,7097.7
srd_Latn-ltz_Latn,srd_Latn,ltz_Latn,1,1,31658,31646,12,0.2056,1015.0
srd_Latn-mal_Mlym,srd_Latn,mal_Mlym,1,1,64279,64279,0,0.3835,2633.2
sqi_Latn-tgk_Cyrl,sqi_Latn,tgk_Cyrl,1,1,65701,65681,20,0.4198,3082.1
tum_Latn-twi_Latn,tum_Latn,twi_Latn,1,1,102400,102399,1,0.5257,4185.1
srd_Latn-tel_Telu,srd_Latn,tel_Telu,1,1,49179,49171,8,0.6538,1983.3
som_Latn-tel_Telu,som_Latn,tel_Telu,1,1,110094,110089,5,0.6803,5449.2
srd_Latn-nep_Deva,srd_Latn,nep_Deva,1,1,25390,25382,8,0.4993,1452.0
vec_Latn-nor_Latn,vec_Latn,nor_Latn,1,1,119890,119810,80,0.5985,5137.7
som_Latn-yue_Hani,som_Latn,yue_Hani,1,1,80394,80394,0,0.0961,3732.7
tel_Telu-yue_Hani,tel_Telu,yue_Hani,1,1,127266,127266,0,0.2359,4922.1
vec_Latn-nob_Latn,vec_Latn,nob_Latn,1,1,72981,72966,15,0.6362,3021.6
srd_Latn-lim_Latn,srd_Latn,lim_Latn,1,1,27776,27770,6,0.6656,855.1
swc_Latn-tum_Latn,swc_Latn,tum_Latn,1,1,88534,88532,2,0.7127,3561.4
sun_Latn-yue_Hani,sun_Latn,yue_Hani,1,1,98783,98783,0,0.0832,3910.6
sot_Latn-ssw_Latn,sot_Latn,ssw_Latn,1,1,79647,79596,51,0.4204,2719.8
vec_Latn-sqi_Latn,vec_Latn,sqi_Latn,1,1,39766,39740,26,0.5705,1352.1
tso_Latn-twi_Latn,tso_Latn,twi_Latn,1,1,126565,126538,27,0.4170,5297.5
srd_Latn-oci_Latn,srd_Latn,oci_Latn,1,1,43433,43432,1,0.4080,1332.8
sun_Latn-tel_Telu,sun_Latn,tel_Telu,1,1,139782,139774,8,0.6819,6522.2
srd_Latn-sqi_Latn,srd_Latn,sqi_Latn,1,1,152409,152114,295,0.5683,5689.9
pan_Guru-pus_Arab,pan_Guru,pus_Arab,1,1,33849,33849,0,0.5333,870.9
san_Deva-snd_Arab,san_Deva,snd_Arab,1,1,83776,83775,1,0.1851,2340.7
mlt_Latn-nor_Latn,mlt_Latn,nor_Latn,1,1,233362,233323,39,0.7234,6502.2
swa_Latn-tel_Telu,swa_Latn,tel_Telu,1,1,171804,171797,7,0.5753,4199.4
san_Deva-tel_Telu,san_Deva,tel_Telu,1,1,321936,321924,12,0.2862,5751.7
pan_Guru-snd_Arab,pan_Guru,snd_Arab,1,1,384220,384213,7,0.5774,6819.4
swh_Latn-twi_Latn,swh_Latn,twi_Latn,1,1,132356,132341,15,0.4196,2436.6
san_Deva-sin_Sinh,san_Deva,sin_Sinh,1,1,145917,145915,2,0.2984,2472.5
mar_Deva-nor_Latn,mar_Deva,nor_Latn,1,1,502317,501547,770,0.2847,9560.1
swa_Latn-lzh_Hani,swa_Latn,lzh_Hani,1,1,28622,28622,0,0.4101,728.2
swa_Latn-twi_Latn,swa_Latn,twi_Latn,1,1,150108,150094,14,0.3673,4223.2
swa_Latn-tgk_Cyrl,swa_Latn,tgk_Cyrl,1,1,60993,60993,0,0.3937,1609.6
swa_Latn-tso_Latn,swa_Latn,tso_Latn,1,1,165457,165425,32,0.4436,4455.9
tir_Ethi-tso_Latn,tir_Ethi,tso_Latn,1,1,92705,92704,1,0.6221,2349.1
swh_Latn-tgk_Cyrl,swh_Latn,tgk_Cyrl,1,1,47263,47260,3,0.5455,1249.9
swa_Latn-yue_Hani,swa_Latn,yue_Hani,1,1,52650,52650,0,0.2256,1401.0
swh_Latn-tso_Latn,swh_Latn,tso_Latn,1,1,118064,118048,16,0.5329,3257.6
swh_Latn-tum_Latn,swh_Latn,tum_Latn,1,1,111766,111764,2,0.5829,2831.0
tsn_Latn-twi_Latn,tsn_Latn,twi_Latn,1,1,156679,156671,8,0.3635,3766.5
xho_Latn-yue_Hani,xho_Latn,yue_Hani,1,1,88514,88514,0,0.1085,1940.9
tsn_Latn-tso_Latn,tsn_Latn,tso_Latn,1,1,200539,200528,11,0.4927,5649.3
mlt_Latn-nob_Latn,mlt_Latn,nob_Latn,1,1,870774,870576,198,0.7744,16491.9
mlt_Latn-hbs_Latn,mlt_Latn,hbs_Latn,1,1,1047263,1047262,1,0.2657,18122.1
tsn_Latn-tum_Latn,tsn_Latn,tum_Latn,1,1,111845,111844,1,0.4695,2863.1
swh_Latn-tel_Telu,swh_Latn,tel_Telu,1,1,138726,138714,12,0.7086,7156.9
pan_Guru-sin_Sinh,pan_Guru,sin_Sinh,1,1,557364,557332,32,0.5757,22524.2
pan_Guru-tgk_Cyrl,pan_Guru,tgk_Cyrl,1,1,59997,59993,4,0.5716,1493.5
tir_Ethi-tum_Latn,tir_Ethi,tum_Latn,1,1,98842,98828,14,0.6624,4644.7
xho_Latn-lzh_Hani,xho_Latn,lzh_Hani,1,1,62467,62467,0,0.1188,1487.9
tir_Ethi-twi_Latn,tir_Ethi,twi_Latn,1,1,92829,92828,1,0.5395,4093.6
mar_Deva-tel_Telu,mar_Deva,tel_Telu,1,1,4562308,4562102,206,0.5727,51305.5
pan_Guru-tel_Telu,pan_Guru,tel_Telu,1,1,1347048,1345141,1907,0.5751,55978.9
afr_Latn-asm_Beng,afr_Latn,asm_Beng,1,1,45093,45093,0,0.8003,467.2
afr_Latn-bre_Latn,afr_Latn,bre_Latn,1,1,64507,64506,1,0.4236,606.5
afr_Latn-ast_Latn,afr_Latn,ast_Latn,1,1,48008,47865,143,0.7312,452.7
afr_Latn-aze_Latn,afr_Latn,aze_Latn,1,1,106902,106848,54,0.4996,1006.7
afr_Latn-kon_Latn,afr_Latn,kon_Latn,1,1,73731,73725,6,0.1467,646.5
afr_Latn-fur_Latn,afr_Latn,fur_Latn,1,1,46333,46260,73,0.3940,443.4
afr_Latn-bem_Latn,afr_Latn,bem_Latn,1,1,185083,184986,97,0.1994,1673.2
afr_Latn-lim_Latn,afr_Latn,lim_Latn,1,1,42003,41953,50,0.3004,353.4
afr_Latn-bam_Latn,afr_Latn,bam_Latn,1,1,82787,82772,15,0.1980,2052.1
afr_Latn-mlg_Latn,afr_Latn,mlg_Latn,1,1,107187,107186,1,0.5506,939.8
afr_Latn-lua_Latn,afr_Latn,lua_Latn,1,1,172617,172587,30,0.2286,1449.1
afr_Latn-fry_Latn,afr_Latn,fry_Latn,1,1,122021,122016,5,0.3957,1056.5
afr_Latn-mai_Deva,afr_Latn,mai_Deva,1,1,26058,26057,1,0.7656,224.5
afr_Latn-mon_Cyrl,afr_Latn,mon_Cyrl,1,1,78254,78221,33,0.4398,635.5
afr_Latn-npi_Deva,afr_Latn,npi_Deva,1,1,117409,117406,3,0.7171,1397.4
afr_Latn-ltz_Latn,afr_Latn,ltz_Latn,1,1,94458,94447,11,0.2845,2289.1
afr_Latn-ewe_Latn,afr_Latn,ewe_Latn,1,1,433441,433200,241,0.3051,3477.8
afr_Latn-cym_Latn,afr_Latn,cym_Latn,1,1,517727,517717,10,0.7319,4467.2
afr_Latn-lug_Latn,afr_Latn,lug_Latn,1,1,323950,323882,68,0.1754,2420.6
afr_Latn-ssw_Latn,afr_Latn,ssw_Latn,1,1,148971,148776,195,0.2441,1108.6
afr_Latn-ibo_Latn,afr_Latn,ibo_Latn,1,1,653361,653311,50,0.4156,5330.3
afr_Latn-vec_Latn,afr_Latn,vec_Latn,1,1,34871,34850,21,0.4586,261.3
arz_Arab-srd_Latn,arz_Arab,srd_Latn,1,1,36187,36176,11,0.5934,319.1
afr_Latn-nso_Latn,afr_Latn,nso_Latn,1,1,322238,322172,66,0.2464,2436.0
afr_Latn-khk_Cyrl,afr_Latn,khk_Cyrl,1,1,76686,76675,11,0.6092,730.1
bel_Cyrl-ltz_Latn,bel_Cyrl,ltz_Latn,1,1,84977,84975,2,0.2282,740.3
afr_Latn-lin_Latn,afr_Latn,lin_Latn,1,1,259344,259246,98,0.3035,2143.5
afr_Latn-khm_Khmr,afr_Latn,khm_Khmr,1,1,154906,154899,7,0.6924,6765.3
afr_Latn-kik_Latn,afr_Latn,kik_Latn,1,1,93718,93703,15,0.3814,806.8
afr_Latn-mri_Latn,afr_Latn,mri_Latn,1,1,79535,79533,2,0.6198,679.6
afr_Latn-nno_Latn,afr_Latn,nno_Latn,1,1,143752,143673,79,0.6813,1139.2
afr_Latn-run_Latn,afr_Latn,run_Latn,1,1,354740,354639,101,0.3072,2850.2
arz_Arab-epo_Latn,arz_Arab,epo_Latn,1,1,46521,46521,0,0.6655,442.1
afr_Latn-tgk_Cyrl,afr_Latn,tgk_Cyrl,1,1,118073,118072,1,0.5450,1033.0
bel_Cyrl-kmr_Latn,bel_Cyrl,kmr_Latn,1,1,58160,58155,5,0.4567,580.8
afr_Latn-epo_Latn,afr_Latn,epo_Latn,1,1,355791,355753,38,0.7938,9943.1
bel_Cyrl-npi_Deva,bel_Cyrl,npi_Deva,1,1,84939,84911,28,0.6417,1132.7
bel_Cyrl-pus_Arab,bel_Cyrl,pus_Arab,1,1,65984,65983,1,0.4609,554.5
afr_Latn-luo_Latn,afr_Latn,luo_Latn,1,1,190822,190742,80,0.1980,4826.7
afr_Latn-kin_Latn,afr_Latn,kin_Latn,1,1,890513,890306,207,0.2302,7406.3
bel_Cyrl-epo_Latn,bel_Cyrl,epo_Latn,1,1,367444,367436,8,0.7177,3116.4
afr_Latn-lzh_Hani,afr_Latn,lzh_Hani,1,1,84158,84155,3,0.2190,830.0
afr_Latn-mkd_Cyrl,afr_Latn,mkd_Cyrl,1,1,902541,902378,163,0.7322,7757.2
bel_Cyrl-guj_Gujr,bel_Cyrl,guj_Gujr,1,1,124985,124985,0,0.7471,1369.0
afr_Latn-sun_Latn,afr_Latn,sun_Latn,1,1,149332,149317,15,0.6184,1357.8
bel_Cyrl-hbs_Latn,bel_Cyrl,hbs_Latn,1,1,58680,58680,0,0.3950,641.8
afr_Latn-azj_Latn,afr_Latn,azj_Latn,1,1,433448,433119,329,0.6870,14680.3
bel_Cyrl-nob_Latn,bel_Cyrl,nob_Latn,1,1,863586,863386,200,0.7544,8392.7
afr_Latn-orm_Latn,afr_Latn,orm_Latn,1,1,182800,182745,55,0.0831,2161.9
ben_Beng-bho_Deva,ben_Beng,bho_Deva,1,1,358102,358078,24,0.4199,3810.4
bel_Cyrl-ilo_Latn,bel_Cyrl,ilo_Latn,1,1,37080,37078,2,0.2384,990.4
bel_Cyrl-nya_Latn,bel_Cyrl,nya_Latn,1,1,57449,57449,0,0.4504,1195.1
afr_Latn-nya_Latn,afr_Latn,nya_Latn,1,1,1010602,1010506,96,0.4511,9547.6
afr_Latn-oci_Latn,afr_Latn,oci_Latn,1,1,34996,34996,0,0.6793,1057.7
bel_Cyrl-khk_Cyrl,bel_Cyrl,khk_Cyrl,1,1,90538,90533,5,0.5589,1924.9
afr_Latn-mal_Mlym,afr_Latn,mal_Mlym,1,1,332434,332416,18,0.7143,13261.3
afr_Latn-srd_Latn,afr_Latn,srd_Latn,1,1,132936,132833,103,0.3147,2846.4
bel_Cyrl-plt_Latn,bel_Cyrl,plt_Latn,1,1,84720,84719,1,0.4744,2458.0
ben_Beng-hne_Deva,ben_Beng,hne_Deva,1,1,171971,171933,38,0.4414,4357.6
afr_Latn-hye_Armn,afr_Latn,hye_Armn,1,1,241133,241044,89,0.6566,9996.9
afr_Latn-gaz_Latn,afr_Latn,gaz_Latn,1,1,150575,150563,12,0.1721,5255.9
afr_Latn-plt_Latn,afr_Latn,plt_Latn,1,1,127506,127491,15,0.6188,3839.9
afr_Latn-twi_Latn,afr_Latn,twi_Latn,1,1,405322,405193,129,0.2502,7552.9
ben_Beng-jav_Latn,ben_Beng,jav_Latn,1,1,138359,138270,89,0.4573,2126.3
afr_Latn-tso_Latn,afr_Latn,tso_Latn,1,1,364366,364276,90,0.3896,10723.2
afr_Latn-wln_Latn,afr_Latn,wln_Latn,1,1,32940,32930,10,0.6097,714.6
afr_Latn-swc_Latn,afr_Latn,swc_Latn,1,1,240622,240619,3,0.5740,5006.6
afr_Latn-yue_Hani,afr_Latn,yue_Hani,1,1,167311,167306,5,0.1668,1683.3
bel_Cyrl-sin_Sinh,bel_Cyrl,sin_Sinh,1,1,325823,325819,4,0.6478,4811.9
arz_Arab-mal_Mlym,arz_Arab,mal_Mlym,1,1,99161,99159,2,0.3141,893.2
ben_Beng-kas_Deva,ben_Beng,kas_Deva,1,1,169398,169137,261,0.2597,1932.6
ben_Beng-ilo_Latn,ben_Beng,ilo_Latn,1,1,69022,69021,1,0.1501,755.6
afr_Latn-mya_Mymr,afr_Latn,mya_Mymr,1,1,142213,142186,27,0.6845,6572.1
bel_Cyrl-mon_Cyrl,bel_Cyrl,mon_Cyrl,1,1,91275,91270,5,0.4065,912.5
ben_Beng-kin_Latn,ben_Beng,kin_Latn,1,1,72116,72106,10,0.2161,662.8
ben_Beng-kas_Arab,ben_Beng,kas_Arab,1,1,98729,98720,9,0.2147,866.7
afr_Latn-kan_Knda,afr_Latn,kan_Knda,1,1,146916,146892,24,0.7960,5205.2
afr_Latn-guj_Gujr,afr_Latn,guj_Gujr,1,1,154421,154409,12,0.7430,5250.3
arz_Arab-nor_Latn,arz_Arab,nor_Latn,1,1,294628,294580,48,0.6752,2624.9
arz_Arab-sqi_Latn,arz_Arab,sqi_Latn,1,1,58580,58562,18,0.4751,505.8
afr_Latn-tel_Telu,afr_Latn,tel_Telu,1,1,355062,355051,11,0.7584,3551.7
bel_Cyrl-lim_Latn,bel_Cyrl,lim_Latn,1,1,29334,29300,34,0.5852,241.1
afr_Latn-jav_Latn,afr_Latn,jav_Latn,1,1,60931,60844,87,0.4360,1676.0
arz_Arab-sin_Sinh,arz_Arab,sin_Sinh,1,1,99852,99852,0,0.4993,814.2
bel_Cyrl-lzh_Hani,bel_Cyrl,lzh_Hani,1,1,102788,102788,0,0.1473,846.4
bel_Cyrl-fur_Latn,bel_Cyrl,fur_Latn,1,1,33958,33957,1,0.4099,382.7
afr_Latn-kir_Cyrl,afr_Latn,kir_Cyrl,1,1,79459,79446,13,0.5199,2491.2
bel_Cyrl-mri_Latn,bel_Cyrl,mri_Latn,1,1,52048,52044,4,0.4913,511.0
afr_Latn-tum_Latn,afr_Latn,tum_Latn,1,1,223134,223108,26,0.4094,5519.0
arz_Arab-mkd_Cyrl,arz_Arab,mkd_Cyrl,1,1,158938,158923,15,0.7188,3873.2
bel_Cyrl-som_Latn,bel_Cyrl,som_Latn,1,1,87505,87505,0,0.4935,830.2
bel_Cyrl-nno_Latn,bel_Cyrl,nno_Latn,1,1,91923,91872,51,0.6832,770.5
afr_Latn-kmr_Latn,afr_Latn,kmr_Latn,1,1,63978,63966,12,0.5013,2001.8
bel_Cyrl-mkd_Cyrl,bel_Cyrl,mkd_Cyrl,1,1,1011301,1011020,281,0.6427,11589.5
ben_Beng-khk_Cyrl,ben_Beng,khk_Cyrl,1,1,111801,111797,4,0.6117,979.9
bel_Cyrl-nor_Latn,bel_Cyrl,nor_Latn,1,1,604212,603477,735,0.4352,5185.5
bel_Cyrl-bre_Latn,bel_Cyrl,bre_Latn,1,1,58719,58719,0,0.2174,1431.9
bel_Cyrl-sun_Latn,bel_Cyrl,sun_Latn,1,1,152154,152132,22,0.5627,1315.4
bel_Cyrl-vec_Latn,bel_Cyrl,vec_Latn,1,1,30808,30807,1,0.4865,360.7
ben_Beng-kir_Cyrl,ben_Beng,kir_Cyrl,1,1,117373,117365,8,0.5171,974.9
bel_Cyrl-tgk_Cyrl,bel_Cyrl,tgk_Cyrl,1,1,112777,112773,4,0.4802,946.1
ben_Beng-ltz_Latn,ben_Beng,ltz_Latn,1,1,49188,49186,2,0.5613,366.8
bel_Cyrl-fry_Latn,bel_Cyrl,fry_Latn,1,1,81573,81573,0,0.3016,1943.8
bel_Cyrl-tel_Telu,bel_Cyrl,tel_Telu,1,1,332833,332830,3,0.7164,3222.7
bel_Cyrl-kin_Latn,bel_Cyrl,kin_Latn,1,1,39723,39721,2,0.1595,1005.2
afr_Latn-nep_Deva,afr_Latn,nep_Deva,1,1,195606,195478,128,0.5681,4998.7
bel_Cyrl-yue_Hani,bel_Cyrl,yue_Hani,1,1,154896,154896,0,0.1284,1134.2
ben_Beng-bre_Latn,ben_Beng,bre_Latn,1,1,91686,91686,0,0.2550,655.0
ben_Beng-crh_Latn,ben_Beng,crh_Latn,1,1,22553,22553,0,0.6745,156.5
ben_Beng-mya_Mymr,ben_Beng,mya_Mymr,1,1,582644,582615,29,0.4325,4444.6
ben_Beng-som_Latn,ben_Beng,som_Latn,1,1,135475,135472,3,0.5075,1035.6
bos_Latn-abk_Cyrl,bos_Latn,abk_Cyrl,1,1,17311,17309,2,0.6769,130.3
arz_Arab-nob_Latn,arz_Arab,nob_Latn,1,1,324452,324418,34,0.7738,7953.1
bos_Latn-lzh_Hani,bos_Latn,lzh_Hani,1,1,54649,54647,2,0.6554,405.2
ben_Beng-cym_Latn,ben_Beng,cym_Latn,1,1,289114,289110,4,0.7359,2233.9
ben_Beng-npi_Deva,ben_Beng,npi_Deva,1,1,1491036,1490997,39,0.5555,11890.9
bel_Cyrl-nep_Deva,bel_Cyrl,nep_Deva,1,1,211093,211060,33,0.4591,5257.1
bos_Latn-sqi_Latn,bos_Latn,sqi_Latn,1,1,236760,236726,34,0.6723,1689.4
ben_Beng-sun_Latn,ben_Beng,sun_Latn,1,1,206554,206545,9,0.5259,1612.1
bul_Cyrl-abk_Cyrl,bul_Cyrl,abk_Cyrl,1,1,73842,73842,0,0.3763,639.2
bul_Cyrl-kmr_Latn,bul_Cyrl,kmr_Latn,1,1,100794,100786,8,0.4622,767.8
bel_Cyrl-oci_Latn,bel_Cyrl,oci_Latn,1,1,73142,73142,0,0.2410,1754.0
bel_Cyrl-snd_Arab,bel_Cyrl,snd_Arab,1,1,27166,27166,0,0.3079,661.2
bul_Cyrl-lim_Latn,bul_Cyrl,lim_Latn,1,1,221627,221330,297,0.6189,1733.9
ben_Beng-yue_Hani,ben_Beng,yue_Hani,1,1,373901,373890,11,0.2586,2769.3
bos_Latn-fur_Latn,bos_Latn,fur_Latn,1,1,22209,22207,2,0.4223,290.5
bos_Latn-khm_Khmr,bos_Latn,khm_Khmr,1,1,103945,103945,0,0.6620,917.3
ben_Beng-epo_Latn,ben_Beng,epo_Latn,1,1,774471,774458,13,0.6392,5961.0
bos_Latn-mlg_Latn,bos_Latn,mlg_Latn,1,1,23022,23022,0,0.6877,174.1
bos_Latn-mya_Mymr,bos_Latn,mya_Mymr,1,1,154655,154654,1,0.6359,1195.3
ben_Beng-fur_Latn,ben_Beng,fur_Latn,1,1,181419,181409,10,0.5096,1426.5
ben_Beng-gla_Latn,ben_Beng,gla_Latn,1,1,41940,41938,2,0.3653,329.8
bul_Cyrl-lzh_Hani,bul_Cyrl,lzh_Hani,1,1,439839,439816,23,0.4531,3539.2
bel_Cyrl-srd_Latn,bel_Cyrl,srd_Latn,1,1,202247,202234,13,0.1958,4953.8
bul_Cyrl-mhr_Cyrl,bul_Cyrl,mhr_Cyrl,1,1,106291,106291,0,0.4429,837.0
bel_Cyrl-hye_Armn,bel_Cyrl,hye_Armn,1,1,274691,274627,64,0.6271,9696.4
ben_Beng-nor_Latn,ben_Beng,nor_Latn,1,1,1806809,1804357,2452,0.4417,14920.9
ben_Beng-tat_Cyrl,ben_Beng,tat_Cyrl,1,1,64715,64715,0,0.3441,472.1
ben_Beng-wln_Latn,ben_Beng,wln_Latn,1,1,24062,24062,0,0.6253,203.5
bul_Cyrl-mlg_Latn,bul_Cyrl,mlg_Latn,1,1,192784,192783,1,0.4401,1614.9
bos_Latn-cym_Latn,bos_Latn,cym_Latn,1,1,151405,151403,2,0.7430,1334.9
bul_Cyrl-pbt_Arab,bul_Cyrl,pbt_Arab,1,1,71177,71176,1,0.5958,698.3
bos_Latn-fry_Latn,bos_Latn,fry_Latn,1,1,14695,14695,0,0.6656,173.1
ceb_Latn-srd_Latn,ceb_Latn,srd_Latn,1,1,36638,36629,9,0.1695,441.3
ben_Beng-khm_Khmr,ben_Beng,khm_Khmr,1,1,511385,511385,0,0.4693,4198.1
bel_Cyrl-ibo_Latn,bel_Cyrl,ibo_Latn,1,1,96829,96823,6,0.5290,3009.3
bos_Latn-hbs_Latn,bos_Latn,hbs_Latn,1,1,124172,124172,0,0.9438,1051.0
ben_Beng-guj_Gujr,ben_Beng,guj_Gujr,1,1,2345806,2345683,123,0.5888,19531.9
dan_Latn-fur_Latn,dan_Latn,fur_Latn,1,1,371555,371454,101,0.4124,2792.2
bos_Latn-mal_Mlym,bos_Latn,mal_Mlym,1,1,411122,411112,10,0.4164,3076.8
ben_Beng-hye_Armn,ben_Beng,hye_Armn,1,1,269733,269692,41,0.6374,2138.8
ben_Beng-kab_Latn,ben_Beng,kab_Latn,1,1,42888,42888,0,0.1997,662.2
bul_Cyrl-bak_Cyrl,bul_Cyrl,bak_Cyrl,1,1,84968,84964,4,0.5695,877.5
bel_Cyrl-kan_Knda,bel_Cyrl,kan_Knda,1,1,112996,112987,9,0.7128,4236.7
bul_Cyrl-gla_Latn,bul_Cyrl,gla_Latn,1,1,42361,42359,2,0.4603,344.9
ben_Beng-kmr_Latn,ben_Beng,kmr_Latn,1,1,77337,77331,6,0.4835,630.3
bul_Cyrl-hne_Deva,bul_Cyrl,hne_Deva,1,1,71717,71698,19,0.7180,569.7
ben_Beng-lim_Latn,ben_Beng,lim_Latn,1,1,70840,70715,125,0.4543,605.5
ben_Beng-mri_Latn,ben_Beng,mri_Latn,1,1,60522,60515,7,0.4954,503.3
dan_Latn-khm_Khmr,dan_Latn,khm_Khmr,1,1,480477,480465,12,0.7110,4040.9
ben_Beng-pus_Arab,ben_Beng,pus_Arab,1,1,124596,124591,5,0.4930,907.5
ben_Beng-sna_Latn,ben_Beng,sna_Latn,1,1,46174,46144,30,0.4178,412.4
afr_Latn-nor_Latn,afr_Latn,nor_Latn,1,1,810193,807775,2418,0.5149,23265.1
bos_Latn-bak_Cyrl,bos_Latn,bak_Cyrl,1,1,32942,32941,1,0.7047,233.7
bel_Cyrl-kir_Cyrl,bel_Cyrl,kir_Cyrl,1,1,106061,106050,11,0.4572,3609.9
dan_Latn-lim_Latn,dan_Latn,lim_Latn,1,1,250850,250710,140,0.5728,1784.8
ben_Beng-mai_Deva,ben_Beng,mai_Deva,1,1,480157,480115,42,0.4234,11745.0
bul_Cyrl-ckb_Arab,bul_Cyrl,ckb_Arab,1,1,107007,107000,7,0.7431,822.3
dan_Latn-snd_Arab,dan_Latn,snd_Arab,1,1,61860,61859,1,0.4643,419.7
