model,source_lang,target_lang,MRR,avg_rank
intfloat/multilingual-e5-large,eng_Latn,afr_Latn,0.9814833361152842,1.055082623935904
intfloat/multilingual-e5-large,eng_Latn,amh_Ethi,0.9382335344146172,2.7315973960941413
intfloat/multilingual-e5-large,eng_Latn,arb_Arab,0.9798160917382188,1.3765648472709064
intfloat/multilingual-e5-large,eng_Latn,aze_Latn,0.978733163327242,1.098647971957937
intfloat/multilingual-e5-large,eng_Latn,bak_Cyrl,0.9271446466284942,2.2929394091136706
intfloat/multilingual-e5-large,eng_Latn,bel_Cyrl,0.978585459252578,1.1211817726589886
intfloat/multilingual-e5-large,eng_Latn,bem_Latn,0.9112516432665764,2.43114672008012
intfloat/multilingual-e5-large,eng_Latn,ben_Beng,0.9748915374904,1.213820731096645
intfloat/multilingual-e5-large,eng_Latn,bod_Tibt,0.2909938768864445,586.5207811717577
intfloat/multilingual-e5-large,eng_Latn,bos_Latn,0.9908330444384524,1.0270405608412618
intfloat/multilingual-e5-large,eng_Latn,bul_Cyrl,0.9801771605382196,1.1757636454682023
intfloat/multilingual-e5-large,eng_Latn,cat_Latn,0.9858124650165652,1.055082623935904
intfloat/multilingual-e5-large,eng_Latn,ces_Latn,0.9730635086636276,1.2739108662994492
intfloat/multilingual-e5-large,eng_Latn,ckb_Arab,0.8727932386130127,3.094641962944417
intfloat/multilingual-e5-large,eng_Latn,cym_Latn,0.9825366518859092,1.155733600400601
intfloat/multilingual-e5-large,eng_Latn,dan_Latn,0.9879493843940514,1.0520781171757636
intfloat/multilingual-e5-large,eng_Latn,deu_Latn,0.9901602403605408,1.027541311967952
intfloat/multilingual-e5-large,eng_Latn,div_Thaa,0.1193839665390479,566.050075112669
intfloat/multilingual-e5-large,eng_Latn,dzo_Tibt,0.0812985358027646,817.7185778668002
intfloat/multilingual-e5-large,eng_Latn,ell_Grek,0.9880105567386488,1.055082623935904
intfloat/multilingual-e5-large,eng_Latn,eng-GB_Latn,0.9992488733099648,1.0015022533800702
intfloat/multilingual-e5-large,eng_Latn,eng-IN_Latn,0.9975220118807948,1.355533299949925
intfloat/multilingual-e5-large,eng_Latn,eng-US_Latn,0.9997496244366548,1.00050075112669
intfloat/multilingual-e5-large,eng_Latn,est_Latn,0.9696338431751088,1.3380070105157738
intfloat/multilingual-e5-large,eng_Latn,eus_Latn,0.9612958527073566,1.7896845267901853
intfloat/multilingual-e5-large,eng_Latn,ewe_Latn,0.8547586839061102,6.167250876314472
