model,source_lang,target_lang,MRR,avg_rank
Alibaba-NLP/gte-multilingual-base,eng_Latn,afr_Latn,0.9660577385326335,1.6589884827240862
Alibaba-NLP/gte-multilingual-base,eng_Latn,amh_Ethi,0.8741841888639258,6.736104156234352
Alibaba-NLP/gte-multilingual-base,eng_Latn,arb_Arab,0.960272667786195,1.472709063595393
Alibaba-NLP/gte-multilingual-base,eng_Latn,aze_Latn,0.9532940183307982,1.600901352028042
Alibaba-NLP/gte-multilingual-base,eng_Latn,bak_Cyrl,0.7964955284177808,14.183775663495243
Alibaba-NLP/gte-multilingual-base,eng_Latn,bel_Cyrl,0.9509138287234272,1.385578367551327
Alibaba-NLP/gte-multilingual-base,eng_Latn,bem_Latn,0.7653918837098613,22.458187280921383
Alibaba-NLP/gte-multilingual-base,eng_Latn,ben_Beng,0.9494680297974036,1.7606409614421632
Alibaba-NLP/gte-multilingual-base,eng_Latn,bod_Tibt,0.3057294490838388,394.55633450175264
Alibaba-NLP/gte-multilingual-base,eng_Latn,bos_Latn,0.9849521541155702,1.2213319979969954
Alibaba-NLP/gte-multilingual-base,eng_Latn,bul_Cyrl,0.981975940100627,1.0615923885828744
Alibaba-NLP/gte-multilingual-base,eng_Latn,cat_Latn,0.9826931893737212,1.1061592388582877
Alibaba-NLP/gte-multilingual-base,eng_Latn,ces_Latn,0.985462880226221,1.3760640961442163
Alibaba-NLP/gte-multilingual-base,eng_Latn,ckb_Arab,0.7184035235875272,15.905358037055583
Alibaba-NLP/gte-multilingual-base,eng_Latn,cym_Latn,0.9180800193147424,3.912869303955934
Alibaba-NLP/gte-multilingual-base,eng_Latn,dan_Latn,0.9904634729872588,1.030045067601402
Alibaba-NLP/gte-multilingual-base,eng_Latn,deu_Latn,0.989319395760307,1.0495743615423134
Alibaba-NLP/gte-multilingual-base,eng_Latn,div_Thaa,0.107669931981512,588.1281922884326
Alibaba-NLP/gte-multilingual-base,eng_Latn,dzo_Tibt,0.0592987505458122,766.2373560340511
Alibaba-NLP/gte-multilingual-base,eng_Latn,ell_Grek,0.9779288652085404,1.1932899349023536
Alibaba-NLP/gte-multilingual-base,eng_Latn,eng-GB_Latn,0.9992488733099648,1.0015022533800702
Alibaba-NLP/gte-multilingual-base,eng_Latn,eng-IN_Latn,0.9982473710565848,1.0035052578868302
Alibaba-NLP/gte-multilingual-base,eng_Latn,eng-US_Latn,0.99949924887331,1.00100150225338
Alibaba-NLP/gte-multilingual-base,eng_Latn,est_Latn,0.9736724647123944,1.506259389083625
Alibaba-NLP/gte-multilingual-base,eng_Latn,eus_Latn,0.9189772479881326,3.415623435152729
Alibaba-NLP/gte-multilingual-base,eng_Latn,ewe_Latn,0.6250515294195588,60.19278918377567
Alibaba-NLP/gte-multilingual-base,eng_Latn,fao_Latn,0.9051733459481202,4.343014521782674
Alibaba-NLP/gte-multilingual-base,eng_Latn,fas_Arab,0.9729924640540564,1.1071607411116675
Alibaba-NLP/gte-multilingual-base,eng_Latn,fij_Latn,0.6094096177047513,55.88582874311467
Alibaba-NLP/gte-multilingual-base,eng_Latn,fil_Latn,0.9548357713768504,2.041061592388583
Alibaba-NLP/gte-multilingual-base,eng_Latn,fin_Latn,0.9728658014413958,1.228843264897346
Alibaba-NLP/gte-multilingual-base,eng_Latn,fra-CA_Latn,0.990506213866254,1.027541311967952
Alibaba-NLP/gte-multilingual-base,eng_Latn,fra_Latn,0.9853317029953936,1.229844767150726
Alibaba-NLP/gte-multilingual-base,eng_Latn,fuc_Latn,0.6763879686672002,39.30495743615423
Alibaba-NLP/gte-multilingual-base,eng_Latn,gle_Latn,0.7541358356258331,20.552328492739107
Alibaba-NLP/gte-multilingual-base,eng_Latn,glg_Latn,0.974583904846695,1.3500250375563343
Alibaba-NLP/gte-multilingual-base,eng_Latn,guj_Gujr,0.9444205628796938,1.814722083124687
Alibaba-NLP/gte-multilingual-base,eng_Latn,hau_Latn,0.8835358299680579,5.256885327991988
Alibaba-NLP/gte-multilingual-base,eng_Latn,heb_Hebr,0.9590163917702268,1.3820731096644967
Alibaba-NLP/gte-multilingual-base,eng_Latn,hin_Deva,0.9780041894800684,1.1692538808212318
Alibaba-NLP/gte-multilingual-base,eng_Latn,hmn_Latn,0.4995231129505852,188.32548823234853
Alibaba-NLP/gte-multilingual-base,eng_Latn,hrv_Latn,0.9818713022554167,1.1812719078617926
Alibaba-NLP/gte-multilingual-base,eng_Latn,hun_Latn,0.9739614234246808,1.2098147220831248
Alibaba-NLP/gte-multilingual-base,eng_Latn,hye_Armn,0.9463567087285406,1.513770655983976
Alibaba-NLP/gte-multilingual-base,eng_Latn,ibo_Latn,0.8899274449707912,3.5678517776665
Alibaba-NLP/gte-multilingual-base,eng_Latn,ind_Latn,0.9881953883205762,1.0310465698547822
Alibaba-NLP/gte-multilingual-base,eng_Latn,isl_Latn,0.9630992218643962,1.786680020030045
Alibaba-NLP/gte-multilingual-base,eng_Latn,ita_Latn,0.9891096223963552,1.2078117175763643
Alibaba-NLP/gte-multilingual-base,eng_Latn,jpn_Jpan,0.9642156168288905,1.1837756634952428
Alibaba-NLP/gte-multilingual-base,eng_Latn,kan_Knda,0.9353679016142616,2.646469704556836
Alibaba-NLP/gte-multilingual-base,eng_Latn,kat_Geor,0.924630687017624,2.1372058087130696
Alibaba-NLP/gte-multilingual-base,eng_Latn,kaz_Cyrl,0.9330559721574866,1.98898347521282
Alibaba-NLP/gte-multilingual-base,eng_Latn,khm_Khmr,0.9579226272173252,1.3520280420630946
