model,source_lang,target_lang,n_pairs,n_datasets,mean,std,min,max,p01,p05,p10,p25,p50,p75,p90,p95,p99
intfloat/multilingual-e5-large,swh_Latn,tum_Latn,1012,1,0.8943188190460205,0.02794557996094227,0.8133916258811951,0.9696478247642517,0.8266682159900666,0.8462875306606292,0.8588414013385772,0.8752536922693253,0.8950591087341309,0.9135573208332062,0.9290138006210327,0.9388703823089599,0.9565739548206329
intfloat/multilingual-e5-large,fra_Latn,hau_Latn,1866,2,0.8902950286865234,0.0315583199262619,0.7483864426612854,0.9793311953544617,0.8114510118961334,0.8353320807218552,0.8479187190532684,0.8701393455266953,0.8922412395477295,0.9123238325119019,0.9295885562896729,0.9379099607467651,0.9534399628639221
intfloat/multilingual-e5-large,isl_Latn,som_Latn,1866,2,0.8727972507476807,0.03082948550581932,0.7403173446655273,0.9591438174247742,0.8006679505109787,0.8218167275190353,0.8325168490409851,0.8533939719200134,0.8736610412597656,0.8937691301107407,0.9120997190475464,0.9228075444698334,0.9422398298978806
intfloat/multilingual-e5-large,ind_Latn,kmr_Latn,1866,2,0.8596571683883667,0.029617562890052795,0.7686408758163452,0.9520204067230225,0.7959134399890899,0.8118620812892914,0.8227300643920898,0.8390985280275345,0.8587268888950348,0.8796418905258179,0.899011105298996,0.9103347063064575,0.9330742835998534
intfloat/multilingual-e5-large,sot_Latn,tir_Ethi,1866,2,0.9012653231620789,0.026145676150918007,0.8013318777084351,0.9691590070724487,0.8347203463315964,0.856690913438797,0.8664495050907135,0.8852922022342682,0.9017724990844727,0.9193732440471649,0.9349094927310944,0.9429260492324829,0.957347959280014
intfloat/multilingual-e5-large,afr_Latn,ibo_Latn,1866,2,0.8850049376487732,0.030767126008868217,0.7603025436401367,0.9679767489433289,0.8112047910690308,0.8328451663255692,0.8444538414478302,0.8644834607839584,0.8862025737762451,0.9055467545986176,0.9242450892925262,0.9343411028385162,0.9508511394262312
intfloat/multilingual-e5-large,glg_Latn,hau_Latn,1866,2,0.877692461013794,0.027244629338383675,0.7536550164222717,0.9512642621994019,0.8069327592849731,0.8313257396221161,0.843376487493515,0.8597305119037628,0.8785302937030792,0.8969726413488388,0.9122648537158966,0.9208721667528152,0.9340750306844711
intfloat/multilingual-e5-large,ibo_Latn,nya_Latn,1866,2,0.8956810235977173,0.028394561260938644,0.7804312705993652,0.9815500974655151,0.8263919204473495,0.8487595021724701,0.8572691082954407,0.8770439177751541,0.896667867898941,0.9162852466106415,0.930507093667984,0.9398330897092819,0.957062029838562
intfloat/multilingual-e5-large,nld_Latn,hau_Latn,1866,2,0.8672767281532288,0.032612256705760956,0.7387855052947998,0.9748378992080688,0.7890160977840424,0.812650129199028,0.8255355954170227,0.8460967540740967,0.8671655058860779,0.8888575732707977,0.9080120027065277,0.9192875623703003,0.9442353487014771
intfloat/multilingual-e5-large,eus_Latn,tgk_Cyrl,1866,2,0.8773272037506104,0.0299332607537508,0.7286528944969177,0.9689338207244873,0.8048701554536819,0.8259932398796082,0.8381087779998779,0.8578190058469772,0.878663182258606,0.8980542570352554,0.9144559502601624,0.9232566356658936,0.9427516669034958
intfloat/multilingual-e5-large,afr_Latn,lim_Latn,1866,2,0.8956756591796875,0.0320969894528389,0.7644510269165039,1.0,0.8164145052433014,0.8409182131290436,0.8551062941551208,0.8747216016054153,0.8965017199516296,0.9179820120334625,0.9359050989151001,0.9454704523086548,0.967183756828308
intfloat/multilingual-e5-large,kin_Latn,som_Latn,1866,2,0.8918341994285583,0.03125397115945816,0.7474247813224792,0.9760001301765442,0.8168967932462692,0.8412249684333801,0.8522574603557587,0.8702057749032974,0.8921968936920166,0.913125604391098,0.9321609735488892,0.9431580901145935,0.961200886964798
intfloat/multilingual-e5-large,bul_Cyrl,hau_Latn,1866,2,0.8509922027587891,0.029413672164082527,0.7276617288589478,0.9486128091812134,0.7683695435523987,0.8014477789402008,0.8137966096401215,0.8324713557958603,0.8523067235946655,0.8705796152353287,0.8862265348434448,0.8965735733509064,0.9127602905035018
intfloat/multilingual-e5-large,kmr_Latn,urd_Arab,1866,2,0.9006446003913879,0.028973808512091637,0.7282261252403259,0.9749776124954224,0.8242709040641785,0.851551964879036,0.8640498220920563,0.8823558986186981,0.9028229117393494,0.9203158468008041,0.9370291233062744,0.9454254657030106,0.9615116298198699
intfloat/multilingual-e5-large,ibo_Latn,tsn_Latn,1866,2,0.9000405073165894,0.027783110737800598,0.7641236782073975,0.9736949801445007,0.8290689289569855,0.8522485792636871,0.8647572100162506,0.882644921541214,0.9007748961448669,0.9191015362739563,0.9349748194217682,0.9432925879955292,0.9563038408756256
intfloat/multilingual-e5-large,ell_Grek,som_Latn,1866,2,0.8431498408317566,0.029146024957299232,0.7321369647979736,0.9391329884529114,0.7741824328899384,0.7943129539489746,0.8060809075832367,0.8242048025131226,0.8436227738857269,0.8632106184959412,0.8800686895847321,0.8900029510259628,0.908277028799057
intfloat/multilingual-e5-large,hrv_Latn,mri_Latn,1866,2,0.878810465335846,0.032416220754384995,0.768437922000885,0.9729279279708862,0.7973889082670211,0.8219625502824783,0.8353936672210693,0.8575572967529297,0.8798795938491821,0.9020837843418121,0.9198231101036072,0.9295773953199387,0.9474246054887772
intfloat/multilingual-e5-large,sot_Latn,tum_Latn,1012,1,0.8960229754447937,0.02650860883295536,0.810576856136322,0.9654674530029297,0.8344792222976685,0.8511838018894196,0.8621373057365418,0.8767699152231216,0.8971652388572693,0.9142102599143982,0.9303243041038514,0.9382703214883804,0.9546854770183563
microsoft/harrier-oss-v1-0.6b,arb_Arab,khk_Cyrl,1012,1,0.8859197497367859,0.0301212128251791,0.7819548845291138,0.9510761499404907,0.8032010036706925,0.831452801823616,0.8444331526756287,0.8671703785657883,0.8893864750862122,0.9086617976427078,0.9213776528835297,0.9285474836826324,0.9368516153097153
intfloat/multilingual-e5-large,bel_Cyrl,hau_Latn,1866,2,0.8749691843986511,0.033500950783491135,0.7283527851104736,0.9604200124740601,0.7904744029045105,0.8171574473381042,0.8305138349533081,0.8535485714673996,0.8769411444664001,0.8985467553138733,0.9171127080917358,0.9261179864406586,0.9433059900999069
microsoft/harrier-oss-v1-0.6b,ast_Latn,bel_Cyrl,1012,1,0.9008161425590515,0.027673091739416122,0.7854868769645691,0.9542297124862671,0.8116394013166428,0.8510177910327912,0.8654811799526214,0.884539395570755,0.9054238796234131,0.9210580140352249,0.9320850670337677,0.937522342801094,0.9480018484592437
intfloat/multilingual-e5-large,hau_Latn,hrv_Latn,1866,2,0.8858737945556641,0.03135641664266586,0.7280489206314087,0.9822118282318115,0.8042260050773621,0.8325915783643723,0.8453267812728882,0.8651357293128967,0.8881929516792297,0.9079494923353195,0.9233428835868835,0.9332440197467804,0.949266567826271
microsoft/harrier-oss-v1-0.6b,ben_Beng,hrv_Latn,1866,2,0.9095517992973328,0.029833460226655006,0.7548092603683472,0.9719097018241882,0.8178952455520629,0.8546581864356995,0.871801108121872,0.8931677043437958,0.9138036370277405,0.9305145740509033,0.9435887336730957,0.9498613029718399,0.9619392603635788
intfloat/multilingual-e5-large,hau_Latn,mal_Mlym,1866,2,0.8793690204620361,0.03233931213617325,0.7231069803237915,0.9647626876831055,0.7962661743164062,0.8233595639467239,0.8362289071083069,0.8588665872812271,0.8817383646965027,0.9025814831256866,0.9187683165073395,0.9281320869922638,0.941923514008522
microsoft/harrier-oss-v1-0.6b,mlt_Latn,zho_Hans,1012,1,0.8687512278556824,0.035258665680885315,0.7190805673599243,0.9387592077255249,0.7679584038257599,0.8012278378009796,0.8216468811035156,0.8478422909975052,0.8717028200626373,0.8949955552816391,0.911000669002533,0.9184811443090439,0.9281899946928024
intfloat/multilingual-e5-large,afr_Latn,hau_Latn,1866,2,0.8996264338493347,0.0326513946056366,0.7489360570907593,0.9800742864608765,0.8190480560064316,0.8434280157089233,0.8565782010555267,0.8783815056085587,0.9015786647796631,0.9223577380180359,0.9412128925323486,0.9512580782175064,0.9654694944620132
microsoft/harrier-oss-v1-0.6b,ben_Beng,mai_Deva,1866,2,0.9245244860649109,0.03069453500211239,0.7762608528137207,0.9839078187942505,0.8337178528308868,0.8663571327924728,0.8825405240058899,0.9073767811059952,0.9301469624042511,0.9469119310379028,0.9581092298030853,0.9638551473617554,0.974466061592102
microsoft/harrier-oss-v1-0.6b,pol_Latn,tgl_Latn,1866,2,0.9152851104736328,0.02971251867711544,0.7681906819343567,0.9924706816673279,0.8294488430023194,0.8580109477043152,0.8766257464885712,0.8993141502141953,0.9196293950080872,0.9359969049692154,0.9498201012611389,0.9558575302362442,0.9656577467918396
microsoft/harrier-oss-v1-0.6b,ita_Latn,deu_Latn,1866,2,0.9403948783874512,0.025990135967731476,0.6748372316360474,0.9999372363090515,0.8544012665748596,0.8928712606430054,0.909612625837326,0.9296655207872391,0.9450365006923676,0.9575243592262268,0.9661823809146881,0.9707586914300919,0.9777267605066299
microsoft/harrier-oss-v1-0.6b,hrv_Latn,fur_Latn,1012,1,0.9064446091651917,0.03313688188791275,0.7652904987335205,0.970328152179718,0.8123651057481766,0.8446939677000046,0.8632880687713623,0.8868933767080307,0.9120059907436371,0.9303063005208969,0.9447442412376403,0.951466143131256,0.960616882443428
microsoft/harrier-oss-v1-0.6b,pol_Latn,hrv_Latn,1866,2,0.9347431659698486,0.027947375550866127,0.7781364321708679,0.9918137192726135,0.8526604056358338,0.8821902871131897,0.8971183896064758,0.9199751913547516,0.9388939738273621,0.9543572813272476,0.967179149389267,0.9726105630397797,0.9801870584487915
intfloat/multilingual-e5-large,twi_Latn,zul_Latn,1866,2,0.8948941230773926,0.027653582394123077,0.792548418045044,0.9770703315734863,0.8295920699834823,0.8492925763130188,0.8584557175636292,0.8759288787841797,0.8954711556434631,0.9137304127216339,0.929309606552124,0.9395650923252106,0.9551404207944869
intfloat/multilingual-e5-large,swh_Latn,twi_Latn,1866,2,0.8934447169303894,0.028908563777804375,0.7656021118164062,0.9822899699211121,0.8242104113101959,0.8447183519601822,0.8560113608837128,0.8739280253648758,0.8939782679080963,0.913924515247345,0.9299333393573761,0.9384511113166809,0.9572713166475296
intfloat/multilingual-e5-large,hun_Latn,ibo_Latn,1866,2,0.8397147059440613,0.029594089835882187,0.7495723962783813,0.9526951313018799,0.7730747818946838,0.7905994653701782,0.8015192151069641,0.820480227470398,0.8390008807182312,0.858520120382309,0.876089483499527,0.8878959566354752,0.9147951364517211
intfloat/multilingual-e5-large,hun_Latn,kmr_Latn,1866,2,0.8434443473815918,0.02934243530035019,0.7375142574310303,0.956645131111145,0.7728536307811738,0.7962093651294708,0.8057673573493958,0.8243528604507446,0.8437557220458984,0.8626007437705994,0.8805460333824158,0.891908586025238,0.9150946736335753
intfloat/multilingual-e5-large,bel_Cyrl,kmr_Latn,1866,2,0.8949223160743713,0.032855842262506485,0.7259296178817749,0.9733357429504395,0.8105932980775833,0.8367924094200134,0.8503933548927307,0.8739413172006607,0.8976161181926727,0.9184009581804276,0.9360488057136536,0.9441376179456711,0.9562474071979522
intfloat/multilingual-e5-large,bel_Cyrl,ibo_Latn,1866,2,0.8721731305122375,0.03275642171502113,0.7465042471885681,0.9602254629135132,0.7916980147361755,0.8162374496459961,0.8296219110488892,0.8510016202926636,0.8733993470668793,0.8954460471868515,0.9137724041938782,0.9228543341159821,0.9405588537454604
intfloat/multilingual-e5-large,ekk_Latn,kin_Latn,854,1,0.8696786761283875,0.029959769919514656,0.762367308139801,0.969133734703064,0.7973779630661011,0.8196075141429902,0.8330815136432648,0.8509927839040756,0.869403600692749,0.888282060623169,0.9050387620925904,0.9212074041366577,0.943337767124176
intfloat/multilingual-e5-large,ibo_Latn,sna_Latn,1866,2,0.8959064483642578,0.02828146517276764,0.7858116030693054,0.9719392657279968,0.8271626532077789,0.8480196446180344,0.8578999638557434,0.8775712102651596,0.897706001996994,0.915454238653183,0.9317840337753296,0.9392891973257065,0.9541155725717544
microsoft/harrier-oss-v1-0.6b,arz_Arab,zho_Hans,1012,1,0.8814221024513245,0.034016795456409454,0.7204446792602539,0.9592695832252502,0.7743082338571549,0.8193450599908829,0.8384819209575654,0.8630696535110474,0.8862195611000061,0.9060905128717422,0.9206486344337463,0.9267064362764359,0.9369565927982331
microsoft/harrier-oss-v1-0.6b,bul_Cyrl,deu_Latn,1866,2,0.9298768639564514,0.02745990641415119,0.6862581968307495,0.9850056767463684,0.8410017341375351,0.8789205998182297,0.8956726789474487,0.9171399921178818,0.9345985352993011,0.9487637579441071,0.9585385322570801,0.9637158960103989,0.9722244799137115
microsoft/harrier-oss-v1-0.6b,jpn_Jpan,fur_Latn,1012,1,0.8861206769943237,0.03351970389485359,0.7298494577407837,0.9597445130348206,0.7880914705991745,0.8251887768507004,0.8408097624778748,0.8653411418199539,0.8915815353393555,0.910305455327034,0.9249494135379791,0.9320520013570786,0.9416001725196839
microsoft/harrier-oss-v1-0.6b,fin_Latn,zho_Hant,1012,1,0.8803353905677795,0.03102194331586361,0.7190086841583252,0.9594724178314209,0.79399274289608,0.8252967953681946,0.8394500553607941,0.8622176498174667,0.8839510679244995,0.9022979438304901,0.9163371920585632,0.9250041902065277,0.9344285929203033
microsoft/harrier-oss-v1-0.6b,por_Latn,sun_Latn,1012,1,0.9118797779083252,0.03171486034989357,0.6858022212982178,0.9747850894927979,0.8159997147321701,0.8544890105724334,0.8699806511402131,0.8954137116670609,0.9177455306053162,0.9335578083992004,0.9465254187583924,0.9520393013954163,0.9623700851202011
microsoft/harrier-oss-v1-0.6b,bel_Cyrl,vec_Latn,1012,1,0.8954190611839294,0.030650373548269272,0.7444667220115662,0.9561609625816345,0.8027825653553009,0.8383694231510163,0.8535282373428345,0.8789337277412415,0.9009712934494019,0.9173630177974701,0.9299053907394409,0.9357842653989792,0.9457127720117569
microsoft/harrier-oss-v1-0.6b,pol_Latn,crh_Latn,1012,1,0.8996061086654663,0.03037303127348423,0.7619577646255493,0.9713181853294373,0.8181317394971848,0.8457685083150863,0.8577538847923278,0.8808485120534897,0.9047428369522095,0.9217160791158676,0.9339422166347504,0.9417498797178269,0.9540124011039733
microsoft/harrier-oss-v1-0.6b,nld_Latn,vie_Latn,1866,2,0.9252439737319946,0.02864433266222477,0.79817795753479,0.9840186834335327,0.8375791907310486,0.8702855408191681,0.8876713812351227,0.9088599383831024,0.9297327101230621,0.9461321234703064,0.9579103887081146,0.9637671858072281,0.9731809496879578
microsoft/harrier-oss-v1-0.6b,bul_Cyrl,ben_Beng,1866,2,0.9123961925506592,0.028783630579710007,0.7613938450813293,0.9724764823913574,0.821514442563057,0.8598500341176987,0.874512255191803,0.8972217291593552,0.9167418479919434,0.9325862377882004,0.9441753029823303,0.9509125500917435,0.9621153742074966
microsoft/harrier-oss-v1-0.6b,jav_Latn,nob_Latn,1012,1,0.9071696996688843,0.031035421416163445,0.6683859825134277,0.9706261157989502,0.8182280212640762,0.8500575631856918,0.8668115258216857,0.8907337635755539,0.911908745765686,0.9287583976984024,0.9423956573009491,0.948386800289154,0.9593755412101745
microsoft/harrier-oss-v1-0.6b,urd_Arab,zho_Hant,1012,1,0.8838730454444885,0.03362742066383362,0.6176756024360657,0.9557442665100098,0.7932897919416427,0.8260162860155106,0.8399278879165649,0.8623811602592468,0.8883493542671204,0.9073769152164459,0.9233903527259827,0.9295131176710129,0.9427802020311356
microsoft/harrier-oss-v1-0.6b,ind_Latn,crh_Latn,1012,1,0.9008685350418091,0.031857993453741074,0.7918119430541992,0.9679149389266968,0.8121623665094375,0.841248533129692,0.8570464193820954,0.8819376528263092,0.9057894051074982,0.9231801927089691,0.9382788419723511,0.9456695556640625,0.9577398884296418
microsoft/harrier-oss-v1-0.6b,fur_Latn,rus_Cyrl,1012,1,0.9000374674797058,0.034223075956106186,0.7684471607208252,0.9626588821411133,0.8046695643663406,0.8329162508249283,0.8544746100902557,0.8812877386808395,0.9060385823249817,0.9253448992967606,0.9382204949855805,0.9449952721595765,0.9556627118587494
microsoft/harrier-oss-v1-0.6b,slk_Latn,pol_Latn,1866,2,0.9352685213088989,0.028125129640102386,0.7477542161941528,1.0,0.8490709066390991,0.8829868733882904,0.899285614490509,0.9208880513906479,0.9397393763065338,0.9552113860845566,0.9664036929607391,0.9715148359537125,0.9788960695266723
microsoft/harrier-oss-v1-0.6b,lvs_Latn,oci_Latn,1012,1,0.8959926962852478,0.03114655800163746,0.7429443597793579,0.969733476638794,0.8061587846279145,0.8391824781894683,0.8556605577468872,0.8773811012506485,0.8999394774436951,0.9182088077068329,0.9327619791030883,0.9396759063005448,0.9513582146167755
microsoft/harrier-oss-v1-0.6b,ind_Latn,eng_Latn,1866,2,0.9413082003593445,0.027692707255482674,0.7802008390426636,0.9878835678100586,0.842757734656334,0.8888916373252869,0.906112402677536,0.9280951619148254,0.9475719630718231,0.9610287398099899,0.9691590368747711,0.972786083817482,0.9791972875595093
microsoft/harrier-oss-v1-0.6b,nld_Latn,vec_Latn,1012,1,0.911338746547699,0.031373605132102966,0.718043327331543,0.9726996421813965,0.810753453373909,0.8528178334236145,0.8710544526576995,0.8967021852731705,0.9160977602005005,0.9333371222019196,0.945638233423233,0.9519031196832657,0.9622713172435761
microsoft/harrier-oss-v1-0.6b,ast_Latn,fur_Latn,1012,1,0.9158764481544495,0.03184321150183678,0.7897145748138428,0.9838632345199585,0.8245939993858338,0.8546634584665298,0.8714347958564759,0.8983554244041443,0.9223644435405731,0.938227653503418,0.9528733432292938,0.9579236209392548,0.967978538274765
microsoft/harrier-oss-v1-0.6b,ell_Grek,fur_Latn,1012,1,0.8918359279632568,0.03130693733692169,0.7779620885848999,0.9585790038108826,0.805501195192337,0.8335011512041092,0.8496784389019012,0.8717594593763351,0.8973116874694824,0.9153314083814621,0.9282913386821747,0.9353398293256759,0.946448667049408
microsoft/harrier-oss-v1-0.6b,ron_Latn,fur_Latn,1012,1,0.9161783456802368,0.03221737593412399,0.7794156670570374,0.9726608991622925,0.820651872754097,0.8564013689756393,0.871499365568161,0.8982857018709183,0.9227155148983002,0.9393966048955917,0.9526695251464844,0.9587929159402847,0.9660834270715714
microsoft/harrier-oss-v1-0.6b,hin_Deva,ltz_Latn,1012,1,0.8902519941329956,0.03133310005068779,0.7611275911331177,0.9638899564743042,0.8028886353969574,0.8327360630035401,0.8502326071262359,0.8715522438287735,0.8942342102527618,0.9126528799533844,0.9272003769874573,0.9338370800018311,0.9433919352293014
microsoft/harrier-oss-v1-0.6b,vec_Latn,mkd_Cyrl,1012,1,0.9072800278663635,0.031013451516628265,0.7479389905929565,0.968157172203064,0.8121550816297531,0.8447692036628723,0.8669873297214508,0.8920055627822876,0.912440836429596,0.9289088845252991,0.9406512439250946,0.9468828499317169,0.9587267619371415
microsoft/harrier-oss-v1-0.6b,tgl_Latn,tur_Latn,1866,2,0.9137266278266907,0.02993953973054886,0.7729856371879578,0.9950358867645264,0.8304640859365463,0.8587904274463654,0.8746302127838135,0.8962653130292892,0.9179970026016235,0.9350811094045639,0.9482739269733429,0.954604759812355,0.9633034259080887
microsoft/harrier-oss-v1-0.6b,ces_Latn,pol_Latn,1866,2,0.9391506314277649,0.026701349765062332,0.7793483734130859,0.9926927089691162,0.8615412473678589,0.8910178691148758,0.903949648141861,0.9239094406366348,0.9432948231697083,0.9585462361574173,0.9691354036331177,0.9744460731744766,0.9829442918300628
intfloat/multilingual-e5-large,bak_Cyrl,uig_Arab,1866,2,0.9089112281799316,0.029802896082401276,0.7833172082901001,0.9777411222457886,0.8266351401805878,0.8566462397575378,0.8691301047801971,0.8901712894439697,0.9118900001049042,0.9302961528301239,0.9459616839885712,0.9529193192720413,0.9630957812070846
intfloat/multilingual-e5-large,run_Latn,tsn_Latn,1012,1,0.8888766169548035,0.030059034004807472,0.7553228139877319,0.960410475730896,0.8107725000381469,0.8381309360265732,0.8489156901836395,0.8697988539934158,0.8906438052654266,0.9120034128427505,0.9259470164775848,0.9324961274862289,0.9444378870725632
intfloat/multilingual-e5-large,isl_Latn,plt_Latn,1866,2,0.8775192499160767,0.029929785057902336,0.7605406045913696,0.9983487725257874,0.8050285905599595,0.8272393345832825,0.8397867381572723,0.8582160770893097,0.8782519698143005,0.8978613168001175,0.9154680967330933,0.9260405600070953,0.9442981511354446
intfloat/multilingual-e5-large,heb_Hebr,kmr_Latn,1866,2,0.8448591232299805,0.027082093060016632,0.7390012741088867,0.9366391897201538,0.778105965256691,0.8001262247562408,0.8105904161930084,0.8271649181842804,0.8453162908554077,0.8623666018247604,0.8784720599651337,0.8873776495456696,0.9107358127832412
intfloat/multilingual-e5-large,sna_Latn,som_Latn,1866,2,0.9040727615356445,0.02934664487838745,0.7786629796028137,0.9770183563232422,0.8282114446163178,0.8545421957969666,0.8653868436813354,0.8851926624774933,0.9062702357769012,0.9246784001588821,0.9403180480003357,0.9494068920612335,0.9630093246698379
intfloat/multilingual-e5-large,nya_Latn,som_Latn,1866,2,0.9032527208328247,0.029109327122569084,0.7863115668296814,0.9795340299606323,0.8294607132673264,0.8538322597742081,0.8647744357585907,0.883617639541626,0.9046443104743958,0.9238877892494202,0.9404890537261963,0.9494385570287704,0.9635262191295624
intfloat/multilingual-e5-large,hau_Latn,tsn_Latn,1866,2,0.8991385102272034,0.031216666102409363,0.7523736357688904,0.9819082021713257,0.8167072474956513,0.845076322555542,0.85852912068367,0.8804319202899933,0.9017773270606995,0.9211425483226776,0.9378339052200317,0.9463382959365845,0.9609773993492127
intfloat/multilingual-e5-large,hau_Latn,hat_Latn,1866,2,0.897826075553894,0.03179623559117317,0.7385302186012268,0.9738898873329163,0.8180054783821106,0.8401511013507843,0.8558258414268494,0.8790860176086426,0.9009970426559448,0.919927254319191,0.9363897442817688,0.9463558346033096,0.959808099269867
intfloat/multilingual-e5-large,ell_Grek,kmr_Latn,1866,2,0.8484985828399658,0.026379786431789398,0.7347036600112915,0.939904510974884,0.7844592899084091,0.8058813661336899,0.8150734305381775,0.830712765455246,0.8492860794067383,0.8661584258079529,0.8821114897727966,0.8913619965314865,0.9084518849849701
intfloat/multilingual-e5-large,ast_Latn,hau_Latn,1012,1,0.8730303049087524,0.03031104803085327,0.7717283368110657,0.9534802436828613,0.7958307421207428,0.822540619969368,0.8343167841434479,0.8519198298454285,0.8733257949352264,0.8951255679130554,0.9127383828163147,0.9225654453039169,0.9339789789915085
intfloat/multilingual-e5-large,tum_Latn,xho_Latn,1012,1,0.8957288861274719,0.025360845029354095,0.8127249479293823,0.9663646221160889,0.8378173577785492,0.8537963539361954,0.8627321660518646,0.8773479014635086,0.8975053429603577,0.9137552380561829,0.9288035750389099,0.9368174850940705,0.9494155293703079
intfloat/multilingual-e5-large,amh_Ethi,kmr_Latn,1866,2,0.9024237990379333,0.026958584785461426,0.7772138118743896,0.9707598090171814,0.8284436821937561,0.8535787165164948,0.8672204613685608,0.8855830579996109,0.9046369791030884,0.9214952737092972,0.9354779124259949,0.9418709874153137,0.95309377014637
intfloat/multilingual-e5-large,ibo_Latn,kat_Geor,1866,2,0.875816285610199,0.030957495793700218,0.7458071112632751,0.9566582441329956,0.7968474596738815,0.8236513882875443,0.8359442353248596,0.8556961268186569,0.8775520920753479,0.8974908739328384,0.9143717288970947,0.9245789647102356,0.9399384647607802
intfloat/multilingual-e5-large,hau_Latn,nso_Latn,1866,2,0.9007488489151001,0.030299153178930283,0.7342712879180908,0.9763531684875488,0.8229931414127349,0.8467110991477966,0.8595779538154602,0.8815107196569443,0.9037220776081085,0.9222946166992188,0.9376147091388702,0.945672869682312,0.9591906130313873
intfloat/multilingual-e5-large,dan_Latn,hau_Latn,1866,2,0.8531743884086609,0.030659792944788933,0.7231824398040771,0.9673845767974854,0.777639526128769,0.8021823167800903,0.8152659237384796,0.8330639153718948,0.8533875346183777,0.8735381662845612,0.8928800821304321,0.9009754806756973,0.9250821262598037
intfloat/multilingual-e5-large,eus_Latn,kin_Latn,1866,2,0.8760702610015869,0.028538919985294342,0.7536752223968506,0.9719874858856201,0.8045020014047622,0.8277103304862976,0.8401150107383728,0.8576347827911377,0.8767586350440979,0.8952256441116333,0.9109136760234833,0.9207701086997986,0.9424740940332412
intfloat/multilingual-e5-large,khm_Khmr,sun_Latn,1866,2,0.9188193678855896,0.02726770006120205,0.7589777708053589,0.9803019762039185,0.8425800442695618,0.8686064183712006,0.8832479119300842,0.9034845381975174,0.9221702516078949,0.9382907152175903,0.9505281448364258,0.9577393233776093,0.9671953588724136
intfloat/multilingual-e5-large,hau_Latn,kat_Geor,1866,2,0.8789682388305664,0.03222543001174927,0.7192807197570801,0.9602822661399841,0.7958647161722183,0.8205904960632324,0.8354922831058502,0.8582926690578461,0.8821472525596619,0.902396023273468,0.9181515276432037,0.9262248426675797,0.9391926705837249
intfloat/multilingual-e5-large,sna_Latn,tir_Ethi,1866,2,0.9003626704216003,0.02638160064816475,0.7673105001449585,0.9738122224807739,0.8363499164581298,0.8572108596563339,0.8661025166511536,0.8822819292545319,0.9012862145900726,0.9185956418514252,0.9343666434288025,0.9427058398723602,0.9555741310119629
intfloat/multilingual-e5-large,lin_Latn,tso_Latn,1866,2,0.9000558257102966,0.028286317363381386,0.804723858833313,0.9756412506103516,0.831373056769371,0.8520610481500626,0.8625242710113525,0.8807044327259064,0.9007479250431061,0.9204796552658081,0.9359294772148132,0.9453594237565994,0.9614664882421493
intfloat/multilingual-e5-large,isl_Latn,kmr_Latn,1866,2,0.87640780210495,0.03037540800869465,0.7671428918838501,0.9703699946403503,0.8075517535209655,0.8264783471822739,0.8368163704872131,0.8562047779560089,0.8763254880905151,0.8971337974071503,0.9162276685237885,0.9268069714307785,0.9408727914094924
intfloat/multilingual-e5-large,eus_Latn,ilo_Latn,1866,2,0.8842449188232422,0.027507180348038673,0.7908494472503662,0.9656447172164917,0.8160349875688553,0.8351699113845825,0.8485560417175293,0.8661905080080032,0.885434478521347,0.9034700393676758,0.9182854294776917,0.9275667369365692,0.9429494321346283
intfloat/multilingual-e5-large,hau_Latn,nya_Latn,1866,2,0.9015217423439026,0.031281810253858566,0.7765308618545532,0.9821804761886597,0.8270121514797211,0.84725122153759,0.8591170907020569,0.8802134245634079,0.9044833779335022,0.9239043742418289,0.9403814673423767,0.9488912522792816,0.9639528155326843
intfloat/multilingual-e5-large,lit_Latn,som_Latn,1866,2,0.8596213459968567,0.03377334401011467,0.7081671953201294,0.9633919596672058,0.777672091126442,0.802723839879036,0.8164166212081909,0.8379893153905869,0.8601325452327728,0.8823510706424713,0.9025095701217651,0.9139795303344727,0.9360242605209349
intfloat/multilingual-e5-large,ell_Grek,ibo_Latn,1866,2,0.8414425253868103,0.026747630909085274,0.7456284761428833,0.9615062475204468,0.7785034269094467,0.7983491718769073,0.8074761629104614,0.8241016417741776,0.8410712480545044,0.859346404671669,0.8743575513362885,0.8848278522491455,0.9026678293943405
intfloat/multilingual-e5-large,ell_Grek,fao_Latn,1866,2,0.848745584487915,0.026791004464030266,0.7341169118881226,0.9433807730674744,0.7806180328130722,0.8057008981704712,0.8147383332252502,0.8316319584846497,0.8488128185272217,0.8664488643407822,0.8821967244148254,0.8921434432268143,0.9089387118816376
intfloat/multilingual-e5-large,mya_Mymr,sun_Latn,1866,2,0.9090830087661743,0.027621112763881683,0.7629979848861694,0.97733473777771,0.8326342850923538,0.8592812418937683,0.8726347386837006,0.8923783153295517,0.9127055704593658,0.9285769909620285,0.9412627518177032,0.949461817741394,0.9602429956197738
intfloat/multilingual-e5-large,guj_Gujr,kmr_Latn,1866,2,0.8994051814079285,0.030440321192145348,0.7504827380180359,0.9693790674209595,0.8121621370315552,0.8449928164482117,0.8602386116981506,0.881860688328743,0.903201699256897,0.9200041890144348,0.9359014928340912,0.9425964206457138,0.9555574536323547
