lang_pair,source_lang,target_lang,model,MRR,n_rows_total,n_shards,data_mean,data_p05,data_p10,data_p50,gold_mean,gold_std,gold_q_value,gold_quantile,data_quantile,T_gold,T_data,T_raw,T_clipped,data_sanity_cap,T_keep_cap,T,eff_cap,gold_cap_value,confidence,has_benchmark,has_gold,kept_fraction_est
tur_Latn-jpn_Jpan,tur_Latn,jpn_Jpan,microsoft/harrier-oss-v1-0.6b,0.9889000024980958,153399,1,0.8247746229171753,0.7132221817970276,0.7313664436340332,0.8239997625350952,0.9075599312782288,0.0325969718396663,0.8056408345699311,p01,p10,0.8056408345699311,0.7313664436340332,0.7856408345699311,0.7856408345699311,0.8239997625350952,0.7445379416147868,0.7445379416147868,0.8908490538597107,0.8908490538597107,mid,True,True,0.85
tur_Latn-uzb_Cyrl,tur_Latn,uzb_Cyrl,,,1127770,1,0.7477006912231445,0.7101101100444793,0.718139386177063,0.7473354339599609,,,,p01,p10,,0.718139386177063,0.6950291138887406,0.6950291138887406,0.7473354339599609,0.7226725806792577,0.6950291138887406,0.95,,no_benchmark,False,False,0.99
twi_Latn-yor_Latn,twi_Latn,yor_Latn,intfloat/multilingual-e5-large,0.8594276411742713,197274,1,0.8694942593574524,0.818616870045662,0.8280321359634399,0.8662621378898621,0.8790404796600342,0.0297759491950273,0.8151752114295959,p01,p10,0.8151752114295959,0.8280321359634399,0.8280321359634399,0.8280321359634399,0.8662621378898621,0.8336910704771677,0.8280321359634399,0.8579935729503632,0.8579935729503632,mid,True,True,0.9
ukr_Cyrl-vie_Latn,ukr_Cyrl,vie_Latn,jinaai/jina-embeddings-v3,0.9936918585740306,13249680,2,0.6965829133987427,0.2982013270258903,0.4000454425811767,0.7440887093544006,0.8370261192321777,0.0804890319705009,0.5767782390117645,p01,p10,0.5767782390117645,0.4000454425811767,0.5767782390117645,0.5767782390117645,0.7440887093544006,0.46075328886508937,0.46075328886508937,0.7972416430711746,0.7972416430711746,high,True,True,0.85
und_Beng-fra_Latn,und_Beng,fra_Latn,,,217856,1,0.7803952097892761,0.7021388560533524,0.718277245759964,0.7757486402988434,,,,p01,p10,,0.718277245759964,0.6739590287208557,0.6739590287208557,0.7757486402988434,0.7274279197057089,0.6739590287208557,0.95,,no_benchmark,False,False,0.99
und_Beng-vie_Latn,und_Beng,vie_Latn,,,172461,1,0.7718470692634583,0.6953009366989136,0.7095829844474792,0.7674956321716309,,,,p01,p10,,0.7095829844474792,0.6692007780075073,0.6692007780075073,0.7674956321716309,0.7182346979777018,0.6692007780075073,0.95,,no_benchmark,False,False,0.99
und_Hira-tur_Latn,und_Hira,tur_Latn,,,93427,1,0.8186962604522705,0.7293859004974366,0.7470018148422242,0.8141099214553833,,,,p01,p10,,0.7470018148422242,0.69362025141716,0.69362025141716,0.8141099214553833,0.75705593029658,0.69362025141716,0.95,,no_benchmark,False,False,0.99
und_Kana-slv_Latn,und_Kana,slv_Latn,,,96110,1,0.8402412533760071,0.7454703003168106,0.7602907240390777,0.8395639657974243,,,,p01,p10,,0.7602907240390777,0.7163848549127578,0.7163848549127578,0.8395639657974243,0.7696728686491648,0.7163848549127578,0.95,,no_benchmark,False,False,0.99
urd_Arab-vie_Latn,urd_Arab,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9944429342286896,2001698,1,0.8548478484153748,0.7376010239124298,0.7588805794715882,0.8659583330154419,0.9004094004631042,0.0328146740794181,0.8099451392889023,p01,p10,0.8099451392889023,0.7588805794715882,0.8099451392889023,0.8099451392889023,0.8659583330154419,0.7741118282079696,0.7741118282079696,0.8809368908405304,0.8809368908405304,high,True,True,0.8500000000000001
uzn_Latn-hrv_Latn,uzn_Latn,hrv_Latn,intfloat/multilingual-e5-large,0.9908034816992668,93467,1,0.8361762762069702,0.7492294907569885,0.7604524493217468,0.8239668011665344,0.9173285961151124,0.028479840606451,0.836078229546547,p01,p10,0.836078229546547,0.7604524493217468,0.836078229546547,0.836078229546547,0.8239668011665344,0.7680762807528178,0.7680762807528178,0.9011578112840652,0.9011578112840652,high,True,True,0.8500000000000003
uzn_Latn-slv_Latn,uzn_Latn,slv_Latn,microsoft/harrier-oss-v1-0.6b,0.9825513743442136,79342,1,0.846829354763031,0.7417735368013382,0.7578247308731079,0.8321124911308289,0.8973411321640015,0.0338377617299556,0.8004557371139527,p01,p10,0.8004557371139527,0.7578247308731079,0.7804557371139527,0.7804557371139527,0.8321124911308289,0.7677615463733672,0.7677615463733672,0.8790125846862793,0.8790125846862793,mid,True,True,0.8500000000000002
vec_Latn-fra_Latn,vec_Latn,fra_Latn,microsoft/harrier-oss-v1-0.6b,0.996114597184022,772097,1,0.8806295394897461,0.7472816705703735,0.7685074806213379,0.8897498846054077,0.9198343753814696,0.031228058040142,0.8244311237335205,p01,p10,0.8244311237335205,0.7685074806213379,0.8244311237335205,0.8244311237335205,0.8897498846054077,0.7857123414675394,0.7857123414675394,0.9040327668190002,0.9040327668190002,high,True,True,0.8500000000000001
vec_Latn-nob_Latn,vec_Latn,nob_Latn,microsoft/harrier-oss-v1-0.6b,0.9944473184530728,98139,1,0.8779067397117615,0.7580283761024476,0.7841039896011353,0.8870566487312317,0.9099870324134828,0.0318705663084983,0.8123150479793548,p01,p10,0.8123150479793548,0.7841039896011353,0.8123150479793548,0.8123150479793548,0.8870566487312317,0.7994402746359507,0.7994402746359507,0.8941064774990082,0.8941064774990082,high,True,True,0.8500000000000001
vec_Latn-ukr_Cyrl,vec_Latn,ukr_Cyrl,microsoft/harrier-oss-v1-0.6b,0.996718391645928,207505,1,0.8656960129737854,0.7457879424095154,0.7658465147018433,0.8724366426467896,0.9079564809799194,0.0313433147966861,0.8193164122104645,p01,p10,0.8193164122104645,0.7658465147018433,0.8193164122104645,0.8193164122104645,0.8724366426467896,0.7803831458091736,0.7803831458091736,0.8905266970396042,0.8905266970396042,high,True,True,0.8500000000000001
war_Latn-nld_Latn,war_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.9859218125020996,88151,1,0.9024463295936584,0.760431319475174,0.7920664548873901,0.9116573929786682,0.9027504920959472,0.0355077944695949,0.7922812461853027,p01,p10,0.7922812461853027,0.7920664548873901,0.7920664548873901,0.7920664548873901,0.9116573929786682,0.814540276924769,0.7920664548873901,0.8844897001981735,0.8844897001981735,mid,True,True,0.9
wol_Latn-nld_Latn,wol_Latn,nld_Latn,microsoft/harrier-oss-v1-0.6b,0.8230619424299517,114584,1,0.8553518652915955,0.7192380785942077,0.7369082272052765,0.8645796179771423,0.8346812725067139,0.0512683242559433,0.7232668936252594,p01,p10,0.7232668936252594,0.7369082272052765,0.7369082272052765,0.7369082272052765,0.8645796179771423,0.7501474320888519,0.7369082272052765,0.7979615777730942,0.7979615777730942,mid,True,True,0.9
xho_Latn-ita_Latn,xho_Latn,ita_Latn,microsoft/harrier-oss-v1-0.6b,0.9760959748714538,97712,1,0.8531002402305603,0.7405381292104721,0.7574854612350463,0.8415307402610779,0.8760507106781006,0.0350260026752948,0.7814656406641006,p01,p10,0.7814656406641006,0.7574854612350463,0.7614656406641006,0.7614656406641006,0.8415307402610779,0.7683301349480947,0.7614656406641006,0.854760929942131,0.854760929942131,mid,True,True,0.881649150844136
xho_Latn-zul_Latn,xho_Latn,zul_Latn,intfloat/multilingual-e5-large,0.9932773358808956,1131174,1,0.941762149333954,0.8695769101381302,0.8923006296157837,0.9501601457595824,0.9429134726524352,0.0243240036070346,0.8777994513511658,p01,p10,0.8777994513511658,0.8923006296157837,0.8923006296157837,0.8923006296157837,0.9501601457595824,0.9033156096935273,0.8923006296157837,0.927947461605072,0.927947461605072,high,True,True,0.9
xxx_Arab-ron_Latn,xxx_Arab,ron_Latn,,,138538,1,0.785245954990387,0.7313525170087815,0.7428862869739532,0.7827974855899811,,,,p01,p10,,0.7428862869739532,0.7104815620183945,0.7104815620183945,0.7827974855899811,0.7492172300815582,0.7104815620183945,0.95,,no_benchmark,False,False,0.99
xxx_Latn-est_Latn,xxx_Latn,est_Latn,,,73391,1,0.8544188737869263,0.7424140274524689,0.7567217946052551,0.8247098326683044,,,,p01,p10,,0.7567217946052551,0.716422438621521,0.716422438621521,0.8247098326683044,0.7657071053981781,0.716422438621521,0.95,,no_benchmark,False,False,0.99
xxx_Latn-msa_Latn,xxx_Latn,msa_Latn,,,102468,1,0.8274515271186829,0.7313756227493287,0.7449000179767609,0.8043464124202728,,,,p01,p10,,0.7449000179767609,0.7086569797992707,0.7086569797992707,0.8043464124202728,0.7535147269566854,0.7086569797992707,0.95,,no_benchmark,False,False,0.99
yue_Hani-pol_Latn,yue_Hani,pol_Latn,,,168729,1,0.8394763469696045,0.7257644414901734,0.7434268712997436,0.843177318572998,,,,p01,p10,,0.7434268712997436,0.6989348840713501,0.6989348840713501,0.843177318572998,0.7559093316396077,0.6989348840713501,0.95,,no_benchmark,False,False,0.99
zsm_Latn-als_Latn,zsm_Latn,als_Latn,intfloat/multilingual-e5-large,0.9950144061785896,805985,1,0.925347626209259,0.8293019294738769,0.8589218378067016,0.9382061958312988,0.9277052879333496,0.029458874836564,0.8496498942375184,p01,p10,0.8496498942375184,0.8589218378067016,0.8589218378067016,0.8589218378067016,0.9382061958312988,0.8735765695571899,0.8589218378067016,0.9096170365810394,0.9096170365810394,high,True,True,0.9
zsm_Latn-nor_Latn,zsm_Latn,nor_Latn,,,669502,1,0.8687915802001953,0.7428158789873123,0.7734927773475647,0.8793201446533203,,,,p01,p10,,0.7734927773475647,0.6910715764760971,0.6910715764760971,0.8793201446533203,0.7908014913400014,0.6910715764760971,0.95,,no_benchmark,False,False,0.99
zsm_Latn-tam_Taml,zsm_Latn,tam_Taml,intfloat/multilingual-e5-large,0.9863733716147158,659608,1,0.849507749080658,0.7731672912836075,0.7858113527297974,0.8404036164283752,0.9039981961250304,0.0311280768364667,0.8209384888410568,p01,p10,0.8209384888410568,0.7858113527297974,0.8009384888410568,0.8009384888410568,0.8404036164283752,0.7934905608495076,0.7934905608495076,0.8843949437141418,0.8843949437141418,mid,True,True,0.8500000000000002
zul_Latn-tur_Latn,zul_Latn,tur_Latn,microsoft/harrier-oss-v1-0.6b,0.9856585935317728,62371,1,0.8543038964271545,0.7402118444442749,0.758381724357605,0.8559344410896301,0.8843005895614624,0.0312507152557373,0.7997615754604339,p01,p10,0.7997615754604339,0.758381724357605,0.7797615754604339,0.7797615754604339,0.8559344410896301,0.7716712057590485,0.7716712057590485,0.8652105182409286,0.8652105182409286,mid,True,True,0.85
abk_Cyrl-eus_Latn,abk_Cyrl,eus_Latn,,,14371,1,0.8600217700004578,0.763550728559494,0.7807122468948364,0.8610795736312866,,,,p01,p10,,0.7807122468948364,0.7351758599281311,0.7351758599281311,0.8610795736312866,0.7916974425315857,0.7351758599281311,0.95,,no_benchmark,False,False,0.99
abk_Cyrl-slv_Latn,abk_Cyrl,slv_Latn,,,64680,1,0.84276282787323,0.7216084420680999,0.7441007137298584,0.8434996902942657,,,,p01,p10,,0.7441007137298584,0.6860900670289993,0.6860900670289993,0.8434996902942657,0.7582524528106054,0.6860900670289993,0.95,,no_benchmark,False,False,0.99
acm_Arab-bul_Cyrl,acm_Arab,bul_Cyrl,jinaai/jina-embeddings-v3,0.9983530961791832,115374,1,0.6760072112083435,0.2828079834580421,0.3989565521478653,0.7145220041275024,0.8141779899597168,0.0774633288383483,0.5724194967746734,p01,p10,0.5724194967746734,0.3989565521478653,0.5724194967746734,0.5724194967746734,0.7145220041275024,0.455111101269722,0.455111101269722,0.7715713977813721,0.7715713977813721,high,True,True,0.85
acm_Arab-por_Latn,acm_Arab,por_Latn,microsoft/harrier-oss-v1-0.6b,0.9980237154150198,180233,1,0.8762137293815613,0.753550934791565,0.7941725134849549,0.8881032466888428,0.914184033870697,0.0298006795346736,0.8305630093812942,p01,p10,0.8305630093812942,0.7941725134849549,0.8305630093812942,0.8305630093812942,0.8881032466888428,0.8110618511835734,0.8110618511835734,0.8970926105976105,0.8970926105976105,high,True,True,0.85
aeb_Arab-ell_Grek,aeb_Arab,ell_Grek,jinaai/jina-embeddings-v3,0.9884343460305856,259746,1,0.6488020420074463,0.2312160693109035,0.3422662168741226,0.6906808316707611,0.7535008192062378,0.1041835620999336,0.4339458745718002,p01,p10,0.4339458745718002,0.3422662168741226,0.4139458745718002,0.4139458745718002,0.6906808316707611,0.40527722239494324,0.40527722239494324,0.7009250074625015,0.7009250074625015,mid,True,True,0.85
aeb_Arab-rus_Cyrl,aeb_Arab,rus_Cyrl,jinaai/jina-embeddings-v3,0.991982191005826,246426,1,0.6573861837387085,0.2593934908509254,0.3680053502321243,0.6962619423866272,0.7674008011817932,0.1043591126799583,0.4497441512346267,p01,p10,0.4497441512346267,0.3680053502321243,0.4497441512346267,0.4497441512346267,0.6962619423866272,0.42707479993502295,0.42707479993502295,0.7199438661336899,0.7199438661336899,high,True,True,0.85
afr_Latn-aze_Latn,afr_Latn,aze_Latn,,,119805,1,0.8749980926513672,0.7436869621276856,0.7605056405067444,0.8824751377105713,,,,p01,p10,,0.7605056405067444,0.7156975793838501,0.7156975793838501,0.8824751377105713,0.7723953485488891,0.7156975793838501,0.95,,no_benchmark,False,False,0.99
afr_Latn-dyu_Latn,afr_Latn,dyu_Latn,Alibaba-NLP/gte-multilingual-base,0.805857251145232,101110,1,0.6421939730644226,0.5002647519111634,0.5226580619812011,0.6296007335186005,0.7865300178527832,0.1085232570767402,0.56016341984272,p01,p10,0.56016341984272,0.5226580619812011,0.54016341984272,0.54016341984272,0.6296007335186005,0.536567735671997,0.536567735671997,0.7025303095579147,0.7025303095579147,mid,True,True,0.8500000000000001
afr_Latn-gle_Latn,afr_Latn,gle_Latn,intfloat/multilingual-e5-large,0.9805764543624572,458939,1,0.9083684682846068,0.7958746731281281,0.8437881708145142,0.920494556427002,0.8983086347579956,0.0314184539020061,0.8159058928489685,p01,p10,0.8159058928489685,0.8437881708145142,0.8437881708145142,0.8437881708145142,0.920494556427002,0.8611492176850637,0.8437881708145142,0.8788262605667114,0.8788262605667114,mid,True,True,0.9
afr_Latn-kan_Knda,afr_Latn,kan_Knda,jinaai/jina-embeddings-v3,0.981212081133192,191700,1,0.6765262484550476,0.2332701452076435,0.3166041046380997,0.7373144030570984,0.7917221188545227,0.1002937331795692,0.4775678098201751,p01,p10,0.4775678098201751,0.3166041046380997,0.4575678098201751,0.4575678098201751,0.7373144030570984,0.39563780327637993,0.39563780327637993,0.7423616051673889,0.7423616051673889,mid,True,True,0.85
afr_Latn-lim_Latn,afr_Latn,lim_Latn,intfloat/multilingual-e5-large,0.954702791582068,54651,1,0.856434166431427,0.7632760405540466,0.7759325504302979,0.854964017868042,0.8956756591796875,0.0320969894528389,0.8164145052433014,p01,p10,0.8164145052433014,0.7759325504302979,0.7964145052433014,0.7964145052433014,0.854964017868042,0.7850671410560608,0.7850671410560608,0.8747216016054153,0.8747216016054153,mid,True,True,0.85
afr_Latn-mri_Latn,afr_Latn,mri_Latn,intfloat/multilingual-e5-large,0.9488069562657186,97609,1,0.8786548376083374,0.7911113739013672,0.8139233350753784,0.8838603496551514,0.8779550790786743,0.0324518308043479,0.798022797703743,p01,p10,0.798022797703743,0.8139233350753784,0.8139233350753784,0.8139233350753784,0.8838603496551514,0.8278579751650492,0.8139233350753784,0.8555920422077179,0.8555920422077179,mid,True,True,0.9
afr_Latn-pbt_Arab,afr_Latn,pbt_Arab,intfloat/multilingual-e5-large,0.9819486834618822,60634,1,0.8893442749977112,0.7933169782161713,0.8207719027996063,0.8992182016372681,0.8935409784317017,0.028936194255948,0.816435432434082,p01,p10,0.816435432434082,0.8207719027996063,0.8207719027996063,0.8207719027996063,0.8992182016372681,0.8363604446252187,0.8207719027996063,0.8755009323358536,0.8755009323358536,mid,True,True,0.9
afr_Latn-srd_Latn,afr_Latn,srd_Latn,microsoft/harrier-oss-v1-0.6b,0.9934198706431908,368026,1,0.8186813592910767,0.7275144308805466,0.7409220337867737,0.8013866543769836,0.901010036468506,0.0352208539843559,0.7976327484846115,p01,p10,0.7976327484846115,0.7409220337867737,0.7976327484846115,0.7976327484846115,0.8013866543769836,0.7492849379777908,0.7492849379777908,0.8814255446195602,0.8814255446195602,high,True,True,0.85
afr_Latn-tso_Latn,afr_Latn,tso_Latn,intfloat/multilingual-e5-large,0.9608651997157982,449435,1,0.8832641839981079,0.8256924152374268,0.837574052810669,0.8825581669807434,0.8903069496154785,0.0300275739282369,0.8187022119760513,p01,p10,0.8187022119760513,0.837574052810669,0.837574052810669,0.837574052810669,0.8825581669807434,0.844387145837148,0.837574052810669,0.8702532798051834,0.8702532798051834,mid,True,True,0.9
afr_Latn-zho_Hans,afr_Latn,zho_Hans,microsoft/harrier-oss-v1-0.6b,0.9995059288537548,770957,1,0.8016514778137207,0.6976606607437134,0.7122485995292663,0.7796342968940735,0.8830983638763428,0.031489010900259,0.7926539665460587,p01,p10,0.7926539665460587,0.7122485995292663,0.7926539665460587,0.7926539665460587,0.7796342968940735,0.7209533095359802,0.7209533095359802,0.8645741045475006,0.8645741045475006,high,True,True,0.8499999999999998
als_Latn-tam_Taml,als_Latn,tam_Taml,intfloat/multilingual-e5-large,0.9869099517809408,350427,1,0.8883095383644104,0.7830846548080445,0.8042436718940735,0.901040494441986,0.9101499915122986,0.0297052301466465,0.8202749639749527,p01,p10,0.8202749639749527,0.8042436718940735,0.8042436718940735,0.8042436718940735,0.901040494441986,0.82033744653066,0.8042436718940735,0.8921788185834885,0.8921788185834885,mid,True,True,0.9
amh_Ethi-ara_Arab,amh_Ethi,ara_Arab,,,503660,1,0.8360468745231628,0.7442323744297028,0.7603612065315246,0.8270981311798096,,,,p01,p10,,0.7603612065315246,0.7148572140932083,0.7148572140932083,0.8270981311798096,0.7696716020504634,0.7148572140932083,0.95,,no_benchmark,False,False,0.99
amh_Ethi-epo_Latn,amh_Ethi,epo_Latn,microsoft/harrier-oss-v1-0.6b,0.9966567852437416,91815,1,0.8569309115409851,0.7590290904045105,0.775291645526886,0.8621936440467834,0.8803319931030273,0.02937020547688,0.7961270904541016,p01,p10,0.7961270904541016,0.775291645526886,0.7961270904541016,0.7961270904541016,0.8621936440467834,0.7866482595602672,0.7866482595602672,0.8618455976247787,0.8618455976247787,high,True,True,0.8499999999999999
amh_Ethi-hrv_Latn,amh_Ethi,hrv_Latn,microsoft/harrier-oss-v1-0.6b,0.988591913147038,449288,1,0.8383949995040894,0.7374841809272766,0.7535374701023102,0.8369140923023224,0.8764395713806152,0.0324407815933227,0.7895130574703216,p01,p10,0.7895130574703216,0.7535374701023102,0.7695130574703216,0.7695130574703216,0.8369140923023224,0.7633106619119644,0.7633106619119644,0.8558821678161621,0.8558821678161621,mid,True,True,0.8500000000000002
amh_Ethi-kir_Cyrl,amh_Ethi,kir_Cyrl,microsoft/harrier-oss-v1-0.6b,0.9801192864771175,90398,1,0.8641785979270935,0.7428888946771621,0.7684430360794068,0.8794191777706146,0.877195417881012,0.0331048369407653,0.7918340414762497,p01,p10,0.7918340414762497,0.7684430360794068,0.7718340414762497,0.7718340414762497,0.8794191777706146,0.7861060321331025,0.7718340414762497,0.8549940437078476,0.8549940437078476,mid,True,True,0.8904008204878318
amh_Ethi-mon_Cyrl,amh_Ethi,mon_Cyrl,,,66641,1,0.8660599589347839,0.7527333498001099,0.7689356803894043,0.8737432360649109,,,,p01,p10,,0.7689356803894043,0.7251738548278809,0.7251738548278809,0.8737432360649109,0.7797858715057373,0.7251738548278809,0.95,,no_benchmark,False,False,0.99
amh_Ethi-por_Latn,amh_Ethi,por_Latn,microsoft/harrier-oss-v1-0.6b,0.9987648221343872,1029361,1,0.8054202198982239,0.7278374433517456,0.7408819198608398,0.7893345355987549,0.877822756767273,0.0304166562855243,0.797177004814148,p01,p10,0.797177004814148,0.7408819198608398,0.797177004814148,0.797177004814148,0.7893345355987549,0.7482330004374186,0.7482330004374186,0.8592512905597687,0.8592512905597687,high,True,True,0.8500000000000003
amh_Ethi-swa_Latn,amh_Ethi,swa_Latn,,,476035,1,0.861675500869751,0.763124966621399,0.781830096244812,0.8678311109542847,,,,p01,p10,,0.781830096244812,0.7331494987010956,0.7331494987010956,0.8678311109542847,0.7943946778774261,0.7331494987010956,0.95,,no_benchmark,False,False,0.99
amh_Ethi-urd_Arab,amh_Ethi,urd_Arab,intfloat/multilingual-e5-large,0.9890381246736408,290069,1,0.8758566975593567,0.7711785078048706,0.7886187195777893,0.8871734738349915,0.901708960533142,0.0265620965510606,0.832518145442009,p01,p10,0.832518145442009,0.7886187195777893,0.812518145442009,0.812518145442009,0.8871734738349915,0.804363214969635,0.804363214969635,0.88502137362957,0.88502137362957,mid,True,True,0.8499999999999999
apc_Arab-ekk_Latn,apc_Arab,ekk_Latn,jinaai/jina-embeddings-v3,0.9441440856423832,164035,1,0.640852689743042,0.2518072187900543,0.3497335195541382,0.6778870224952698,0.7310895323753357,0.1355159729719162,0.3380671742558479,p01,p10,0.3380671742558479,0.3497335195541382,0.3497335195541382,0.3497335195541382,0.6778870224952698,0.40845748980840046,0.3497335195541382,0.6574915796518326,0.6574915796518326,mid,True,True,0.9
apc_Arab-mkd_Cyrl,apc_Arab,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9735284335235848,80496,1,0.6150292754173279,0.2158267349004745,0.2927590310573578,0.6544691920280457,0.7749661207199097,0.1125875785946846,0.4241383835673332,p01,p10,0.4241383835673332,0.2927590310573578,0.40413838356733317,0.40413838356733317,0.6544691920280457,0.3521560331185659,0.3521560331185659,0.7183094173669815,0.7183094173669815,mid,True,True,0.85
apc_Arab-ukr_Cyrl,apc_Arab,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9726173732258852,122355,1,0.6275386810302734,0.2320835590362549,0.3062017977237701,0.6679909825325012,0.7731794714927673,0.1132664829492569,0.3956749960780144,p01,p10,0.3956749960780144,0.3062017977237701,0.37567499607801436,0.37567499607801436,0.6679909825325012,0.36606222192446386,0.36606222192446386,0.7196474969387054,0.7196474969387054,mid,True,True,0.85
ara_Arab-bos_Latn,ara_Arab,bos_Latn,,,7792306,1,0.8476999402046204,0.7226275503635406,0.7591706216335297,0.8574848473072052,,,,p01,p10,,0.7591706216335297,0.6692369252443313,0.6692369252443313,0.8574848473072052,0.7765423506498337,0.6692369252443313,0.95,,no_benchmark,False,False,0.99
ara_Arab-epo_Latn,ara_Arab,epo_Latn,,,1384522,1,0.8753132224082947,0.7673005014657974,0.7912420332431793,0.8851661682128906,,,,p01,p10,,0.7912420332431793,0.722587371468544,0.722587371468544,0.8851661682128906,0.8063565492630005,0.722587371468544,0.95,,no_benchmark,False,False,0.99
ara_Arab-hat_Latn,ara_Arab,hat_Latn,,,397064,1,0.8677769303321838,0.7551902830600739,0.7767585396766663,0.8766851425170898,,,,p01,p10,,0.7767585396766663,0.7195034164190293,0.7195034164190293,0.8766851425170898,0.7916248708963395,0.7195034164190293,0.95,,no_benchmark,False,False,0.99
ara_Arab-kab_Latn,ara_Arab,kab_Latn,,,301721,1,0.8297079205513,0.7279012203216553,0.7532528638839722,0.8290848731994629,,,,p01,p10,,0.7532528638839722,0.6822316646575928,0.6822316646575928,0.8290848731994629,0.7654868563016256,0.6822316646575928,0.95,,no_benchmark,False,False,0.99
ara_Arab-lit_Latn,ara_Arab,lit_Latn,,,6184485,1,0.8637632727622986,0.7595420598983764,0.7831830859184266,0.8715490102767944,,,,p01,p10,,0.7831830859184266,0.7138202905654907,0.7138202905654907,0.8715490102767944,0.7971434116363526,0.7138202905654907,0.95,,no_benchmark,False,False,0.99
ara_Arab-nds_Latn,ara_Arab,nds_Latn,,,177627,1,0.8486626148223877,0.742175304889679,0.7611029386520386,0.8439391255378723,,,,p01,p10,,0.7611029386520386,0.706310716867447,0.706310716867447,0.8439391255378723,0.7724569797515869,0.706310716867447,0.95,,no_benchmark,False,False,0.99
ara_Arab-pus_Arab,ara_Arab,pus_Arab,,,127966,1,0.8596954941749573,0.7555168867111206,0.7735280096530914,0.8537108600139618,,,,p01,p10,,0.7735280096530914,0.7262685984373093,0.7262685984373093,0.8537108600139618,0.784557561079661,0.7262685984373093,0.95,,no_benchmark,False,False,0.99
ara_Arab-sqi_Latn,ara_Arab,sqi_Latn,,,1201447,1,0.8650866746902466,0.7571920335292817,0.7783779859542846,0.8702418208122253,,,,p01,p10,,0.7783779859542846,0.7185520243644714,0.7185520243644714,0.8702418208122253,0.791674389441808,0.7185520243644714,0.95,,no_benchmark,False,False,0.99
ara_Arab-ukr_Cyrl,ara_Arab,ukr_Cyrl,,,9757480,1,0.8696792721748352,0.7584770888090133,0.7852257430553437,0.8788095712661743,,,,p01,p10,,0.7852257430553437,0.7073241472244263,0.7073241472244263,0.8788095712661743,0.8005003094673157,0.7073241472244263,0.95,,no_benchmark,False,False,0.99
ara_Arab-zho_Hans,ara_Arab,zho_Hans,,,10151041,2,0.8484855890274048,0.7181903511285782,0.7450112283229828,0.8537417650222778,,,,p01,p10,,0.7450112283229828,0.6687987917661666,0.6687987917661666,0.8537417650222778,0.7618465344111125,0.6687987917661666,0.95,,no_benchmark,False,False,0.99
arb_Arab-cmn_Hani,arb_Arab,cmn_Hani,,,17846059,2,0.8781948089599609,0.7580456614494324,0.8032464981079102,0.8943208456039429,,,,p01,p10,,0.8032464981079102,0.6778017270565033,0.6778017270565033,0.8943208456039429,0.8227571646372477,0.6778017270565033,0.95,,no_benchmark,False,False,0.99
arb_Arab-gle_Latn,arb_Arab,gle_Latn,microsoft/harrier-oss-v1-0.6b,0.9793077695251609,135453,1,0.8520668745040894,0.7242102980613708,0.7605750560760498,0.86407470703125,0.8624128103256226,0.0358096919953823,0.7667570441961289,p01,p10,0.7667570441961289,0.7605750560760498,0.7605750560760498,0.7605750560760498,0.86407470703125,0.7804178396860758,0.7605750560760498,0.8394362926483154,0.8394362926483154,mid,True,True,0.9
arb_Arab-kan_Knda,arb_Arab,kan_Knda,jinaai/jina-embeddings-v3,0.9985177865612648,98738,1,0.6877230405807495,0.2309238955378532,0.3261539787054062,0.7551784515380859,0.7811069488525391,0.087343156337738,0.5366637682914734,p01,p10,0.5366637682914734,0.3261539787054062,0.5366637682914734,0.5366637682914734,0.7551784515380859,0.40622324744860333,0.40622324744860333,0.7298844158649445,0.7298844158649445,high,True,True,0.85
arb_Arab-lzh_Hani,arb_Arab,lzh_Hani,,,137596,1,0.8116346597671509,0.7011248469352722,0.722667932510376,0.8120275735855103,,,,p01,p10,,0.722667932510376,0.6595687538385391,0.6595687538385391,0.8120275735855103,0.7352938999732336,0.6595687538385391,0.95,,no_benchmark,False,False,0.99
arb_Arab-por_Latn,arb_Arab,por_Latn,jinaai/jina-embeddings-v3,1.0,25482339,3,0.7306951880455017,0.3198474749922752,0.4627048522233963,0.7818666696548462,0.8395125269889832,0.0719439163804054,0.6269247037172317,p01,p10,0.6269247037172317,0.4627048522233963,0.6269247037172317,0.6269247037172317,0.7818666696548462,0.5235131631294887,0.5235131631294887,0.8033903986215591,0.8033903986215591,high,True,True,0.8499999999999999
arb_Arab-swc_Latn,arb_Arab,swc_Latn,,,98722,1,0.8497549295425415,0.7608792722225189,0.7791025876998902,0.8512401282787323,,,,p01,p10,,0.7791025876998902,0.7297015994787216,0.7297015994787216,0.8512401282787323,0.789926361044248,0.7297015994787216,0.95,,no_benchmark,False,False,0.99
arb_Arab-vie_Latn,arb_Arab,vie_Latn,microsoft/harrier-oss-v1-0.6b,0.9995059288537548,11446750,2,0.8756049275398254,0.7605236768722534,0.7923738241195679,0.885521411895752,0.9187894463539124,0.0254388414323329,0.8400047296285629,p01,p10,0.8400047296285629,0.7923738241195679,0.8400047296285629,0.8400047296285629,0.885521411895752,0.8081837415695191,0.8081837415695191,0.9047764390707016,0.9047764390707016,high,True,True,0.8499999999999999
