lang_pair,source_lang,target_lang,n_rows_total,n_shards,data_mean,data_p05,data_p10,data_p50,data_quantile,T_raw,T_clipped,data_sanity_cap,T_keep_cap,T,eff_cap,kept_fraction_est
ita_Latn-plt_Latn,ita_Latn,plt_Latn,214998,1,0.6381106376647949,0.2899999916553497,0.3600000143051147,0.6675000190734863,p10,0.3600000143051147,0.3600000143051147,0.6675000190734863,,0.3600000143051147,0.95,0.9
ita_Latn-srp_Cyrl,ita_Latn,srp_Cyrl,7107332,1,0.8020336627960205,0.4950000047683716,0.5849999785423279,0.8475000262260437,p10,0.5849999785423279,0.5849999785423279,0.8475000262260437,,0.5849999785423279,0.95,0.9
ita_Latn-und_Kana,ita_Latn,und_Kana,524134,1,0.6571551561355591,0.3549999892711639,0.4149999916553497,0.6650000214576721,p10,0.4149999916553497,0.4149999916553497,0.6650000214576721,,0.4149999916553497,0.95,0.9
jam_Latn-ita_Latn,jam_Latn,ita_Latn,116839,1,0.7460171580314636,0.3499999940395355,0.4474999904632568,0.8012499809265137,p10,0.4474999904632568,0.4474999904632568,0.8012499809265137,,0.4474999904632568,0.95,0.9
jav_Latn-lav_Latn,jav_Latn,lav_Latn,147382,1,0.4214719831943512,0.0949999988079071,0.1500000059604644,0.4050000011920929,p10,0.1500000059604644,0.1500000059604644,0.4050000011920929,,0.1500000059604644,0.95,0.9
jav_Latn-oci_Latn,jav_Latn,oci_Latn,48087,1,0.0854060351848602,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.17500000111758707
jav_Latn-swa_Latn,jav_Latn,swa_Latn,316096,1,0.5457116961479187,0.25,0.3100000023841858,0.5475000143051147,p10,0.3100000023841858,0.3100000023841858,0.5475000143051147,,0.3100000023841858,0.95,0.9
jpn_Jpan-afr_Latn,jpn_Jpan,afr_Latn,69050,1,0.7082657217979431,0.0051282104104757,0.016188345849514,0.9881047010421752,p10,0.016188345849514,0.05,0.9881047010421752,,0.05,0.95,0.8817618664473899
jpn_Jpan-kaz_Cyrl,jpn_Jpan,kaz_Cyrl,433674,1,0.7297372221946716,0.1789558827877044,0.2709943950176239,0.8462815284729004,p10,0.2709943950176239,0.2709943950176239,0.8462815284729004,,0.2709943950176239,0.95,0.9
jpn_Jpan-lzh_Hani,jpn_Jpan,lzh_Hani,466866,1,0.7192333340644836,0.4300000071525574,0.5,0.7425000071525574,p10,0.5,0.5,0.7425000071525574,,0.5,0.95,0.9
jpn_Jpan-npi_Deva,jpn_Jpan,npi_Deva,164139,1,0.6641016006469727,0.0,0.1500000059604644,0.75,p10,0.1500000059604644,0.1500000059604644,0.75,,0.1500000059604644,0.95,0.9
jpn_Jpan-som_Latn,jpn_Jpan,som_Latn,215056,1,0.4742071628570556,0.0339536890387535,0.0488577783107757,0.4180858433246612,p10,0.0488577783107757,0.05,0.4180858433246612,,0.05,0.95,0.8972632350888241
jpn_Jpan-ukr_Cyrl,jpn_Jpan,ukr_Cyrl,6501115,1,0.7135152220726013,0.3675000071525574,0.4524999856948852,0.7537500262260437,p10,0.4524999856948852,0.4524999856948852,0.7537500262260437,,0.4524999856948852,0.95,0.9
kab_Latn-eng_Latn,kab_Latn,eng_Latn,189902,1,0.6458321809768677,0.0,0.050000000745058,0.800000011920929,p10,0.050000000745058,0.050000000745058,0.800000011920929,,0.050000000745058,0.95,0.9
kab_Latn-por_Latn,kab_Latn,por_Latn,245150,1,0.3298285007476806,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
kan_Knda-hin_Deva,kan_Knda,hin_Deva,134797,1,0.5548655390739441,0.1368024945259094,0.1724063903093338,0.5415045619010925,p10,0.1724063903093338,0.1724063903093338,0.5415045619010925,,0.1724063903093338,0.95,0.9
kan_Knda-nob_Latn,kan_Knda,nob_Latn,132957,1,0.7861893177032471,0.3076353609561921,0.4428774416446686,0.8685296773910522,p10,0.4428774416446686,0.4428774416446686,0.8685296773910522,,0.4428774416446686,0.95,0.9
kan_Knda-som_Latn,kan_Knda,som_Latn,58860,1,0.6690385341644287,0.0018427664181217,0.0064025050960481,0.9350759983062744,p10,0.0064025050960481,0.05,0.9350759983062744,,0.05,0.95,0.8650135688942621
kan_Knda-zho_Hans,kan_Knda,zho_Hans,153231,1,0.168481096625328,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4166666699780357
kat_Geor-kmr_Latn,kat_Geor,kmr_Latn,56878,1,0.5080578923225403,0.2300000041723251,0.2849999964237213,0.4900000095367431,p10,0.2849999964237213,0.2849999964237213,0.4900000095367431,,0.2849999964237213,0.95,0.9
kat_Geor-nld_Latn,kat_Geor,nld_Latn,1467248,1,0.5134854912757874,0.0059902900829911,0.0642497092485427,0.4770262837409973,p10,0.0642497092485427,0.0642497092485427,0.4770262837409973,,0.0642497092485427,0.95,0.9
kat_Geor-som_Latn,kat_Geor,som_Latn,97404,1,0.5389467477798462,0.0620273239910602,0.0936780050396919,0.5757470726966858,p10,0.0936780050396919,0.0936780050396919,0.5757470726966858,,0.0936780050396919,0.95,0.9
kat_Geor-vie_Latn,kat_Geor,vie_Latn,933617,1,0.5129585266113281,0.0006043731118552,0.0012900470755994,0.5627945065498352,p10,0.0012900470755994,0.05,0.5627945065498352,,0.05,0.95,0.7325983898503916
kau_Zyyy-xho_Latn,kau_Zyyy,xho_Latn,106304,1,0.4198373854160309,0.1449999958276748,0.1899999976158142,0.4025000035762787,p10,0.1899999976158142,0.1899999976158142,0.4025000035762787,,0.1899999976158142,0.95,0.9
kaz_Cyrl-mal_Mlym,kaz_Cyrl,mal_Mlym,259078,1,0.6773195266723633,0.1159607172012329,0.2009755373001098,0.780662477016449,p10,0.2009755373001098,0.2009755373001098,0.780662477016449,,0.2009755373001098,0.95,0.9
kaz_Cyrl-plt_Latn,kaz_Cyrl,plt_Latn,48627,1,0.5371903777122498,0.2450000047683715,0.3050000071525574,0.5350000262260437,p10,0.3050000071525574,0.3050000071525574,0.5350000262260437,,0.3050000071525574,0.95,0.9
kaz_Cyrl-tam_Taml,kaz_Cyrl,tam_Taml,286327,1,0.5884713530540466,0.0,0.1000000014901161,0.6000000238418579,p10,0.1000000014901161,0.1000000014901161,0.6000000238418579,,0.1000000014901161,0.95,0.9
kaz_Cyrl-zsm_Latn,kaz_Cyrl,zsm_Latn,213770,1,0.7190613746643066,0.3000000119209289,0.3799999952316284,0.7799999713897705,p10,0.3799999952316284,0.3799999952316284,0.7799999713897705,,0.3799999952316284,0.95,0.9
khk_Cyrl-slk_Latn,khk_Cyrl,slk_Latn,156403,1,0.6406734585762024,0.0411969497799873,0.1446314305067062,0.7296820282936096,p10,0.1446314305067062,0.1446314305067062,0.7296820282936096,,0.1446314305067062,0.95,0.9
khm_Khmr-als_Latn,khm_Khmr,als_Latn,116043,1,0.6320761442184448,0.2000000029802322,0.3000000119209289,0.6499999761581421,p10,0.3000000119209289,0.3000000119209289,0.6499999761581421,,0.3000000119209289,0.95,0.9
khm_Khmr-mlg_Latn,khm_Khmr,mlg_Latn,75105,1,0.5557551980018616,0.209999993443489,0.2800000011920929,0.5575000047683716,p10,0.2800000011920929,0.2800000011920929,0.5575000047683716,,0.2800000011920929,0.95,0.9
khm_Khmr-ron_Latn,khm_Khmr,ron_Latn,733644,1,0.6804834604263306,0.00731334509328,0.0332290939986705,0.8853674530982971,p10,0.0332290939986705,0.05,0.8853674530982971,,0.05,0.95,0.8918339585933494
khm_Khmr-tgl_Latn,khm_Khmr,tgl_Latn,256718,1,0.2942047119140625,0.0859256014227867,0.0994290560483932,0.1966446489095688,p10,0.0994290560483932,0.0994290560483932,0.1966446489095688,,0.0994290560483932,0.95,0.9
kin_Latn-ind_Latn,kin_Latn,ind_Latn,108940,1,0.3593375980854034,0.0994290560483932,0.1189377978444099,0.2495627403259277,p10,0.1189377978444099,0.1189377978444099,0.2495627403259277,,0.1189377978444099,0.95,0.9
kin_Latn-slk_Latn,kin_Latn,slk_Latn,65741,1,0.5212595462799072,0.0022022491320967,0.0050155771896243,0.5398497581481934,p10,0.0050155771896243,0.05,0.5398497581481934,,0.05,0.95,0.7431596841675675
kin_Latn-tso_Latn,kin_Latn,tso_Latn,254854,1,0.4805206656455993,0.1449999958276748,0.2049999982118606,0.4824999868869781,p10,0.2049999982118606,0.2049999982118606,0.4824999868869781,,0.2049999982118606,0.95,0.9
kir_Cyrl-lvs_Latn,kir_Cyrl,lvs_Latn,124922,1,0.6803333759307861,0.2030746340751648,0.2761696577072143,0.7551558017730713,p10,0.2761696577072143,0.2761696577072143,0.7551558017730713,,0.2761696577072143,0.95,0.9
kir_Cyrl-slk_Latn,kir_Cyrl,slk_Latn,173495,1,0.6057469248771667,0.0224815662950277,0.1242130100727081,0.6681588888168335,p10,0.1242130100727081,0.1242130100727081,0.6681588888168335,,0.1242130100727081,0.95,0.9
kir_Cyrl-ukr_Cyrl,kir_Cyrl,ukr_Cyrl,232589,1,0.5980554819107056,0.0386316515505313,0.1422318965196609,0.6491339206695557,p10,0.1422318965196609,0.1422318965196609,0.6491339206695557,,0.1422318965196609,0.95,0.9
kiu_Latn-nld_Latn,kiu_Latn,nld_Latn,423213,1,0.6525290608406067,0.3000000119209289,0.3799999952316284,0.675000011920929,p10,0.3799999952316284,0.3799999952316284,0.675000011920929,,0.3799999952316284,0.95,0.9
kmr_Latn-lit_Latn,kmr_Latn,lit_Latn,117141,1,0.5676029324531555,0.1312518119812011,0.1782816499471664,0.5679365992546082,p10,0.1782816499471664,0.1782816499471664,0.5679365992546082,,0.1782816499471664,0.95,0.9
kmr_Latn-rus_Cyrl,kmr_Latn,rus_Cyrl,456983,1,0.4208258688449859,0.0840907394886016,0.1112412065267562,0.3395355641841888,p10,0.1112412065267562,0.1112412065267562,0.3395355641841888,,0.1112412065267562,0.95,0.9
kmr_Latn-zho_Hans,kmr_Latn,zho_Hans,139372,1,0.1650719493627548,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4375000009313226
kor_Hang-ind_Latn,kor_Hang,ind_Latn,1632477,1,0.5256792306900024,0.1000000014901161,0.1500000059604644,0.449999988079071,p10,0.1500000059604644,0.1500000059604644,0.449999988079071,,0.1500000059604644,0.95,0.9
kor_Hang-mlt_Latn,kor_Hang,mlt_Latn,110966,1,0.6978649497032166,0.2365162372589111,0.3161580860614776,0.7704647779464722,p10,0.3161580860614776,0.3161580860614776,0.7704647779464722,,0.3161580860614776,0.95,0.9
kor_Hang-ron_Latn,kor_Hang,ron_Latn,20182442,1,0.7004374861717224,0.3824999928474426,0.4625000059604645,0.7337499856948853,p10,0.4625000059604645,0.4625000059604645,0.7337499856948853,,0.4625000059604645,0.95,0.9
kor_Hang-tam_Taml,kor_Hang,tam_Taml,1684687,1,0.2890616953372955,0.0,0.0,0.1500000059604644,p10,0.0,0.05,0.1500000059604644,,0.05,0.95,0.7500000022351739
kor_Hang-zsm_Latn,kor_Hang,zsm_Latn,2425647,1,0.6230467557907104,0.2000000029802322,0.25,0.6000000238418579,p10,0.25,0.25,0.6000000238418579,,0.25,0.95,0.9
kor_Zyyy-mal_Mlym,kor_Zyyy,mal_Mlym,344898,1,0.5572592616081238,0.209999993443489,0.270000010728836,0.5550000071525574,p10,0.270000010728836,0.270000010728836,0.5550000071525574,,0.270000010728836,0.95,0.9
kor_Zyyy-ron_Latn,kor_Zyyy,ron_Latn,2929304,1,0.6590296030044556,0.3100000023841858,0.387499988079071,0.6875,p10,0.387499988079071,0.387499988079071,0.6875,,0.387499988079071,0.95,0.9
kor_Zyyy-tha_Thai,kor_Zyyy,tha_Thai,2172124,1,0.7462276816368103,0.4300000071525574,0.512499988079071,0.7825000286102295,p10,0.512499988079071,0.512499988079071,0.7825000286102295,,0.512499988079071,0.95,0.9
lao_Laoo-msa_Latn,lao_Laoo,msa_Latn,81820,1,0.6136788725852966,0.2599999904632568,0.3350000083446502,0.6324999928474426,p10,0.3350000083446502,0.3350000083446502,0.6324999928474426,,0.3350000083446502,0.95,0.9
lao_Laoo-tha_Thai,lao_Laoo,tha_Thai,137967,1,0.4919098615646362,0.00263167405501,0.007644678466022,0.4161637723445892,p10,0.007644678466022,0.05,0.4161637723445892,,0.05,0.95,0.8434664122774759
lat_Latn-lav_Latn,lat_Latn,lav_Latn,62205,1,0.1242470890283584,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.24250000000000005
lat_Latn-rus_Cyrl,lat_Latn,rus_Cyrl,542091,1,0.5702926516532898,0.1800000071525573,0.25,0.5824999809265137,p10,0.25,0.25,0.5824999809265137,,0.25,0.95,0.9
lat_Latn-urd_Arab,lat_Latn,urd_Arab,105885,1,0.5222190618515015,0.1850000023841858,0.2450000047683715,0.5224999785423279,p10,0.2450000047683715,0.2450000047683715,0.5224999785423279,,0.2450000047683715,0.95,0.9
lav_Latn-mya_Mymr,lav_Latn,mya_Mymr,74737,1,0.6222969889640808,0.270000010728836,0.3400000035762787,0.6449999809265137,p10,0.3400000035762787,0.3400000035762787,0.6449999809265137,,0.3400000035762787,0.95,0.9
lav_Latn-srp_Cyrl,lav_Latn,srp_Cyrl,448531,1,0.5903072357177734,0.135000005364418,0.2199999988079071,0.6299999952316284,p10,0.2199999988079071,0.2199999988079071,0.6299999952316284,,0.2199999988079071,0.95,0.9
lav_Latn-zho_Hant,lav_Latn,zho_Hant,396330,1,0.6935490369796753,0.3625000119209289,0.4424999952316284,0.7250000238418579,p10,0.4424999952316284,0.4424999952316284,0.7250000238418579,,0.4424999952316284,0.95,0.9
lim_Latn-lvs_Latn,lim_Latn,lvs_Latn,47478,1,0.7139382362365723,0.0069962707348167,0.023483844473958,0.9854964017868042,p10,0.023483844473958,0.05,0.9854964017868042,,0.05,0.95,0.8877200271774311
lim_Latn-srp_Cyrl,lim_Latn,srp_Cyrl,43784,1,0.684593677520752,0.007815889082849,0.0201552659273147,0.966770887374878,p10,0.0201552659273147,0.05,0.966770887374878,,0.05,0.95,0.879017186484871
lin_Latn-por_Latn,lin_Latn,por_Latn,408417,1,0.0815514847636222,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.21250000055879348
lin_Latn-vie_Latn,lin_Latn,vie_Latn,84017,1,0.3296710848808288,0.0909052491188049,0.1062212362885475,0.2415647208690643,p10,0.1062212362885475,0.1062212362885475,0.2415647208690643,,0.1062212362885475,0.95,0.9
lit_Latn-hbs_Latn,lit_Latn,hbs_Latn,1285237,1,0.5147245526313782,0.0900000035762786,0.1650000065565109,0.5149999856948853,p10,0.1650000065565109,0.1650000065565109,0.5149999856948853,,0.1650000065565109,0.95,0.9
lit_Latn-mlt_Latn,lit_Latn,mlt_Latn,7539464,1,0.7554763555526733,0.2376938760280609,0.3688602745532989,0.8462815284729004,p10,0.3688602745532989,0.3688602745532989,0.8462815284729004,,0.3688602745532989,0.95,0.9
lit_Latn-plt_Latn,lit_Latn,plt_Latn,553467,1,0.5589838624000549,0.1800000071525573,0.2549999952316284,0.574999988079071,p10,0.2549999952316284,0.2549999952316284,0.574999988079071,,0.2549999952316284,0.95,0.9
lit_Latn-srp_Cyrl,lit_Latn,srp_Cyrl,5062854,1,0.8057889342308044,0.5299999713897705,0.612500011920929,0.8431249856948853,p10,0.612500011920929,0.612500011920929,0.8431249856948853,,0.612500011920929,0.95,0.9
lit_Latn-vec_Latn,lit_Latn,vec_Latn,57409,1,0.3001102805137634,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
ltz_Latn-eng_Latn,ltz_Latn,eng_Latn,380465,1,0.5120341777801514,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.7187500004656613
ltz_Latn-oci_Latn,ltz_Latn,oci_Latn,57543,1,0.3092339634895324,0.0664075538516044,0.0855054259300232,0.2229256182909011,p10,0.0855054259300232,0.0855054259300232,0.2229256182909011,,0.0855054259300232,0.95,0.9
ltz_Latn-tha_Thai,ltz_Latn,tha_Thai,89041,1,0.3593408465385437,0.0311438310891389,0.0411969497799873,0.1639037579298019,p10,0.0411969497799873,0.05,0.1639037579298019,,0.05,0.95,0.8538853211331436
lug_Latn-nya_Latn,lug_Latn,nya_Latn,144047,1,0.4959046542644501,0.0699707046151161,0.1018365323543548,0.4802911579608917,p10,0.1018365323543548,0.1018365323543548,0.4802911579608917,,0.1018365323543548,0.95,0.9
lug_Latn-vie_Latn,lug_Latn,vie_Latn,78582,1,0.2977543175220489,0.0339536890387535,0.0448718145489692,0.1724667996168136,p10,0.0448718145489692,0.05,0.1724667996168136,,0.05,0.95,0.8790103384908886
lvs_Latn-fil_Latn,lvs_Latn,fil_Latn,362999,1,0.7121440768241882,0.375,0.4850000143051147,0.7437499761581421,p10,0.4850000143051147,0.4850000143051147,0.7437499761581421,,0.4850000143051147,0.95,0.9
lvs_Latn-mri_Latn,lvs_Latn,mri_Latn,62984,1,0.5564269423484802,0.2399999946355819,0.3050000071525574,0.5625,p10,0.3050000071525574,0.3050000071525574,0.5625,,0.3050000071525574,0.95,0.9
lvs_Latn-por_Latn,lvs_Latn,por_Latn,19438122,1,0.6468648910522461,0.1449999958276748,0.25,0.7350000143051147,p10,0.25,0.25,0.7350000143051147,,0.25,0.95,0.9
lvs_Latn-swe_Latn,lvs_Latn,swe_Latn,17164619,1,0.6918339133262634,0.1899999976158142,0.3149999976158142,0.7774999737739563,p10,0.3149999976158142,0.3149999976158142,0.7774999737739563,,0.3149999976158142,0.95,0.9
lvs_Latn-zho_Hant,lvs_Latn,zho_Hant,698311,1,0.362977534532547,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
mag_Deva-npi_Deva,mag_Deva,npi_Deva,127410,1,0.1302455514669418,0.0,0.0,0.0160000007599592,p10,0.0,0.05,0.0160000007599592,,0.05,0.95,0.4076086997674224
mai_Deva-sin_Sinh,mai_Deva,sin_Sinh,234465,1,0.5095241665840149,0.0840907394886016,0.1158273071050643,0.4832013249397278,p10,0.1158273071050643,0.1158273071050643,0.4832013249397278,,0.1158273071050643,0.95,0.9
mal_Mlym-mya_Mymr,mal_Mlym,mya_Mymr,315626,1,0.6126506328582764,0.0206008460372686,0.067687414586544,0.7142295837402344,p10,0.067687414586544,0.067687414586544,0.7142295837402344,,0.067687414586544,0.95,0.9
mal_Mlym-ron_Latn,mal_Mlym,ron_Latn,2098538,1,0.6330097913742065,0.0145035795867443,0.1200256273150444,0.7264255881309509,p10,0.1200256273150444,0.1200256273150444,0.7264255881309509,,0.1200256273150444,0.95,0.9
mal_Mlym-swh_Latn,mal_Mlym,swh_Latn,157706,1,0.7115510106086731,0.25832599401474,0.3613149523735046,0.7761708498001099,p10,0.3613149523735046,0.3613149523735046,0.7761708498001099,,0.3613149523735046,0.95,0.9
mal_Mlym-zho_Hant,mal_Mlym,zho_Hant,680308,1,0.336893767118454,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
mar_Deva-npi_Deva,mar_Deva,npi_Deva,1248614,1,0.5310342907905579,0.1500000059604644,0.2000000029802322,0.5,p10,0.2000000029802322,0.2000000029802322,0.5,,0.2000000029802322,0.95,0.9
mar_Deva-snd_Arab,mar_Deva,snd_Arab,643537,1,0.4614651203155517,0.1000000014901161,0.1500000059604644,0.4000000059604645,p10,0.1500000059604644,0.1500000059604644,0.4000000059604645,,0.1500000059604644,0.95,0.9
mar_Deva-urd_Arab,mar_Deva,urd_Arab,2182218,1,0.6441091299057007,0.0043896469287574,0.0121605694293975,0.9308903217315674,p10,0.0121605694293975,0.05,0.9308903217315674,,0.05,0.95,0.8540032403872475
mhr_Cyrl-eng_Latn,mhr_Cyrl,eng_Latn,155134,1,0.6976919770240784,0.3549999892711639,0.4399999976158142,0.737500011920929,p10,0.4399999976158142,0.4399999976158142,0.737500011920929,,0.4399999976158142,0.95,0.9
mhr_Cyrl-slk_Latn,mhr_Cyrl,slk_Latn,71795,1,0.618587851524353,0.2199999988079071,0.3000000119209289,0.6600000262260437,p10,0.3000000119209289,0.3000000119209289,0.6600000262260437,,0.3000000119209289,0.95,0.9
mkd_Cyrl-dan_Latn,mkd_Cyrl,dan_Latn,202724,1,0.4394363164901733,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.8250000011175871
mkd_Cyrl-hun_Latn,mkd_Cyrl,hun_Latn,181725,1,0.4445411264896393,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.8250000011175871
mkd_Cyrl-nob_Latn,mkd_Cyrl,nob_Latn,3915619,1,0.8412313461303711,0.3810659945011139,0.5264239311218262,0.931129276752472,p10,0.5264239311218262,0.5264239311218262,0.931129276752472,,0.5264239311218262,0.95,0.9
mkd_Cyrl-som_Latn,mkd_Cyrl,som_Latn,124685,1,0.5204588770866394,0.0028767469339072,0.0158366616815328,0.5516542196273804,p10,0.0158366616815328,0.05,0.5516542196273804,,0.05,0.95,0.8510925768123992
mkd_Cyrl-ukr_Cyrl,mkd_Cyrl,ukr_Cyrl,4575439,1,0.8211276531219482,0.2521384358406067,0.4070976674556732,0.9433475732803344,p10,0.4070976674556732,0.4070976674556732,0.9433475732803344,,0.4070976674556732,0.95,0.9
mlg_Latn-msa_Latn,mlg_Latn,msa_Latn,219685,1,0.2206725627183914,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.44999999999999996
mlg_Latn-slv_Latn,mlg_Latn,slv_Latn,228416,1,0.5317432880401611,0.1899999976158142,0.2549999952316284,0.5325000286102295,p10,0.2549999952316284,0.2549999952316284,0.5325000286102295,,0.2549999952316284,0.95,0.9
mlg_Latn-xho_Latn,mlg_Latn,xho_Latn,84544,1,0.5132116079330444,0.1899999976158142,0.25,0.5099999904632568,p10,0.25,0.25,0.5099999904632568,,0.25,0.95,0.9
mlt_Latn-por_Latn,mlt_Latn,por_Latn,4446281,1,0.8344117999076843,0.0192922428250312,0.1534766554832458,0.9992101192474364,p10,0.1534766554832458,0.1534766554832458,0.9992101192474364,,0.1534766554832458,0.95,0.9
mon_Cyrl-mya_Mymr,mon_Cyrl,mya_Mymr,64509,1,0.6117536425590515,0.2800000011920929,0.3499999940395355,0.6200000047683716,p10,0.3499999940395355,0.3499999940395355,0.6200000047683716,,0.3499999940395355,0.95,0.9
mon_Cyrl-tam_Taml,mon_Cyrl,tam_Taml,113052,1,0.6537236571311951,0.3149999976158142,0.387499988079071,0.675000011920929,p10,0.387499988079071,0.387499988079071,0.675000011920929,,0.387499988079071,0.95,0.9
mri_Latn-msa_Latn,mri_Latn,msa_Latn,58975,1,0.5839968323707581,0.2750000059604645,0.3350000083446502,0.5924999713897705,p10,0.3350000083446502,0.3350000083446502,0.5924999713897705,,0.3350000083446502,0.95,0.9
mri_Latn-tel_Telu,mri_Latn,tel_Telu,91030,1,0.6444218754768372,0.1725433319807052,0.24920354783535,0.7010312676429749,p10,0.24920354783535,0.24920354783535,0.7010312676429749,,0.24920354783535,0.95,0.9
msa_Latn-eng_Latn,msa_Latn,eng_Latn,128453,1,0.681080162525177,0.3100000023841858,0.395000010728836,0.7212499976158142,p10,0.395000010728836,0.395000010728836,0.7212499976158142,,0.395000010728836,0.95,0.9
msa_Latn-npi_Deva,msa_Latn,npi_Deva,105710,1,0.6186172366142273,0.1550000011920929,0.2399999946355819,0.6775000095367432,p10,0.2399999946355819,0.2399999946355819,0.6775000095367432,,0.2399999946355819,0.95,0.9
msa_Latn-srp_Latn,msa_Latn,srp_Latn,2108654,1,0.5431522130966187,0.0,0.1000000014901161,0.5,p10,0.1000000014901161,0.1000000014901161,0.5,,0.1000000014901161,0.95,0.9
msa_Latn-wln_Latn,msa_Latn,wln_Latn,30925,1,0.4331786632537842,0.0,0.050000000745058,0.3000000119209289,p10,0.050000000745058,0.050000000745058,0.3000000119209289,,0.050000000745058,0.95,0.9
mya_Mymr-pan_Guru,mya_Mymr,pan_Guru,57105,1,0.4441299140453338,0.0,0.0,0.3499999940395355,p10,0.0,0.05,0.3499999940395355,,0.05,0.95,0.8250000011175871
mya_Mymr-swe_Latn,mya_Mymr,swe_Latn,859194,1,0.4399316906929016,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.8625000005587935
mya_Mymr-zul_Latn,mya_Mymr,zul_Latn,44449,1,0.5688942074775696,0.070658192038536,0.1205024942755699,0.6149100065231323,p10,0.1205024942755699,0.1205024942755699,0.6149100065231323,,0.1205024942755699,0.95,0.9
nds_Latn-oci_Latn,nds_Latn,oci_Latn,65541,1,0.2282501012086868,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.45833333498901785
nds_Latn-vie_Latn,nds_Latn,vie_Latn,87629,1,0.6743555665016174,0.2899999916553497,0.375,0.7099999785423279,p10,0.375,0.375,0.7099999785423279,,0.375,0.95,0.9
nep_Deva-por_Latn,nep_Deva,por_Latn,1308359,1,0.5489193201065063,0.2349999994039535,0.3000000119209289,0.5450000166893005,p10,0.3000000119209289,0.3000000119209289,0.5450000166893005,,0.3000000119209289,0.95,0.9
nep_Deva-tam_Taml,nep_Deva,tam_Taml,725460,1,0.6528249979019165,0.2849999964237213,0.3625000119209289,0.6850000023841858,p10,0.3625000119209289,0.3625000119209289,0.6850000023841858,,0.3625000119209289,0.95,0.9
nld_Latn-abk_Cyrl,nld_Latn,abk_Cyrl,95239,1,0.6927827000617981,0.324999988079071,0.4074999988079071,0.7300000190734863,p10,0.4074999988079071,0.4074999988079071,0.7300000190734863,,0.4074999988079071,0.95,0.9
nld_Latn-fas_Arab,nld_Latn,fas_Arab,86889,1,0.7384658455848694,0.4399999976158142,0.5174999833106995,0.7587500214576721,p10,0.5174999833106995,0.5174999833106995,0.7587500214576721,,0.5174999833106995,0.95,0.9
nld_Latn-isl_Latn,nld_Latn,isl_Latn,80266,1,0.6223542094230652,0.0019267346942797,0.0052433595992624,0.9308903217315674,p10,0.0052433595992624,0.05,0.9308903217315674,,0.05,0.95,0.7960562871202941
nld_Latn-nso_Latn,nld_Latn,nso_Latn,29493,1,0.538443386554718,0.2249999940395355,0.2800000011920929,0.5400000214576721,p10,0.2800000011920929,0.2800000011920929,0.5400000214576721,,0.2800000011920929,0.95,0.9
nld_Latn-snd_Arab,nld_Latn,snd_Arab,121949,1,0.3339777290821075,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
nld_Latn-tgl_Latn,nld_Latn,tgl_Latn,2015080,1,0.2944892942905426,0.0945368185639381,0.1075953021645546,0.196176990866661,p10,0.1075953021645546,0.1075953021645546,0.196176990866661,,0.1075953021645546,0.95,0.9
nld_Latn-zho_Hant,nld_Latn,zho_Hant,6346409,1,0.8083056211471558,0.5525000095367432,0.6274999976158142,0.840624988079071,p10,0.6274999976158142,0.6274999976158142,0.840624988079071,,0.6274999976158142,0.95,0.9
nno_Latn-kin_Latn,nno_Latn,kin_Latn,40552,1,0.360751211643219,0.0531406514346599,0.0675466880202293,0.2675357162952423,p10,0.0675466880202293,0.0675466880202293,0.2675357162952423,,0.0675466880202293,0.95,0.9
nno_Latn-sqi_Latn,nno_Latn,sqi_Latn,72772,1,0.55283123254776,0.2150000035762787,0.2800000011920929,0.5550000071525574,p10,0.2800000011920929,0.2800000011920929,0.5550000071525574,,0.2800000011920929,0.95,0.9
nno_Latn-zho_Hans,nno_Latn,zho_Hans,304911,1,0.4063088297843933,0.0,0.0,0.25,p10,0.0,0.05,0.25,,0.05,0.95,0.7
