direction_key,winner_model,winner_avg_score,num_sentences,rate_per_hour,est_hours
hat_Latn-nep_Deva,metricx24,unknown,109529,1200000,0.1
hat_Latn-nld_Latn,shaomutan_remedy-9b-22,0.922438113,1147366,200000,5.7
hat_Latn-nob_Latn,shaomutan_remedy-9b-22,0.92710402,191188,200000,1.0
hat_Latn-nor_Latn,metricx24,unknown,386916,1200000,0.3
hat_Latn-npi_Deva,shaomutan_remedy-9b-22,0.888125791,66088,200000,0.3
hat_Latn-nya_Latn,metricx24,0.708928903,55690,1200000,0.0
hat_Latn-plt_Latn,metricx24,0.772956342,95436,1200000,0.1
hat_Latn-pol_Latn,shaomutan_remedy-9b-22,0.933508753,998144,200000,5.0
hat_Latn-por_Latn,shaomutan_remedy-9b-22,0.920309456,1653095,200000,8.3
hat_Latn-ron_Latn,shaomutan_remedy-9b-22,0.916824255,730486,200000,3.7
hat_Latn-rus_Cyrl,shaomutan_remedy-9b-22,0.943652822,1478566,200000,7.4
hat_Latn-sin_Sinh,shaomutan_remedy-9b-22,0.894022301,200573,200000,1.0
hat_Latn-slk_Latn,shaomutan_remedy-9b-22,0.942607954,577917,200000,2.9
hat_Latn-slv_Latn,shaomutan_remedy-9b-22,0.932447438,377900,200000,1.9
hat_Latn-som_Latn,shaomutan_remedy-9b-22,0.766783957,118167,200000,0.6
hat_Latn-spa_Latn,shaomutan_remedy-9b-22,0.918593918,84869,200000,0.4
hat_Latn-sqi_Latn,metricx24,unknown,185697,1200000,0.2
hat_Latn-srd_Latn,m-prometheus-7b,0.790676954,110699,27000,4.1
hat_Latn-srp_Cyrl,shaomutan_remedy-9b-22,0.9203915,291835,200000,1.5
hat_Latn-sun_Latn,m-prometheus-7b,0.796067695,129670,27000,4.8
hat_Latn-swa_Latn,metricx24,unknown,193150,1200000,0.2
hat_Latn-swe_Latn,shaomutan_remedy-9b-22,0.934223886,611205,200000,3.1
hat_Latn-swh_Latn,shaomutan_remedy-9b-22,0.860347049,108958,200000,0.5
hat_Latn-tam_Taml,shaomutan_remedy-9b-22,0.896663379,189654,200000,0.9
hat_Latn-tel_Telu,shaomutan_remedy-9b-22,0.885196709,200929,200000,1.0
hat_Latn-tgk_Cyrl,shaomutan_remedy-9b-22,0.824830741,76590,200000,0.4
hat_Latn-tgl_Latn,shaomutan_remedy-9b-22,0.879915446,360082,200000,1.8
hat_Latn-tha_Thai,shaomutan_remedy-9b-22,0.921682183,580999,200000,2.9
hat_Latn-tur_Latn,shaomutan_remedy-9b-22,0.934687561,940510,200000,4.7
hat_Latn-ukr_Cyrl,shaomutan_remedy-9b-22,0.933466747,535610,200000,2.7
hat_Latn-urd_Arab,shaomutan_remedy-9b-22,0.868903785,278247,200000,1.4
hat_Latn-vie_Latn,shaomutan_remedy-9b-22,0.917567742,564459,200000,2.8
hat_Latn-xho_Latn,shaomutan_remedy-9b-22,0.767246496,113970,200000,0.6
hat_Latn-yor_Latn,shaomutan_remedy-9b-22,0.632209152,88594,200000,0.4
hat_Latn-yue_Hani,metricx24,unknown,117425,1200000,0.1
hat_Latn-zho_Hans,qwen3-4b-instruct-2507,0.909647,444412,28000,15.9
hat_Latn-zho_Hant,qwen3-4b-instruct-2507,0.902409,282586,28000,10.1
hat_Latn-zsm_Latn,metricx24,0.834571126,85783,1200000,0.1
hat_Latn-zul_Latn,shaomutan_remedy-9b-22,0.780922585,57036,200000,0.3
hau_Latn-als_Latn,metricx24,0.791092362,110267,1200000,0.1
hau_Latn-cmn_Hani,metricx24,unknown,134172,1200000,0.1
hau_Latn-fil_Latn,metricx24,unknown,61058,1200000,0.1
hau_Latn-hat_Latn,shaomutan_remedy-9b-22,0.80697767,100488,200000,0.5
hau_Latn-hau_Latn,metricx24,unknown,30383,1200000,0.0
hau_Latn-heb_Hebr,shaomutan_remedy-9b-22,0.899994019,431668,200000,2.2
hau_Latn-hin_Deva,shaomutan_remedy-9b-22,0.876197074,410095,200000,2.1
hau_Latn-hrv_Latn,shaomutan_remedy-9b-22,0.91336689,615459,200000,3.1
hau_Latn-hun_Latn,shaomutan_remedy-9b-22,0.93896545,579902,200000,2.9
hau_Latn-hye_Armn,shaomutan_remedy-9b-22,0.922562916,128765,200000,0.6
hau_Latn-ibo_Latn,shaomutan_remedy-9b-22,0.743932416,786738,200000,3.9
hau_Latn-ind_Latn,shaomutan_remedy-9b-22,0.906026058,1338600,200000,6.7
hau_Latn-isl_Latn,shaomutan_remedy-9b-22,0.872392707,232349,200000,1.2
hau_Latn-ita_Latn,shaomutan_remedy-9b-22,0.919601496,1545026,200000,7.7
hau_Latn-jav_Latn,shaomutan_remedy-9b-22,0.779085774,149602,200000,0.7
hau_Latn-jpn_Jpan,shaomutan_remedy-9b-22,0.921221817,753891,200000,3.8
hau_Latn-kat_Geor,shaomutan_remedy-9b-22,0.913815368,156618,200000,0.8
hau_Latn-kaz_Cyrl,shaomutan_remedy-9b-22,0.922364828,112139,200000,0.6
hau_Latn-khm_Khmr,shaomutan_remedy-9b-22,0.903886715,98877,200000,0.5
hau_Latn-kik_Latn,shaomutan_remedy-9b-22,0.619827522,106854,200000,0.5
hau_Latn-kin_Latn,shaomutan_remedy-9b-22,0.736017827,381883,200000,1.9
hau_Latn-kor_Hang,shaomutan_remedy-9b-22,0.916805933,281219,200000,1.4
hau_Latn-kor_Zyyy,metricx24,unknown,254993,1200000,0.2
hau_Latn-lat_Latn,metricx24,unknown,55969,1200000,0.0
hau_Latn-lav_Latn,metricx24,unknown,118216,1200000,0.1
hau_Latn-lin_Latn,metricx24,0.493295694,168374,1200000,0.1
hau_Latn-lit_Latn,shaomutan_remedy-9b-22,0.923984717,381559,200000,1.9
hau_Latn-ltz_Latn,metricx24,0.85476526,37887,1200000,0.0
hau_Latn-lua_Latn,metricx24,0.397972294,111930,1200000,0.1
hau_Latn-lug_Latn,metricx24,0.449558139,159448,1200000,0.1
hau_Latn-luo_Latn,qwen3-4b-instruct-2507,0.379671,127223,28000,4.5
hau_Latn-lvs_Latn,shaomutan_remedy-9b-22,0.918796878,202700,200000,1.0
hau_Latn-lzh_Hani,metricx24,unknown,83313,1200000,0.1
hau_Latn-mal_Mlym,shaomutan_remedy-9b-22,0.882191643,233707,200000,1.2
hau_Latn-mar_Deva,shaomutan_remedy-9b-22,0.893346585,203241,200000,1.0
hau_Latn-mkd_Cyrl,shaomutan_remedy-9b-22,0.923973658,321929,200000,1.6
hau_Latn-mlg_Latn,metricx24,unknown,91938,1200000,0.1
hau_Latn-mon_Cyrl,metricx24,unknown,57827,1200000,0.0
hau_Latn-msa_Latn,metricx24,unknown,289907,1200000,0.2
hau_Latn-mya_Mymr,shaomutan_remedy-9b-22,0.902395565,81498,200000,0.4
hau_Latn-nep_Deva,metricx24,unknown,111459,1200000,0.1
hau_Latn-nld_Latn,shaomutan_remedy-9b-22,0.901057173,1327640,200000,6.6
hau_Latn-nob_Latn,shaomutan_remedy-9b-22,0.912315874,101298,200000,0.5
hau_Latn-nor_Latn,metricx24,unknown,358890,1200000,0.3
hau_Latn-nso_Latn,metricx24,0.590924537,183336,1200000,0.2
hau_Latn-nya_Latn,metricx24,0.657024188,1276656,1200000,1.1
hau_Latn-oci_Latn,shaomutan_remedy-9b-22,0.794023048,52341,200000,0.3
hau_Latn-pol_Latn,shaomutan_remedy-9b-22,0.919115732,929667,200000,4.6
hau_Latn-por_Latn,shaomutan_remedy-9b-22,0.894033281,1586482,200000,7.9
hau_Latn-ron_Latn,shaomutan_remedy-9b-22,0.9181188,641530,200000,3.2
hau_Latn-run_Latn,metricx24,0.624747766,228948,1200000,0.2
hau_Latn-rus_Cyrl,shaomutan_remedy-9b-22,0.929276827,1512766,200000,7.6
hau_Latn-sin_Sinh,shaomutan_remedy-9b-22,0.87543401,206272,200000,1.0
hau_Latn-slk_Latn,shaomutan_remedy-9b-22,0.918469449,463655,200000,2.3
hau_Latn-slv_Latn,shaomutan_remedy-9b-22,0.885428494,306222,200000,1.5
hau_Latn-sna_Latn,shaomutan_remedy-9b-22,0.688317097,811793,200000,4.1
hau_Latn-snd_Arab,shaomutan_remedy-9b-22,0.780537557,52863,200000,0.3
hau_Latn-som_Latn,shaomutan_remedy-9b-22,0.754294673,619593,200000,3.1
hau_Latn-sot_Latn,shaomutan_remedy-9b-22,0.671945881,814974,200000,4.1
hau_Latn-sqi_Latn,metricx24,unknown,234136,1200000,0.2
hau_Latn-srd_Latn,metricx24,0.771647456,132872,1200000,0.1
hau_Latn-srp_Cyrl,shaomutan_remedy-9b-22,0.937783034,297733,200000,1.5
hau_Latn-sun_Latn,shaomutan_remedy-9b-22,0.777751338,119100,200000,0.6
hau_Latn-swa_Latn,metricx24,unknown,539144,1200000,0.4
hau_Latn-swc_Latn,metricx24,unknown,117285,1200000,0.1
hau_Latn-swe_Latn,shaomutan_remedy-9b-22,0.916896956,629467,200000,3.1
hau_Latn-swh_Latn,shaomutan_remedy-9b-22,0.836036581,609457,200000,3.0
hau_Latn-tam_Taml,shaomutan_remedy-9b-22,0.888486262,220624,200000,1.1
hau_Latn-tel_Telu,shaomutan_remedy-9b-22,0.880478265,133185,200000,0.7
hau_Latn-tgk_Cyrl,shaomutan_remedy-9b-22,0.81991246,62884,200000,0.3
hau_Latn-tgl_Latn,shaomutan_remedy-9b-22,0.876399573,423213,200000,2.1
hau_Latn-tha_Thai,shaomutan_remedy-9b-22,0.905501634,367106,200000,1.8
hau_Latn-tir_Ethi,shaomutan_remedy-9b-22,0.722615482,150186,200000,0.8
hau_Latn-tsn_Latn,metricx24,0.615172897,277577,1200000,0.2
hau_Latn-tso_Latn,metricx24,0.534891034,195999,1200000,0.2
hau_Latn-tum_Latn,metricx24,0.652263235,165787,1200000,0.1
hau_Latn-tur_Latn,shaomutan_remedy-9b-22,0.920521525,940052,200000,4.7
hau_Latn-twi_Latn,shaomutan_remedy-9b-22,0.600519409,183421,200000,0.9
hau_Latn-ukr_Cyrl,shaomutan_remedy-9b-22,0.932221244,530183,200000,2.7
hau_Latn-und_Kana,metricx24,unknown,64429,1200000,0.1
hau_Latn-urd_Arab,shaomutan_remedy-9b-22,0.87484956,305887,200000,1.5
hau_Latn-vie_Latn,shaomutan_remedy-9b-22,0.904248715,418116,200000,2.1
hau_Latn-xho_Latn,shaomutan_remedy-9b-22,0.752038033,700202,200000,3.5
hau_Latn-yor_Latn,shaomutan_remedy-9b-22,0.673206005,849515,200000,4.2
hau_Latn-yue_Hani,metricx24,unknown,128148,1200000,0.1
hau_Latn-zho_Hans,qwen3-4b-instruct-2507,0.868955,557083,28000,19.9
hau_Latn-zho_Hant,shaomutan_remedy-9b-22,0.903053113,285391,200000,1.4
hau_Latn-zsm_Latn,metricx24,0.81742463,55654,1200000,0.0
hau_Latn-zul_Latn,shaomutan_remedy-9b-22,0.786657278,921672,200000,4.6
hbs_Latn-sin_Sinh,metricx24,unknown,83919,1200000,0.1
hbs_Latn-slk_Latn,metricx24,unknown,1352650,1200000,1.1
hbs_Latn-slv_Latn,metricx24,unknown,1303162,1200000,1.1
hbs_Latn-sqi_Latn,qwen3-4b-instruct-2507,unknown,101129,28000,3.6
hbs_Latn-srp_Cyrl,metricx24,unknown,422635,1200000,0.4
hbs_Latn-swa_Latn,qwen3-4b-instruct-2507,unknown,59155,28000,2.1
hbs_Latn-swe_Latn,metricx24,unknown,1328449,1200000,1.1
hbs_Latn-tam_Taml,metricx24,unknown,73894,1200000,0.1
hbs_Latn-tgl_Latn,qwen3-4b-instruct-2507,unknown,72165,28000,2.6
hbs_Latn-tur_Latn,metricx24,unknown,185679,1200000,0.2
hbs_Latn-ukr_Cyrl,metricx24,unknown,222285,1200000,0.2
hbs_Latn-urd_Arab,metricx24,unknown,66813,1200000,0.1
hbs_Latn-xho_Latn,metricx24,unknown,41445,1200000,0.0
hbs_Latn-zho_Hans,metricx24,unknown,154034,1200000,0.1
heb_Hebr-abk_Cyrl,metricx24,unknown,92990,1200000,0.1
heb_Hebr-afr_Latn,shaomutan_remedy-9b-22,0.939325497,299571,200000,1.5
heb_Hebr-als_Latn,metricx24,0.842566,3501302,1200000,2.9
heb_Hebr-bak_Cyrl,shaomutan_remedy-9b-22,0.88658141,130651,200000,0.7
heb_Hebr-bel_Cyrl,shaomutan_remedy-9b-22,0.952513871,53895,200000,0.3
heb_Hebr-cat_Latn,qwen3-4b-instruct-2507,0.957242,140049,28000,5.0
heb_Hebr-ces_Latn,qwen3-4b-instruct-2507,0.962797,379856,28000,13.6
heb_Hebr-ckb_Arab,metricx24,0.769355534,146629,1200000,0.1
heb_Hebr-cmn_Hani,metricx24,unknown,13897209,1200000,11.6
heb_Hebr-crh_Latn,m-prometheus-7b,0.809601792,77229,27000,2.9
heb_Hebr-dan_Latn,qwen3-4b-instruct-2507,0.950473,417700,28000,14.9
heb_Hebr-deu_Latn,qwen3-4b-instruct-2507,0.955162,123381,28000,4.4
heb_Hebr-eng_Latn,qwen3-4b-instruct-2507,0.98122,1325423,28000,47.3
heb_Hebr-epo_Latn,shaomutan_remedy-9b-22,0.940553921,146761,200000,0.7
heb_Hebr-eus_Latn,shaomutan_remedy-9b-22,0.933776784,568191,200000,2.8
heb_Hebr-fil_Latn,metricx24,unknown,1329519,1200000,1.1
heb_Hebr-fra_Latn,qwen3-4b-instruct-2507,0.968213,124889,28000,4.5
heb_Hebr-fro_Latn,metricx24,unknown,51857,1200000,0.0
heb_Hebr-fur_Latn,qwen3-4b-instruct-2507,0.881453,312695,28000,11.2
heb_Hebr-hat_Latn,shaomutan_remedy-9b-22,0.890634105,201939,200000,1.0
heb_Hebr-hau_Latn,shaomutan_remedy-9b-22,0.851495608,44981,200000,0.2
heb_Hebr-hbs_Latn,metricx24,unknown,142105,1200000,0.1
heb_Hebr-hin_Deva,shaomutan_remedy-9b-22,0.921384234,7144675,200000,35.7
heb_Hebr-hne_Deva,qwen3-4b-instruct-2507,0.823972,83613,28000,3.0
heb_Hebr-hrv_Latn,shaomutan_remedy-9b-22,0.931279574,33641504,200000,168.2
heb_Hebr-hun_Latn,metricx24,0.813919,47356218,1200000,39.5
heb_Hebr-hye_Armn,shaomutan_remedy-9b-22,0.936478943,336194,200000,1.7
heb_Hebr-ibo_Latn,shaomutan_remedy-9b-22,0.789234909,91052,200000,0.5
heb_Hebr-ilo_Latn,qwen3-4b-instruct-2507,0.765207,125107,28000,4.5
heb_Hebr-ina_Latn,metricx24,unknown,114895,1200000,0.1
heb_Hebr-ind_Latn,metricx24,0.868349,40227719,1200000,33.5
heb_Hebr-isl_Latn,shaomutan_remedy-9b-22,0.912499362,4252571,200000,21.3
heb_Hebr-ita_Latn,metricx24,0.903862,43139804,1200000,35.9
heb_Hebr-jav_Latn,shaomutan_remedy-9b-22,0.870770966,399334,200000,2.0
heb_Hebr-jpn_Jpan,metricx24,0.800666,14839824,1200000,12.4
heb_Hebr-kab_Latn,metricx24,0.395929293,207807,1200000,0.2
heb_Hebr-kan_Knda,shaomutan_remedy-9b-22,0.921205942,237549,200000,1.2
heb_Hebr-kat_Geor,shaomutan_remedy-9b-22,0.920873863,620638,200000,3.1
heb_Hebr-kaz_Cyrl,shaomutan_remedy-9b-22,0.945758794,398460,200000,2.0
heb_Hebr-khk_Cyrl,metricx24,0.799109822,128570,1200000,0.1
heb_Hebr-khm_Khmr,shaomutan_remedy-9b-22,0.918726599,496979,200000,2.5
heb_Hebr-kin_Latn,shaomutan_remedy-9b-22,0.836664312,89762,200000,0.4
heb_Hebr-kir_Cyrl,shaomutan_remedy-9b-22,0.890456684,82165,200000,0.4
heb_Hebr-kmr_Latn,metricx24,0.723139492,85606,1200000,0.1
heb_Hebr-kor_Hang,metricx24,0.824962,24635602,1200000,20.5
heb_Hebr-kor_Zyyy,metricx24,unknown,3284324,1200000,2.7
heb_Hebr-lao_Laoo,qwen3-4b-instruct-2507,0.885913,83635,28000,3.0
heb_Hebr-lat_Latn,metricx24,unknown,341983,1200000,0.3
heb_Hebr-lav_Latn,metricx24,unknown,971364,1200000,0.8
heb_Hebr-lim_Latn,qwen3-4b-instruct-2507,0.809791,175134,28000,6.3
heb_Hebr-lit_Latn,metricx24,0.802508,9192050,1200000,7.7
heb_Hebr-ltz_Latn,qwen3-4b-instruct-2507,0.895321,209132,28000,7.5
heb_Hebr-lvs_Latn,metricx24,0.748767,4226509,1200000,3.5
heb_Hebr-lzh_Hani,metricx24,unknown,501598,1200000,0.4
heb_Hebr-mal_Mlym,metricx24,0.797839,3705285,1200000,3.1
heb_Hebr-mar_Deva,qwen3-4b-instruct-2507,0.920204,1648029,28000,58.9
heb_Hebr-mhr_Cyrl,metricx24,unknown,134930,1200000,0.1
heb_Hebr-mkd_Cyrl,metricx24,0.857695,5329294,1200000,4.4
heb_Hebr-mlg_Latn,metricx24,unknown,216168,1200000,0.2
heb_Hebr-mlt_Latn,shaomutan_remedy-9b-22,0.938253993,138322,200000,0.7
heb_Hebr-mon_Cyrl,metricx24,unknown,126343,1200000,0.1
heb_Hebr-mri_Latn,shaomutan_remedy-9b-22,0.764914974,65285,200000,0.3
heb_Hebr-msa_Latn,metricx24,unknown,5660478,1200000,4.7
heb_Hebr-mya_Mymr,shaomutan_remedy-9b-22,0.91163837,773870,200000,3.9
heb_Hebr-nap_Latn,metricx24,unknown,82486,1200000,0.1
heb_Hebr-nds_Latn,metricx24,unknown,163781,1200000,0.1
heb_Hebr-nep_Deva,metricx24,unknown,432216,1200000,0.4
heb_Hebr-nld_Latn,metricx24,0.911839,57152151,1200000,47.6
heb_Hebr-nno_Latn,shaomutan_remedy-9b-22,0.939660434,453012,200000,2.3
heb_Hebr-nob_Latn,shaomutan_remedy-9b-22,0.926326085,19980863,200000,99.9
heb_Hebr-nor_Latn,metricx24,unknown,8925407,1200000,7.4
heb_Hebr-npi_Deva,shaomutan_remedy-9b-22,0.906835872,1256978,200000,6.3
heb_Hebr-nso_Latn,metricx24,0.64274386,24108,1200000,0.0
heb_Hebr-oci_Latn,shaomutan_remedy-9b-22,0.898919171,202238,200000,1.0
heb_Hebr-pan_Guru,qwen3-4b-instruct-2507,0.946755,113569,28000,4.1
heb_Hebr-pap_Latn,qwen3-4b-instruct-2507,0.853997,81505,28000,2.9
heb_Hebr-plt_Latn,metricx24,0.776484845,553003,1200000,0.5
heb_Hebr-pol_Latn,metricx24,0.804098,56433032,1200000,47.0
heb_Hebr-por_Latn,metricx24,0.871102,61781033,1200000,51.5
heb_Hebr-pus_Arab,metricx24,unknown,64878,1200000,0.1
heb_Hebr-rmy_Latn,metricx24,unknown,58715,1200000,0.0
heb_Hebr-ron_Latn,metricx24,0.860097,53833797,1200000,44.9
heb_Hebr-rus_Cyrl,metricx24,0.890242,47180178,1200000,39.3
heb_Hebr-scn_Latn,qwen3-4b-instruct-2507,0.832419,110852,28000,4.0
heb_Hebr-sin_Sinh,shaomutan_remedy-9b-22,0.916993906,3851617,200000,19.3
heb_Hebr-slk_Latn,metricx24,0.793894,14162704,1200000,11.8
heb_Hebr-slv_Latn,metricx24,0.869783,20714161,1200000,17.3
heb_Hebr-sna_Latn,shaomutan_remedy-9b-22,0.786582368,69762,200000,0.3
heb_Hebr-snd_Arab,qwen3-4b-instruct-2507,0.87446,131593,28000,4.7
heb_Hebr-som_Latn,shaomutan_remedy-9b-22,0.780962979,145118,200000,0.7
heb_Hebr-spa_Latn,qwen3-4b-instruct-2507,0.950772,116122,28000,4.1
heb_Hebr-sqi_Latn,metricx24,unknown,1432839,1200000,1.2
heb_Hebr-srd_Latn,qwen3-4b-instruct-2507,0.842638,596185,28000,21.3
heb_Hebr-srp_Cyrl,metricx24,0.883051,5203342,1200000,4.3
heb_Hebr-srp_Latn,metricx24,unknown,32945193,1200000,27.5
heb_Hebr-sun_Latn,shaomutan_remedy-9b-22,0.867003537,187273,200000,0.9
heb_Hebr-swa_Latn,metricx24,unknown,831082,1200000,0.7
heb_Hebr-swc_Latn,metricx24,unknown,167833,1200000,0.1
heb_Hebr-swe_Latn,metricx24,0.88054,44204179,1200000,36.8
heb_Hebr-swh_Latn,shaomutan_remedy-9b-22,0.923843999,846207,200000,4.2
heb_Hebr-tam_Taml,metricx24,0.818331,3577119,1200000,3.0
heb_Hebr-tat_Cyrl,shaomutan_remedy-9b-22,0.888946747,126868,200000,0.6
heb_Hebr-tel_Telu,qwen3-4b-instruct-2507,0.931608,1313640,28000,46.9
heb_Hebr-tgk_Cyrl,qwen3-4b-instruct-2507,0.884689,118184,28000,4.2
heb_Hebr-tgl_Latn,shaomutan_remedy-9b-22,0.945765937,1401779,200000,7.0
heb_Hebr-tha_Thai,metricx24,0.821228,17608279,1200000,14.7
heb_Hebr-tur_Latn,metricx24,0.769187,52540656,1200000,43.8
heb_Hebr-ukr_Cyrl,metricx24,0.821517,12269805,1200000,10.2
heb_Hebr-und_Geor,metricx24,unknown,45148,1200000,0.0
heb_Hebr-und_Hira,metricx24,unknown,84984,1200000,0.1
heb_Hebr-und_Kana,metricx24,unknown,298702,1200000,0.2
heb_Hebr-urd_Arab,shaomutan_remedy-9b-22,0.898618303,2525843,200000,12.6
heb_Hebr-uzn_Latn,qwen3-4b-instruct-2507,0.862205,210586,28000,7.5
heb_Hebr-vec_Latn,qwen3-4b-instruct-2507,0.884077,277356,28000,9.9
heb_Hebr-vie_Latn,shaomutan_remedy-9b-22,0.945571032,28652506,200000,143.3
heb_Hebr-wln_Latn,metricx24,unknown,41702,1200000,0.0
heb_Hebr-xho_Latn,shaomutan_remedy-9b-22,0.798894319,419464,200000,2.1
heb_Hebr-yor_Latn,shaomutan_remedy-9b-22,0.737696807,77941,200000,0.4
heb_Hebr-yue_Hani,metricx24,unknown,922881,1200000,0.8
heb_Hebr-zho_Hans,metricx24,0.851112,8935170,1200000,7.4
heb_Hebr-zho_Hant,metricx24,0.835019,6286187,1200000,5.2
heb_Hebr-zsm_Latn,metricx24,0.83387,3933946,1200000,3.3
heb_Hebr-zul_Latn,shaomutan_remedy-9b-22,0.841894266,85246,200000,0.4
hil_Latn-eng_Latn,metricx24,unknown,895227,1200000,0.7
hin_Deva-als_Latn,qwen3-4b-instruct-2507,0.932698,957231,28000,34.2
hin_Deva-cmn_Hani,metricx24,unknown,3202381,1200000,2.7
hin_Deva-dan_Latn,qwen3-4b-instruct-2507,0.951339,115874,28000,4.1
hin_Deva-eng_Latn,qwen3-4b-instruct-2507,0.978347,717744,28000,25.6
hin_Deva-eus_Latn,shaomutan_remedy-9b-22,0.928604716,51158,200000,0.3
hin_Deva-fil_Latn,metricx24,unknown,786699,1200000,0.7
hin_Deva-fur_Latn,qwen3-4b-instruct-2507,0.895679,225159,28000,8.0
hin_Deva-hat_Latn,shaomutan_remedy-9b-22,0.88530358,338587,200000,1.7
hin_Deva-hbs_Latn,metricx24,unknown,102264,1200000,0.1
hin_Deva-hin_Deva,metricx24,unknown,441731,1200000,0.4
hin_Deva-hne_Deva,bicleaner-ai,0.925710304,175413,2250000,0.1
hin_Deva-hrv_Latn,metricx24,0.9083,4678958,1200000,3.9
hin_Deva-hun_Latn,metricx24,0.810842,7539688,1200000,6.3
hin_Deva-hye_Armn,qwen3-4b-instruct-2507,0.926849,511184,28000,18.3
hin_Deva-ibo_Latn,shaomutan_remedy-9b-22,0.784208901,157086,200000,0.8
hin_Deva-ilo_Latn,qwen3-4b-instruct-2507,0.819881,98216,28000,3.5
hin_Deva-ind_Latn,metricx24,0.862962,12829581,1200000,10.7
hin_Deva-isl_Latn,shaomutan_remedy-9b-22,0.903228277,1450167,200000,7.3
hin_Deva-ita_Latn,metricx24,0.882467,11570939,1200000,9.6
hin_Deva-jav_Latn,qwen3-4b-instruct-2507,0.885719,460001,28000,16.4
hin_Deva-jpn_Jpan,metricx24,0.803425,6953409,1200000,5.8
hin_Deva-kan_Knda,shaomutan_remedy-9b-22,0.944518172,2214268,200000,11.1
hin_Deva-kas_Deva,metricx24,0.433906746,166387,1200000,0.1
hin_Deva-kat_Geor,shaomutan_remedy-9b-22,0.946382359,668123,200000,3.3
hin_Deva-kaz_Cyrl,shaomutan_remedy-9b-22,0.927323725,557100,200000,2.8
hin_Deva-khk_Cyrl,metricx24,0.815842593,180726,1200000,0.2
hin_Deva-khm_Khmr,qwen3-4b-instruct-2507,0.91892,391843,28000,14.0
hin_Deva-kin_Latn,shaomutan_remedy-9b-22,0.84570969,72364,200000,0.4
hin_Deva-kir_Cyrl,shaomutan_remedy-9b-22,0.906364416,188493,200000,0.9
hin_Deva-kmr_Latn,metricx24,0.738223466,107767,1200000,0.1
hin_Deva-kor_Hang,metricx24,0.831554,5895711,1200000,4.9
hin_Deva-kor_Zyyy,metricx24,unknown,1457761,1200000,1.2
hin_Deva-lao_Laoo,qwen3-4b-instruct-2507,0.90002,158471,28000,5.7
hin_Deva-lat_Latn,metricx24,unknown,228227,1200000,0.2
hin_Deva-lav_Latn,metricx24,unknown,725229,1200000,0.6
hin_Deva-lim_Latn,qwen3-4b-instruct-2507,0.840886,77056,28000,2.8
hin_Deva-lit_Latn,metricx24,0.798593,5696186,1200000,4.7
hin_Deva-ltz_Latn,qwen3-4b-instruct-2507,0.904256,170284,28000,6.1
hin_Deva-lvs_Latn,metricx24,0.746254,3249038,1200000,2.7
hin_Deva-lzh_Hani,metricx24,unknown,251666,1200000,0.2
hin_Deva-mag_Deva,bicleaner-ai,0.919240916,247876,2250000,0.1
hin_Deva-mai_Deva,bicleaner-ai,0.949877551,458393,2250000,0.2
hin_Deva-mal_Mlym,metricx24,0.827194,3757668,1200000,3.1
hin_Deva-mar_Deva,metricx24,0.817501,3482587,1200000,2.9
hin_Deva-mkd_Cyrl,qwen3-4b-instruct-2507,0.966356,1910008,28000,68.2
hin_Deva-mlg_Latn,metricx24,unknown,234791,1200000,0.2
hin_Deva-mlt_Latn,shaomutan_remedy-9b-22,0.930233878,180220,200000,0.9
hin_Deva-mon_Cyrl,metricx24,unknown,190685,1200000,0.2
hin_Deva-mri_Latn,shaomutan_remedy-9b-22,0.762741626,115395,200000,0.6
hin_Deva-msa_Latn,metricx24,unknown,2742148,1200000,2.3
hin_Deva-mya_Mymr,shaomutan_remedy-9b-22,0.930597054,424089,200000,2.1
hin_Deva-nds_Latn,metricx24,unknown,134118,1200000,0.1
hin_Deva-nep_Deva,metricx24,unknown,1150546,1200000,1.0
hin_Deva-nld_Latn,metricx24,0.893597,10218391,1200000,8.5
hin_Deva-nno_Latn,shaomutan_remedy-9b-22,0.93507642,283139,200000,1.4
hin_Deva-nob_Latn,shaomutan_remedy-9b-22,0.930060961,2411659,200000,12.1
hin_Deva-nor_Latn,metricx24,unknown,2012671,1200000,1.7
hin_Deva-npi_Deva,bicleaner-ai,0.964700846,960520,2250000,0.4
hin_Deva-nya_Latn,shaomutan_remedy-9b-22,0.79344412,100438,200000,0.5
hin_Deva-oci_Latn,qwen3-4b-instruct-2507,0.896864,158370,28000,5.7
hin_Deva-ory_Orya,m-prometheus-7b,0.952473868,1350175,27000,50.0
hin_Deva-pan_Guru,bicleaner-ai,0.935418118,1109850,2250000,0.5
hin_Deva-pbt_Arab,shaomutan_remedy-9b-22,0.812753307,367036,200000,1.8
hin_Deva-plt_Latn,metricx24,0.782062975,571763,1200000,0.5
hin_Deva-pol_Latn,metricx24,0.794187,9454019,1200000,7.9
hin_Deva-por_Latn,metricx24,0.852365,13466481,1200000,11.2
hin_Deva-pus_Arab,metricx24,unknown,145169,1200000,0.1
hin_Deva-ron_Latn,metricx24,0.839634,6443476,1200000,5.4
hin_Deva-rus_Cyrl,metricx24,0.866761,13115843,1200000,10.9
hin_Deva-san_Deva,shaomutan_remedy-9b-22,0.801898731,324009,200000,1.6
hin_Deva-sin_Sinh,shaomutan_remedy-9b-22,0.926753239,2206856,200000,11.0
