direction_key,winner_model,winner_avg_score,num_sentences,rate_per_hour,est_hours
cat_Latn-slv_Latn,qwen3-4b-instruct-2507,0.954335,3854746,28000,137.7
cat_Latn-sna_Latn,shaomutan_remedy-9b-22,0.769233609,50424,200000,0.3
cat_Latn-snd_Arab,qwen3-4b-instruct-2507,0.916814,65780,28000,2.3
cat_Latn-som_Latn,shaomutan_remedy-9b-22,0.78786364,123956,200000,0.6
cat_Latn-spa_Latn,metricx24,0.862443,120855650,1200000,100.7
cat_Latn-sqi_Latn,metricx24,unknown,852864,1200000,0.7
cat_Latn-srd_Latn,qwen3-4b-instruct-2507,0.805097,742929,28000,26.5
cat_Latn-srp_Cyrl,qwen3-4b-instruct-2507,0.966371,2378919,28000,85.0
cat_Latn-srp_Latn,metricx24,unknown,1871102,1200000,1.6
cat_Latn-sun_Latn,qwen3-4b-instruct-2507,0.882394,216289,28000,7.7
cat_Latn-swa_Latn,metricx24,unknown,678702,1200000,0.6
cat_Latn-swc_Latn,metricx24,unknown,103409,1200000,0.1
cat_Latn-swe_Latn,qwen3-4b-instruct-2507,0.960976,2841801,28000,101.5
cat_Latn-swh_Latn,shaomutan_remedy-9b-22,0.91882532,707310,200000,3.5
cat_Latn-tam_Taml,qwen3-4b-instruct-2507,0.960811,1042554,28000,37.2
cat_Latn-tel_Telu,qwen3-4b-instruct-2507,0.950657,497076,28000,17.8
cat_Latn-tgk_Cyrl,qwen3-4b-instruct-2507,0.894306,190504,28000,6.8
cat_Latn-tgl_Latn,qwen3-4b-instruct-2507,0.942016,912719,28000,32.6
cat_Latn-tha_Thai,qwen3-4b-instruct-2507,0.955291,1845168,28000,65.9
cat_Latn-tur_Latn,qwen3-4b-instruct-2507,0.956859,3934516,28000,140.5
cat_Latn-ukr_Cyrl,qwen3-4b-instruct-2507,0.966336,4278487,28000,152.8
cat_Latn-und_Kana,metricx24,unknown,199426,1200000,0.2
cat_Latn-urd_Arab,shaomutan_remedy-9b-22,0.912607138,789572,200000,3.9
cat_Latn-uzn_Latn,qwen3-4b-instruct-2507,0.872021,254904,28000,9.1
cat_Latn-vec_Latn,qwen3-4b-instruct-2507,0.868208,322537,28000,11.5
cat_Latn-vie_Latn,qwen3-4b-instruct-2507,0.947272,2884341,28000,103.0
cat_Latn-wln_Latn,metricx24,unknown,54327,1200000,0.0
cat_Latn-xho_Latn,shaomutan_remedy-9b-22,0.848369878,355575,200000,1.8
cat_Latn-yor_Latn,shaomutan_remedy-9b-22,0.705649063,116686,200000,0.6
cat_Latn-yue_Hani,metricx24,unknown,359197,1200000,0.3
cat_Latn-zho_Hans,qwen3-4b-instruct-2507,0.982549,1698455,28000,60.7
cat_Latn-zho_Hant,qwen3-4b-instruct-2507,0.981633,855423,28000,30.6
cat_Latn-zsm_Latn,qwen3-4b-instruct-2507,0.914833,974341,28000,34.8
cat_Latn-zul_Latn,shaomutan_remedy-9b-22,0.818859509,73055,200000,0.4
cbk_Latn-fra_Latn,metricx24,unknown,180052,1200000,0.2
cbk_Latn-ita_Latn,metricx24,unknown,104850,1200000,0.1
cbk_Latn-nld_Latn,metricx24,unknown,58246,1200000,0.0
cbk_Latn-pol_Latn,metricx24,unknown,64541,1200000,0.1
cbk_Latn-por_Latn,metricx24,unknown,315164,1200000,0.3
cbk_Latn-ron_Latn,metricx24,unknown,57773,1200000,0.0
ceb_Latn-ces_Latn,qwen3-4b-instruct-2507,0.916506,158975,28000,5.7
ceb_Latn-dan_Latn,shaomutan_remedy-9b-22,0.94027754,176679,200000,0.9
ceb_Latn-deu_Latn,shaomutan_remedy-9b-22,0.946628082,563426,200000,2.8
ceb_Latn-ekk_Latn,metricx24,unknown,68260,1200000,0.1
ceb_Latn-ell_Grek,shaomutan_remedy-9b-22,0.947826719,171808,200000,0.9
ceb_Latn-eng_Latn,metricx24,0.854907,11766041,1200000,9.8
ceb_Latn-epo_Latn,shaomutan_remedy-9b-22,0.912421323,112300,200000,0.6
ceb_Latn-est_Latn,shaomutan_remedy-9b-22,0.896429393,92514,200000,0.5
ceb_Latn-eus_Latn,shaomutan_remedy-9b-22,0.909673221,68611,200000,0.3
ceb_Latn-fas_Arab,metricx24,unknown,187403,1200000,0.2
ceb_Latn-fij_Latn,metricx24,0.584638209,254827,1200000,0.2
ceb_Latn-fil_Latn,metricx24,unknown,67396,1200000,0.1
ceb_Latn-fin_Latn,shaomutan_remedy-9b-22,0.926954568,195815,200000,1.0
ceb_Latn-fra_Latn,qwen3-4b-instruct-2507,0.948561,325170,28000,11.6
ceb_Latn-glg_Latn,qwen3-4b-instruct-2507,0.933136,80920,28000,2.9
ceb_Latn-hat_Latn,shaomutan_remedy-9b-22,0.851753406,55217,200000,0.3
ceb_Latn-hau_Latn,shaomutan_remedy-9b-22,0.787379652,35916,200000,0.2
ceb_Latn-heb_Hebr,qwen3-4b-instruct-2507,0.936083,188941,28000,6.7
ceb_Latn-hin_Deva,shaomutan_remedy-9b-22,0.906559584,180275,200000,0.9
ceb_Latn-hrv_Latn,shaomutan_remedy-9b-22,0.93910956,202247,200000,1.0
ceb_Latn-hun_Latn,shaomutan_remedy-9b-22,0.934218539,205278,200000,1.0
ceb_Latn-ilo_Latn,metricx24,0.761390453,449940,1200000,0.4
ceb_Latn-ind_Latn,shaomutan_remedy-9b-22,0.939800916,401623,200000,2.0
ceb_Latn-isl_Latn,shaomutan_remedy-9b-22,0.895248998,119426,200000,0.6
ceb_Latn-ita_Latn,shaomutan_remedy-9b-22,0.949351173,257612,200000,1.3
ceb_Latn-jav_Latn,m-prometheus-7b,0.813011448,855525,27000,31.7
ceb_Latn-jpn_Jpan,qwen3-4b-instruct-2507,0.919647,382330,28000,13.7
ceb_Latn-kat_Geor,shaomutan_remedy-9b-22,0.940464833,49587,200000,0.2
ceb_Latn-kor_Hang,shaomutan_remedy-9b-22,0.944856397,105964,200000,0.5
ceb_Latn-kor_Zyyy,metricx24,unknown,86248,1200000,0.1
ceb_Latn-lat_Latn,metricx24,unknown,67488,1200000,0.1
ceb_Latn-lit_Latn,shaomutan_remedy-9b-22,0.915120609,151910,200000,0.8
ceb_Latn-lvs_Latn,shaomutan_remedy-9b-22,0.9151815,76071,200000,0.4
ceb_Latn-mal_Mlym,shaomutan_remedy-9b-22,0.925818385,140613,200000,0.7
ceb_Latn-mar_Deva,shaomutan_remedy-9b-22,0.919362994,112071,200000,0.6
ceb_Latn-mkd_Cyrl,qwen3-4b-instruct-2507,0.937108,132692,28000,4.7
ceb_Latn-mlg_Latn,metricx24,unknown,216199,1200000,0.2
ceb_Latn-mri_Latn,shaomutan_remedy-9b-22,0.818298482,486606,200000,2.4
ceb_Latn-msa_Latn,metricx24,unknown,99209,1200000,0.1
ceb_Latn-nld_Latn,shaomutan_remedy-9b-22,0.934913552,255583,200000,1.3
ceb_Latn-nob_Latn,shaomutan_remedy-9b-22,0.927238432,63517,200000,0.3
ceb_Latn-nor_Latn,metricx24,unknown,123078,1200000,0.1
ceb_Latn-pag_Latn,metricx24,0.577453237,189326,1200000,0.2
ceb_Latn-plt_Latn,metricx24,0.75422692,840296,1200000,0.7
ceb_Latn-pol_Latn,shaomutan_remedy-9b-22,0.941813628,179005,200000,0.9
ceb_Latn-por_Latn,shaomutan_remedy-9b-22,0.93447754,175886,200000,0.9
ceb_Latn-ron_Latn,shaomutan_remedy-9b-22,0.923911232,161941,200000,0.8
ceb_Latn-rus_Cyrl,qwen3-4b-instruct-2507,0.908104,239361,28000,8.5
ceb_Latn-sin_Sinh,shaomutan_remedy-9b-22,0.91463897,60354,200000,0.3
ceb_Latn-slk_Latn,shaomutan_remedy-9b-22,0.923701449,144787,200000,0.7
ceb_Latn-slv_Latn,shaomutan_remedy-9b-22,0.930446499,98518,200000,0.5
ceb_Latn-smo_Latn,shaomutan_remedy-9b-22,0.734033384,555909,200000,2.8
ceb_Latn-spa_Latn,shaomutan_remedy-9b-22,0.936187573,343598,200000,1.7
ceb_Latn-sqi_Latn,metricx24,unknown,81914,1200000,0.1
ceb_Latn-srd_Latn,metricx24,0.781720287,40720,1200000,0.0
ceb_Latn-srp_Cyrl,shaomutan_remedy-9b-22,0.926879347,99321,200000,0.5
ceb_Latn-sun_Latn,shaomutan_remedy-9b-22,0.803454599,563398,200000,2.8
ceb_Latn-swa_Latn,metricx24,unknown,60009,1200000,0.1
ceb_Latn-swe_Latn,shaomutan_remedy-9b-22,0.930182985,193036,200000,1.0
ceb_Latn-tam_Taml,qwen3-4b-instruct-2507,0.918895,56801,28000,2.0
ceb_Latn-tgl_Latn,shaomutan_remedy-9b-22,0.924995716,66131,200000,0.3
ceb_Latn-tha_Thai,shaomutan_remedy-9b-22,0.938115528,95705,200000,0.5
ceb_Latn-tur_Latn,shaomutan_remedy-9b-22,0.941950551,177431,200000,0.9
ceb_Latn-ukr_Cyrl,qwen3-4b-instruct-2507,0.924077,168061,28000,6.0
ceb_Latn-urd_Arab,shaomutan_remedy-9b-22,0.892813086,68146,200000,0.3
ceb_Latn-vie_Latn,shaomutan_remedy-9b-22,0.934981223,91177,200000,0.5
ceb_Latn-war_Latn,qwen3-4b-instruct-2507,0.837352,488250,28000,17.4
ceb_Latn-xho_Latn,shaomutan_remedy-9b-22,0.799516495,51800,200000,0.3
ceb_Latn-zho_Hans,qwen3-4b-instruct-2507,0.94999,116164,28000,4.1
ces_Latn-abk_Cyrl,metricx24,unknown,105828,1200000,0.1
ces_Latn-afr_Latn,shaomutan_remedy-9b-22,0.894375225,356376,200000,1.8
ces_Latn-als_Latn,qwen3-4b-instruct-2507,0.916595,4577706,28000,163.5
ces_Latn-arg_Latn,metricx24,unknown,84511,1200000,0.1
ces_Latn-ast_Latn,qwen3-4b-instruct-2507,0.879995,282328,28000,10.1
ces_Latn-ayr_Latn,qwen3-4b-instruct-2507,0.274291,55878,28000,2.0
ces_Latn-azj_Latn,qwen3-4b-instruct-2507,0.867855,75955,28000,2.7
ces_Latn-bak_Cyrl,shaomutan_remedy-9b-22,0.870352761,143672,200000,0.7
ces_Latn-bar_Latn,metricx24,unknown,71830,1200000,0.1
ces_Latn-bel_Cyrl,shaomutan_remedy-9b-22,0.946468152,58219,200000,0.3
ces_Latn-bre_Latn,metricx24,unknown,46960,1200000,0.0
ces_Latn-cat_Latn,qwen3-4b-instruct-2507,0.960727,246301,28000,8.8
ces_Latn-ckb_Arab,metricx24,0.776805653,138949,1200000,0.1
ces_Latn-cmn_Hani,metricx24,unknown,17078167,1200000,14.2
ces_Latn-crh_Latn,m-prometheus-7b,0.795599801,84281,27000,3.1
ces_Latn-cym_Latn,qwen3-4b-instruct-2507,0.893151,883622,28000,31.6
ces_Latn-dan_Latn,metricx24,0.861384,54135917,1200000,45.1
ces_Latn-deu_Latn,metricx24,0.923334,94758906,1200000,79.0
ces_Latn-ekk_Latn,metricx24,unknown,28795280,1200000,24.0
ces_Latn-ell_Grek,metricx24,0.850886,61945914,1200000,51.6
ces_Latn-eng_Latn,metricx24,0.826893,202773278,1200000,169.0
ces_Latn-epo_Latn,qwen3-4b-instruct-2507,0.894146,2384362,28000,85.2
ces_Latn-est_Latn,metricx24,0.759898,6050667,1200000,5.0
ces_Latn-eus_Latn,qwen3-4b-instruct-2507,0.916765,1938163,28000,69.2
ces_Latn-fao_Latn,qwen3-4b-instruct-2507,0.86659,85584,28000,3.1
ces_Latn-fas_Arab,metricx24,unknown,34583581,1200000,28.8
ces_Latn-fil_Latn,metricx24,unknown,1058331,1200000,0.9
ces_Latn-fin_Latn,metricx24,0.812422,58644234,1200000,48.9
ces_Latn-fra_Latn,metricx24,0.852194,95763331,1200000,79.8
ces_Latn-fro_Latn,metricx24,unknown,208726,1200000,0.2
ces_Latn-fry_Latn,metricx24,unknown,195693,1200000,0.2
ces_Latn-fur_Latn,qwen3-4b-instruct-2507,0.881887,912378,28000,32.6
ces_Latn-gla_Latn,shaomutan_remedy-9b-22,0.799457426,67350,200000,0.3
ces_Latn-gle_Latn,m-prometheus-7b,0.887461424,1341460,27000,49.7
ces_Latn-glg_Latn,qwen3-4b-instruct-2507,0.961453,1252478,28000,44.7
ces_Latn-grc_Grek,metricx24,unknown,57103,1200000,0.0
ces_Latn-gsw_Latn,metricx24,unknown,225079,1200000,0.2
ces_Latn-gug_Latn,metricx24,unknown,79210,1200000,0.1
ces_Latn-guj_Gujr,qwen3-4b-instruct-2507,0.951294,104547,28000,3.7
ces_Latn-hat_Latn,shaomutan_remedy-9b-22,0.832545248,369429,200000,1.8
ces_Latn-hau_Latn,metricx24,0.785850121,325584,1200000,0.3
ces_Latn-hbs_Latn,metricx24,unknown,1254745,1200000,1.0
ces_Latn-heb_Hebr,metricx24,0.846808,37643102,1200000,31.4
ces_Latn-hin_Deva,metricx24,0.79664,5311916,1200000,4.4
ces_Latn-hne_Deva,qwen3-4b-instruct-2507,0.847641,87195,28000,3.1
ces_Latn-hrv_Latn,metricx24,0.90609075,42588367,1200000,35.5
ces_Latn-hun_Latn,metricx24,0.80921,69868873,1200000,58.2
ces_Latn-hye_Armn,shaomutan_remedy-9b-22,0.944274139,436000,200000,2.2
ces_Latn-ibo_Latn,shaomutan_remedy-9b-22,0.711868143,152074,200000,0.8
ces_Latn-ilo_Latn,metricx24,0.735717543,161725,1200000,0.1
ces_Latn-ina_Latn,metricx24,unknown,132126,1200000,0.1
ces_Latn-ind_Latn,metricx24,0.845978,36423950,1200000,30.4
ces_Latn-isl_Latn,metricx24,0.778587,6133506,1200000,5.1
ces_Latn-ita_Latn,metricx24,0.880032,70721532,1200000,58.9
ces_Latn-jam_Latn,metricx24,unknown,97133,1200000,0.1
ces_Latn-jav_Latn,qwen3-4b-instruct-2507,0.879846,482526,28000,17.2
ces_Latn-jpn_Jpan,metricx24,0.808913,16617755,1200000,13.8
ces_Latn-kab_Latn,qwen3-4b-instruct-2507,0.352419,231894,28000,8.3
ces_Latn-kan_Knda,qwen3-4b-instruct-2507,0.931916,138271,28000,4.9
ces_Latn-kat_Geor,shaomutan_remedy-9b-22,0.93960807,752583,200000,3.8
ces_Latn-kaz_Cyrl,shaomutan_remedy-9b-22,0.934954439,389525,200000,1.9
ces_Latn-khk_Cyrl,metricx24,0.815933155,165584,1200000,0.1
ces_Latn-khm_Khmr,qwen3-4b-instruct-2507,0.919841,547338,28000,19.5
ces_Latn-kin_Latn,shaomutan_remedy-9b-22,0.778208759,149019,200000,0.7
ces_Latn-kir_Cyrl,shaomutan_remedy-9b-22,0.865926823,132114,200000,0.7
ces_Latn-kiu_Latn,metricx24,unknown,278388,1200000,0.2
ces_Latn-kmr_Latn,metricx24,0.724340905,116236,1200000,0.1
ces_Latn-kor_Hang,metricx24,0.828545,21539803,1200000,17.9
ces_Latn-kor_Zyyy,metricx24,unknown,3931884,1200000,3.3
ces_Latn-lao_Laoo,qwen3-4b-instruct-2507,0.902977,106245,28000,3.8
ces_Latn-lat_Latn,metricx24,unknown,340225,1200000,0.3
ces_Latn-lav_Latn,metricx24,unknown,1965912,1200000,1.6
ces_Latn-lim_Latn,qwen3-4b-instruct-2507,0.827954,474727,28000,17.0
ces_Latn-lit_Latn,metricx24,0.793196,24049867,1200000,20.0
ces_Latn-ltz_Latn,qwen3-4b-instruct-2507,0.910229,258619,28000,9.2
ces_Latn-lug_Latn,metricx24,0.445925112,34427,1200000,0.0
ces_Latn-lvs_Latn,metricx24,0.747146,18391666,1200000,15.3
ces_Latn-lzh_Hani,metricx24,unknown,665701,1200000,0.6
ces_Latn-mal_Mlym,qwen3-4b-instruct-2507,0.952369,1781751,28000,63.6
ces_Latn-mar_Deva,qwen3-4b-instruct-2507,0.939876,641305,28000,22.9
ces_Latn-mhr_Cyrl,metricx24,unknown,157109,1200000,0.1
ces_Latn-mkd_Cyrl,metricx24,0.863084,7009295,1200000,5.8
ces_Latn-mlg_Latn,metricx24,unknown,222196,1200000,0.2
ces_Latn-mlt_Latn,qwen3-4b-instruct-2507,0.908442,4286960,28000,153.1
ces_Latn-mon_Cyrl,metricx24,unknown,185276,1200000,0.2
ces_Latn-mri_Latn,shaomutan_remedy-9b-22,0.7114065,99183,200000,0.5
ces_Latn-msa_Latn,metricx24,unknown,5212444,1200000,4.3
ces_Latn-mya_Mymr,qwen3-4b-instruct-2507,0.901852,746991,28000,26.7
ces_Latn-nap_Latn,metricx24,unknown,97188,1200000,0.1
ces_Latn-nds_Latn,metricx24,unknown,235213,1200000,0.2
ces_Latn-nep_Deva,metricx24,unknown,364001,1200000,0.3
ces_Latn-nld_Latn,metricx24,0.890639,85552093,1200000,71.3
ces_Latn-nno_Latn,qwen3-4b-instruct-2507,0.937865,990789,28000,35.4
ces_Latn-nob_Latn,metricx24,0.84055,28900558,1200000,24.1
ces_Latn-nor_Latn,metricx24,unknown,13004917,1200000,10.8
ces_Latn-npi_Deva,qwen3-4b-instruct-2507,0.930338,172680,28000,6.2
ces_Latn-nso_Latn,metricx24,0.619262796,34671,1200000,0.0
ces_Latn-nya_Latn,metricx24,0.697302209,77250,1200000,0.1
ces_Latn-oci_Latn,qwen3-4b-instruct-2507,0.89555,258982,28000,9.2
ces_Latn-pan_Guru,qwen3-4b-instruct-2507,0.95434,123136,28000,4.4
ces_Latn-pap_Latn,qwen3-4b-instruct-2507,0.834505,209803,28000,7.5
ces_Latn-pbt_Arab,shaomutan_remedy-9b-22,0.776459882,75580,200000,0.4
ces_Latn-plt_Latn,metricx24,0.764536294,175835,1200000,0.1
ces_Latn-pol_Latn,metricx24,0.795198,110349375,1200000,92.0
ces_Latn-por_Latn,metricx24,0.836964,92697827,1200000,77.2
ces_Latn-pus_Arab,metricx24,unknown,102396,1200000,0.1
ces_Latn-rmy_Latn,metricx24,unknown,96647,1200000,0.1
ces_Latn-roh_Latn,metricx24,unknown,18393,1200000,0.0
ces_Latn-ron_Latn,metricx24,0.8378,69259225,1200000,57.7
ces_Latn-rus_Cyrl,metricx24,0.861133,61871200,1200000,51.6
ces_Latn-scn_Latn,qwen3-4b-instruct-2507,0.853713,172748,28000,6.2
ces_Latn-sco_Latn,metricx24,unknown,144749,1200000,0.1
ces_Latn-shp_Latn,metricx24,unknown,27852,1200000,0.0
ces_Latn-sin_Sinh,qwen3-4b-instruct-2507,0.904589,1912433,28000,68.3
ces_Latn-slk_Latn,xcomet-xl,0.947465335,62708932,400000,156.8
ces_Latn-slv_Latn,metricx24,0.855553,35705403,1200000,29.8
ces_Latn-sna_Latn,metricx24,0.687181235,101387,1200000,0.1
ces_Latn-snd_Arab,qwen3-4b-instruct-2507,0.912802,113128,28000,4.0
ces_Latn-som_Latn,shaomutan_remedy-9b-22,0.750387895,235749,200000,1.2
ces_Latn-spa_Latn,metricx24,0.847997,107171298,1200000,89.3
ces_Latn-sqi_Latn,metricx24,unknown,1773336,1200000,1.5
ces_Latn-srd_Latn,qwen3-4b-instruct-2507,0.858646,1879059,28000,67.1
ces_Latn-srp_Cyrl,metricx24,0.893978,6815207,1200000,5.7
ces_Latn-srp_Latn,metricx24,unknown,39646460,1200000,33.0
ces_Latn-sun_Latn,qwen3-4b-instruct-2507,0.870921,281963,28000,10.1
ces_Latn-swa_Latn,metricx24,unknown,963015,1200000,0.8
ces_Latn-swc_Latn,metricx24,unknown,139424,1200000,0.1
ces_Latn-swe_Latn,metricx24,0.854825,70083062,1200000,58.4
ces_Latn-swh_Latn,qwen3-4b-instruct-2507,0.852494,728162,28000,26.0
ces_Latn-szl_Latn,qwen3-4b-instruct-2507,0.749691,74527,28000,2.7
ces_Latn-tam_Taml,qwen3-4b-instruct-2507,0.952524,2117790,28000,75.6
ces_Latn-tat_Cyrl,qwen3-4b-instruct-2507,0.868128,133845,28000,4.8
ces_Latn-tel_Telu,qwen3-4b-instruct-2507,0.95117,1171503,28000,41.8
ces_Latn-tgk_Cyrl,qwen3-4b-instruct-2507,0.899652,191668,28000,6.8
ces_Latn-tgl_Latn,qwen3-4b-instruct-2507,0.937825,1500968,28000,53.6
ces_Latn-tha_Thai,metricx24,0.813984,15061022,1200000,12.6
ces_Latn-tur_Latn,metricx24,0.745757,55636499,1200000,46.4
ces_Latn-ukr_Cyrl,metricx24,0.841115,14557545,1200000,12.1
ces_Latn-und_Geor,metricx24,unknown,53717,1200000,0.0
ces_Latn-und_Hira,metricx24,unknown,93317,1200000,0.1
ces_Latn-und_Kana,metricx24,unknown,349271,1200000,0.3
ces_Latn-urd_Arab,qwen3-4b-instruct-2507,0.912748,1476087,28000,52.7
ces_Latn-uzn_Latn,qwen3-4b-instruct-2507,0.882344,225169,28000,8.0
ces_Latn-vec_Latn,qwen3-4b-instruct-2507,0.902992,721916,28000,25.8
ces_Latn-vie_Latn,metricx24,0.839513,28800528,1200000,24.0
ces_Latn-wes_Latn,metricx24,unknown,73225,1200000,0.1
ces_Latn-wln_Latn,metricx24,unknown,45412,1200000,0.0
ces_Latn-wol_Latn,shaomutan_remedy-9b-22,0.507848686,118300,200000,0.6
ces_Latn-wuu_Hani,metricx24,unknown,64128,1200000,0.1
ces_Latn-xav_Latn,metricx24,unknown,69464,1200000,0.1
ces_Latn-xho_Latn,shaomutan_remedy-9b-22,0.734841712,393096,200000,2.0
ces_Latn-yor_Latn,shaomutan_remedy-9b-22,0.644206901,124564,200000,0.6
ces_Latn-yue_Hani,metricx24,unknown,1139522,1200000,0.9
ces_Latn-zho_Hans,metricx24,0.84612,9822840,1200000,8.2
ces_Latn-zho_Hant,metricx24,0.833438,5998733,1200000,5.0
ces_Latn-zho_Zyyy,metricx24,unknown,105207,1200000,0.1
ces_Latn-zsm_Latn,qwen3-4b-instruct-2507,0.898706,2890341,28000,103.2
ces_Latn-zul_Latn,shaomutan_remedy-9b-22,0.782797323,117224,200000,0.6
chv_Cyrl-eng_Latn,metricx24,unknown,200773,1200000,0.2
chv_Cyrl-rus_Cyrl,metricx24,unknown,969192,1200000,0.8
cjk_Latn-fra_Latn,shaomutan_remedy-9b-22,0.775851638,150995,200000,0.8
cjk_Latn-por_Latn,qwen3-4b-instruct-2507,0.759602,243601,28000,8.7
ckb_Arab-cmn_Hani,metricx24,unknown,151595,1200000,0.1
ckb_Arab-eng_Latn,metricx24,0.799081,7808769,1200000,6.5
ckb_Arab-fas_Arab,metricx24,unknown,144238,1200000,0.1
ckb_Arab-kmr_Latn,metricx24,0.711243005,105896,1200000,0.1
ckb_Arab-nld_Latn,shaomutan_remedy-9b-22,0.890222993,172424,200000,0.9
ckb_Arab-pbt_Arab,metricx24,0.66805033,213043,1200000,0.2
ckb_Arab-pol_Latn,shaomutan_remedy-9b-22,0.892139455,171964,200000,0.9
ckb_Arab-por_Latn,qwen3-4b-instruct-2507,0.867153,222156,28000,7.9
ckb_Arab-ron_Latn,shaomutan_remedy-9b-22,0.914102896,173248,200000,0.9
ckb_Arab-rus_Cyrl,shaomutan_remedy-9b-22,0.898855513,219201,200000,1.1
ckb_Arab-spa_Latn,shaomutan_remedy-9b-22,0.871375898,83948,200000,0.4
ckb_Arab-swe_Latn,shaomutan_remedy-9b-22,0.895053268,119181,200000,0.6
ckb_Arab-tgk_Cyrl,shaomutan_remedy-9b-22,0.840801247,239232,200000,1.2
ckb_Arab-tha_Thai,shaomutan_remedy-9b-22,0.87580168,128735,200000,0.6
ckb_Arab-tur_Latn,shaomutan_remedy-9b-22,0.897587509,215098,200000,1.1
ckb_Arab-ukr_Cyrl,shaomutan_remedy-9b-22,0.895001605,94513,200000,0.5
ckb_Arab-vie_Latn,shaomutan_remedy-9b-22,0.84878125,175154,200000,0.9
cmn_Hani-eng_Latn,metricx24,unknown,168475,1200000,0.1
cmn_Hani-fra_Latn,metricx24,unknown,24060,1200000,0.0
cmn_Hani-jpn_Jpan,metricx24,unknown,70897,1200000,0.1
cmn_Hani-nld_Latn,metricx24,unknown,73865,1200000,0.1
cmn_Hani-pol_Latn,metricx24,unknown,72185,1200000,0.1
cmn_Hani-por_Latn,metricx24,unknown,98434,1200000,0.1
cmn_Hani-rus_Cyrl,metricx24,unknown,120767,1200000,0.1
cmn_Hani-tur_Latn,metricx24,unknown,64108,1200000,0.1
cmn_Hani-yue_Hani,qwen3-4b-instruct-2507,unknown,121506,28000,4.3
cmn_Hani-zho_Hans,metricx24,unknown,419917,1200000,0.3
cmn_Hani-zho_Hant,metricx24,unknown,2354460,1200000,2.0
crh_Cyrl-eng_Latn,metricx24,unknown,377959,1200000,0.3
crh_Cyrl-rus_Cyrl,metricx24,unknown,108531,1200000,0.1
crh_Latn-eng_Latn,qwen3-4b-instruct-2507,0.941279,1189287,28000,42.5
crh_Latn-rus_Cyrl,shaomutan_remedy-9b-22,0.940978461,462151,200000,2.3
crh_Latn-tat_Cyrl,m-prometheus-7b,0.912105525,358877,27000,13.3
crh_Latn-vie_Latn,shaomutan_remedy-9b-22,0.902486334,56305,200000,0.3
cto_Latn-fra_Latn,metricx24,unknown,56109,1200000,0.0
cym_Latn-als_Latn,qwen3-4b-instruct-2507,0.824903,449970,28000,16.1
cym_Latn-cmn_Hani,metricx24,unknown,128639,1200000,0.1
cym_Latn-dan_Latn,shaomutan_remedy-9b-22,0.936942971,856369,200000,4.3
cym_Latn-deu_Latn,qwen3-4b-instruct-2507,0.895231,2156788,28000,77.0
cym_Latn-ekk_Latn,metricx24,unknown,521835,1200000,0.4
cym_Latn-ell_Grek,shaomutan_remedy-9b-22,0.921671129,851215,200000,4.3
cym_Latn-eng_Latn,metricx24,0.827874,21441761,1200000,17.9
cym_Latn-epo_Latn,shaomutan_remedy-9b-22,0.90901972,315051,200000,1.6
cym_Latn-est_Latn,shaomutan_remedy-9b-22,0.91675793,192383,200000,1.0
cym_Latn-eus_Latn,shaomutan_remedy-9b-22,0.90369227,280482,200000,1.4
cym_Latn-fas_Arab,metricx24,unknown,745115,1200000,0.6
cym_Latn-fil_Latn,metricx24,unknown,81791,1200000,0.1
cym_Latn-fin_Latn,shaomutan_remedy-9b-22,0.941249492,1342791,200000,6.7
cym_Latn-fra_Latn,qwen3-4b-instruct-2507,0.925331,2436761,28000,87.0
cym_Latn-fry_Latn,metricx24,unknown,50536,1200000,0.0
cym_Latn-fur_Latn,qwen3-4b-instruct-2507,0.615968,76680,28000,2.7
cym_Latn-gle_Latn,shaomutan_remedy-9b-22,0.846587022,479027,200000,2.4
cym_Latn-glg_Latn,qwen3-4b-instruct-2507,0.891772,490384,28000,17.5
cym_Latn-guj_Gujr,shaomutan_remedy-9b-22,0.927513183,167457,200000,0.8
cym_Latn-hat_Latn,shaomutan_remedy-9b-22,0.837736818,182726,200000,0.9
cym_Latn-hau_Latn,shaomutan_remedy-9b-22,0.758307299,79993,200000,0.4
cym_Latn-heb_Hebr,shaomutan_remedy-9b-22,0.946405201,767968,200000,3.8
cym_Latn-hin_Deva,shaomutan_remedy-9b-22,0.91164766,536893,200000,2.7
cym_Latn-hne_Deva,metricx24,0.674666336,52714,1200000,0.0
cym_Latn-hrv_Latn,shaomutan_remedy-9b-22,0.919813864,1292950,200000,6.5
cym_Latn-hun_Latn,shaomutan_remedy-9b-22,0.935611299,1122172,200000,5.6
cym_Latn-hye_Armn,shaomutan_remedy-9b-22,0.928129506,150752,200000,0.8
cym_Latn-ibo_Latn,shaomutan_remedy-9b-22,0.759328323,63932,200000,0.3
cym_Latn-ind_Latn,shaomutan_remedy-9b-22,0.944720196,1464064,200000,7.3
cym_Latn-isl_Latn,shaomutan_remedy-9b-22,0.915945227,564931,200000,2.8
cym_Latn-ita_Latn,shaomutan_remedy-9b-22,0.937282912,1769854,200000,8.8
cym_Latn-jav_Latn,shaomutan_remedy-9b-22,0.811429562,103280,200000,0.5
cym_Latn-jpn_Jpan,shaomutan_remedy-9b-22,0.951204296,829400,200000,4.1
cym_Latn-kan_Knda,shaomutan_remedy-9b-22,0.915625901,137380,200000,0.7
